geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00155231,91.5,5.2,1.5,1.8
E00155232,94.6,2.9,1.1,1.4
E00155233,91.9,4.9,1.6,1.6
E00155234,92.8,6.2,0,1
E00155235,97.2,0.9,0.5,1.4
E00155236,93.1,4.6,1.9,0.4
E00155237,91.5,4.6,1.8,2.1
E00155238,90.5,5.8,0.9,2.9
E00155239,94.6,4.8,0.3,0.3
E00155240,93.7,3.7,1.4,1.2
E00155241,97.1,2,0.4,0.4
E00155242,90.6,5.6,0.3,3.5
E00155243,87.7,7.8,1.6,2.9
E00155244,89.9,4.1,1.1,4.9
E00155245,94.6,4.5,0.5,0.5
E00155246,93.5,4,0.4,2
E00155247,95,4,0.6,0.3
E00155248,96.1,2.5,1.1,0.3
E00155249,92.6,5.7,0,1.8
E00155250,94.5,4.3,0.3,0.9
E00155251,93.4,4.3,0.3,2
E00155252,92.9,5.5,1.3,0.3
E00155253,90.8,8.6,0.3,0.3
E00155254,89.7,5.8,2.6,1.9
E00155255,89.7,7.3,1.3,1.7
E00155256,94,4.3,1.1,0.6
E00155257,90.7,6.2,1.4,1.7
E00155259,91.4,5.3,2.1,1.2
E00155260,90.4,7,0.8,1.7
E00155261,91.4,5,1.1,2.5
E00155262,95.2,3.3,1.3,0.3
E00155263,92.9,4,1.2,1.9
E00155264,91.4,7,0,1.7
E00155303,98.1,1.6,0.3,0
E00155304,90.8,4.6,2.5,2.1
E00155305,94.4,3.4,1.9,0.3
E00155306,95.9,2.1,0.8,1.2
E00155307,94.8,3.3,0,1.9
E00155309,95.7,2.6,0.4,1.3
E00155310,92.9,4.3,1.8,1
E00155311,96.5,2.7,0.3,0.5
E00155312,93.6,4.3,1.3,0.9
E00155313,94.1,3.2,1.1,1.6
E00155314,94.6,2.7,2.4,0.3
E00155315,96.6,2.4,0.3,0.6
E00155316,93.2,5.5,1,0.3
E00155317,91.8,4.1,2.2,1.9
E00155318,92.5,4.5,1.1,1.9
E00155319,96.5,3.2,0.3,0
E00155320,95.4,4,0,0.6
E00155321,93.1,5.1,0,1.7
E00155322,92.7,4.6,0.5,2.3
E00155323,96.3,2.3,1.4,0
E00155324,94.2,4.8,1,0
E00155325,94.4,4.7,0.4,0.4
E00155326,91.3,6.9,0.7,1.1
E00155327,93.9,4.3,0.6,1.2
E00155328,90.7,4.9,2.2,2.2
E00155329,88.5,9,1.3,1.3
E00155330,92.4,4.5,1.6,1.6
E00155331,94.8,4.1,0.8,0.3
E00155332,97.4,2.3,0,0.4
E00155333,95.5,3.5,0.7,0.3
E00155334,93.4,4.9,0.7,0.9
E00155335,93.5,4.2,1,1.3
E00155336,89.5,6.2,1.2,3.1
E00155337,91.2,5.1,2.2,1.5
E00155338,96.1,2,1.6,0.4
E00155339,91.9,6.2,1,1
E00155340,92.5,5.7,0.9,0.9
E00155341,91.3,6.1,0,2.6
E00155342,94.1,3.6,0.8,1.4
E00155343,92.2,5,0.6,2.2
E00155344,96.8,2.3,0.9,0
E00155345,94.6,1.8,0.7,2.9
E00155346,93.5,4.7,0.4,1.4
E00155347,93.5,3.8,1.1,1.5
E00155348,96,2,0.4,1.6
E00155349,93.8,3.5,1.2,1.6
E00155350,97.3,1.8,0.4,0.4
E00155351,96.7,1.6,0.5,1.1
E00155352,91.6,6,1.5,0.9
E00155353,92.8,6.1,0.4,0.7
E00155354,89.8,6.4,1.3,2.5
E00155355,95.3,3.7,0.3,0.6
E00155356,97.4,2,0,0.5
E00155357,88.5,9.4,0.7,1.4
E00155358,94.7,2.9,1,1.5
E00155359,94,4.8,0.4,0.8
E00155368,92.1,6.7,0.3,0.9
E00155369,90.6,5.7,2.7,1
E00155370,90.5,4.6,2.1,2.7
E00155371,91.5,5.7,1.8,1.1
E00155372,94.8,3.6,0.3,1.3
E00155373,89.7,7.8,1,1.5
E00155374,94.7,3.1,0.4,1.8
E00155375,90.3,7.4,0.3,1.9
E00155376,88.2,5.2,2,4.6
E00155378,91.5,3.7,1.1,3.7
E00155379,88.9,5.6,2.2,3.3
E00155381,89.7,3.3,1.3,5.6
E00155382,92.4,6.2,0.6,0.8
E00155384,93.6,3.4,2,1
E00155385,93.1,5.4,0,1.4
E00155386,93.1,5.5,0.3,1.1
E00155387,88.1,8.8,0.7,2.5
E00155388,94.4,4,0.8,0.8
E00155389,90.4,6.4,1.8,1.4
E00155390,93.2,4,1.6,1.2
E00155391,94.4,3.7,0.3,1.7
E00155392,91.9,5.4,2.3,0.4
E00155393,90.3,5,1.7,3
E00155394,91.4,6.4,1.3,0.8
E00155395,86.5,5.3,4.6,3.5
E00155396,95.1,1.5,0.5,2.9
E00155397,89.7,5.1,2,3.2
E00155398,91,6.4,0.3,2.3
E00155399,89.1,5.8,0.9,4.3
E00155400,90.9,3.4,2.3,3.4
E00155401,87.6,7.7,1.3,3.3
E00155402,88.6,7.5,1.2,2.7
E00155403,88.1,7.5,1.2,3.2
E00155404,96.1,3.2,0,0.6
E00155405,93.3,5.4,0.3,1
E00155406,92.6,4.8,0.6,2
E00155407,93.7,4,1.2,1.2
E00155409,93.8,1.7,1.1,3.4
E00155410,95.7,2.2,1.1,1.1
E00155412,95.4,3.2,0.5,0.9
E00155413,92,3.4,0.3,4.2
E00155415,91.5,3.6,1.4,3.6
E00155416,92,6.4,0.6,1
E00155417,93.2,2.6,2.6,1.6
E00155418,92.5,3.2,1.2,3.2
E00155419,91.3,5.6,0.3,2.8
E00155420,93.4,4.5,0.6,1.5
E00155421,91.4,4.8,0.7,3.1
E00155422,91.2,2.7,1.9,4.2
E00155426,91,4.8,1.3,2.9
E00155427,96,3.4,0.6,0
E00155428,91.8,5.7,0,2.6
E00155429,94.5,3.8,0,1.7
E00155430,88.7,9,0.5,1.9
E00155435,95.3,2.7,0.2,1.7
E00155440,90,6.5,1.1,2.3
E00155441,93.9,1.2,3.7,1.2
E00155448,90.3,5.5,1.4,2.8
E00155454,92,5.8,0.6,1.5
E00155455,93.4,4.1,1.4,1.1
E00155456,89.6,6.8,1.4,2.1
E00155457,87,7.5,1.7,3.8
E00155458,90.6,7.3,0.3,1.8
E00155459,90.5,4.9,2.3,2.3
E00155460,92.2,4.7,0.9,2.2
E00155461,92.1,5,0.9,1.9
E00155462,93.8,4.9,0.4,0.9
E00155463,90.6,6.7,1.5,1.2
E00155464,91,4.5,1.1,3.4
E00155465,96.4,0.4,1.2,2
E00155466,91.7,3.5,1.8,3.1
E00155467,96.8,2.9,0.3,0
