geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00155231,12.7,42.1,28.6,16.7
E00155232,13.4,55.7,23.5,7.4
E00155233,4,32.8,44.8,18.4
E00155234,8.8,61.1,23.9,6.2
E00155235,13.6,52,31.2,3.2
E00155236,5.1,40.7,46.6,7.6
E00155237,7.3,30,53.6,9.1
E00155238,17,36.1,39.5,7.5
E00155239,7.1,38.6,37.9,16.4
E00155240,8.9,35.4,44.3,11.4
E00155241,10.2,50,32,7.8
E00155242,3.9,33.6,42.2,20.3
E00155243,5.7,30.1,49.6,14.6
E00155244,12.4,38,39.4,10.2
E00155245,6.3,23.3,47.8,22.6
E00155246,18.1,38.1,31.4,12.4
E00155247,20.5,61.4,15.7,2.4
E00155248,7.5,26.3,55.6,10.5
E00155249,38.2,45.1,15,1.7
E00155250,12,42.9,31.6,13.5
E00155251,6.6,38.8,42.1,12.4
E00155252,7.8,48.8,31,12.4
E00155253,3.9,47.7,38.3,10.2
E00155254,10.4,52.1,28.5,9
E00155255,11.6,41.1,38,9.3
E00155256,6.1,47.3,37.8,8.8
E00155257,12.2,49.6,31.7,6.5
E00155259,24.8,47,23.1,5.1
E00155260,4.3,27.3,44.6,23.7
E00155261,11.2,48,32.8,8
E00155262,10.9,54.6,25.9,8.6
E00155263,5.3,25.3,44.7,24.7
E00155264,11.2,36.8,40,12
E00155303,53.8,38.8,7.5,0
E00155304,11.5,64,21.6,2.9
E00155305,19.2,53.6,24,3.2
E00155306,46.2,43.8,8.5,1.5
E00155307,21.8,62.7,12.7,2.7
E00155309,24.3,58.9,13.1,3.7
E00155310,37.9,48.3,12.5,1.3
E00155311,26.7,49.1,21.1,3.1
E00155312,45.2,41.3,11.1,2.4
E00155313,65.6,23.8,10.7,0
E00155314,44.6,43.4,10.3,1.7
E00155315,37.8,49.6,10.4,2.2
E00155316,10.4,55.6,29.6,4.4
E00155317,23.1,49.7,22.4,4.9
E00155318,58.8,37.5,3.8,0
E00155319,27.4,62.2,6.7,3.7
E00155320,19.2,47.5,29.2,4.2
E00155321,3.7,41.8,44.8,9.7
E00155322,12.7,65.7,18.6,2.9
E00155323,34.2,42.7,18.8,4.3
E00155324,8.9,38.4,36.3,16.4
E00155325,27.8,50,16.7,5.6
E00155326,12.7,46.6,29.7,11
E00155327,23.9,52.3,20.6,3.2
E00155328,21.7,45.2,29.5,3.6
E00155329,14.6,50,28.5,6.9
E00155330,26.8,57.9,13.2,2.2
E00155331,30.8,44.5,18.5,6.2
E00155332,16.2,53.7,23.5,6.6
E00155333,17.6,44.8,32,5.6
E00155334,49.4,40.7,8.2,1.6
E00155335,16.2,40.5,37.6,5.8
E00155336,6.1,31.1,50,12.9
E00155337,28.4,48.5,19.4,3.7
E00155338,30.5,47.3,17.6,4.6
E00155339,3.4,42.1,34.5,20
E00155340,15.5,55,22.5,7
E00155341,20.8,45.8,24,9.4
E00155342,3.3,30.3,42.8,23.7
E00155343,2.3,21.1,50,26.6
E00155344,36.3,43.3,18.7,1.8
E00155345,26.9,51.5,18.7,3
E00155346,37.2,42.6,20.2,0
E00155347,40.4,44.1,14.7,0.7
E00155348,29.9,42.7,19.7,7.7
E00155349,41.6,42.9,11.7,3.9
E00155350,23.1,54.5,17.9,4.5
E00155351,49.5,39.6,8.1,2.7
E00155352,43.5,42.4,11.3,2.8
E00155353,23.9,45.8,20.4,9.9
E00155354,5.3,19.3,33.3,42.1
E00155355,44.8,42.3,11.3,1.5
E00155356,29.4,52.4,18.3,0
