geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00000001,54.7,6.2,39.1
E00000003,60.5,2.2,37.2
E00000005,62.9,2.9,34.3
E00000007,76.8,0.7,22.5
E00000010,65.3,10.6,24.1
E00000013,71.2,3.5,25.3
E00000018,64.8,3.9,31.3
E00000019,72.4,1.4,26.2
E00000020,63.8,5.9,30.3
E00000021,71,2.1,26.9
E00000022,63.2,5.2,31.6
E00000023,64.4,6.7,28.9
E00000024,62.1,4.1,33.7
E00000025,64.4,4.7,30.9
E00000028,50.5,4.6,45
E00004169,51.7,5.7,42.6
E00004173,19.4,7,73.6
E00004175,38.9,4.8,56.3
E00004177,26.1,5.6,68.4
E00004179,39.6,6.5,53.8
E00004180,53,7.7,39.3
E00004181,32.8,8.7,58.5
E00004182,54,7.2,38.8
E00004183,42.5,9.2,48.4
E00004184,46,4.5,49.4
E00004190,57.5,4.6,37.9
E00004193,48.5,4.5,47
E00004195,52,3.1,44.9
E00004197,50,5.6,44.4
E00004520,46.5,8.1,45.5
E00004521,62.2,5.3,32.4
E00004522,56.4,5.1,38.5
E00004523,52.2,7.3,40.5
E00004524,62.9,5,32.1
E00004525,47.6,6.2,46.3
E00004526,28.1,4.5,67.4
E00004527,60.1,2.9,37
E00004528,60.6,3.3,36.1
E00004529,60.1,1.9,38
E00004530,56.5,6,37.5
E00004531,61.7,7.5,30.8
E00004532,66.4,2.9,30.7
E00004534,44.3,7.7,47.9
E00004535,57.2,5.7,37.1
E00004536,70.6,5.1,24.3
E00004537,58.3,0.9,40.9
E00004538,45,7.9,47
E00004539,56.6,6.4,37
E00004540,40.3,3.7,56
E00004541,51.2,7.6,41.3
E00004542,54.1,7.5,38.4
E00004543,57.8,5.2,37
E00004544,47.3,7.6,45.1
E00004545,53.7,5.6,40.7
E00004546,40.5,3.5,56
E00004547,57,3,39.9
E00004548,59.3,2.3,38.5
E00004549,42.9,6.3,50.8
E00004550,57.2,4.2,38.5
E00004551,71.3,3.6,25.1
E00004552,48.4,7.7,43.9
E00004553,46.6,10.8,42.6
E00004554,53.6,8.6,37.9
E00004555,43,7.6,49.4
E00004556,50.4,4.1,45.5
E00004557,50.4,7.5,42.1
