geography_code,disability_3a-001,disability_3a-002
E00000001,10.9,89.1
E00000003,12.9,87.1
E00000005,12.5,87.5
E00000007,7.6,92.4
E00000010,20.2,79.8
E00000013,8.4,91.6
E00000018,12.6,87.4
E00000019,7.8,92.2
E00000020,16,84
E00000021,8.9,91.1
E00000022,15.5,84.5
E00000023,10.5,89.5
E00000024,12.1,87.9
E00000025,7.5,92.5
E00000028,5.9,94.1
E00004169,13.3,86.7
E00004173,17.2,82.8
E00004175,31.4,68.6
E00004177,14.9,85.1
E00004179,28,72
E00004180,12.8,87.2
E00004181,30.6,69.4
E00004182,10.9,89.1
E00004183,30.6,69.4
E00004184,20.2,79.8
E00004190,14.9,85.1
E00004193,7.6,92.4
E00004195,14.4,85.6
E00004197,9.6,90.4
E00004520,26.6,73.4
E00004521,16.1,83.9
E00004522,14.4,85.6
E00004523,16.9,83.1
E00004524,13.2,86.8
E00004525,17.7,82.3
E00004526,27.3,72.7
E00004527,24.2,75.8
E00004528,15.7,84.3
E00004529,15.3,84.7
E00004530,18,82
E00004531,21.2,78.8
E00004532,11.9,88.1
E00004534,24.7,75.3
E00004535,12.6,87.4
E00004536,5.6,94.4
E00004537,17.3,82.7
E00004538,20.3,79.7
E00004539,23.1,76.9
E00004540,23.2,76.8
E00004541,20.1,79.9
E00004542,18.6,81.4
E00004543,16,84
E00004544,14.8,85.2
E00004545,17.6,82.4
E00004546,20.8,79.2
E00004547,12.1,87.9
E00004548,15.7,84.3
E00004549,25.7,74.3
E00004550,12,88
E00004551,8.8,91.2
E00004552,16.1,83.9
E00004553,26,74
E00004554,9,91
E00004555,20.6,79.4
E00004556,17.5,82.5
E00004557,23.8,76.2
E00004558,14.6,85.4
E00004559,15.6,84.4
E00004560,24.9,75.1
E00004561,18.4,81.6
E00004646,14.7,85.3
E00004647,13.9,86.1
E00004649,10.6,89.4
E00004650,18.6,81.4
E00004651,18,82
E00004652,26.9,73.1
E00004655,10.1,89.9
E00004658,16.2,83.8
E00004659,12.8,87.2
E00004660,23.1,76.9
E00004661,15.2,84.8
E00004662,20.9,79.1
E00004663,16.9,83.1
E00004664,14.7,85.3
E00004665,29,71
E00004666,15.5,84.5
E00004667,10.1,89.9
E00004668,23.9,76.1
E00004669,14.8,85.2
E00004670,20,80
E00004671,17.6,82.4
E00004672,11.6,88.4
E00004673,15.9,84.1
E00004674,20.1,79.9
E00004675,23.5,76.5
E00004676,14.9,85.1
E00004678,20.1,79.9
E00004679,23.9,76.1
E00004680,12.2,87.8
E00004723,21.1,78.9
E00004724,14.6,85.4
E00004727,14.6,85.4
E00004728,19,81
E00004729,20.8,79.2
E00004730,26.4,73.6
E00004731,18.8,81.3
E00004744,24.5,75.5
E00004751,27.4,72.6
E00004763,21.1,78.9
E00004765,14.7,85.3
E00008866,16.4,83.6
E00008871,16.6,83.4
E00008875,14.7,85.3
E00008877,16.5,83.5
E00008879,8.4,91.6
E00008885,15.3,84.7
E00008886,15.7,84.3
E00008889,12.6,87.4
E00008890,16.8,83.2
E00008891,15.1,84.9
E00008892,13.4,86.6
E00008896,23.4,76.6
E00013385,18.1,81.9
E00013390,10.9,89.1
E00013391,25.4,74.6
E00013392,18.3,81.7
E00013393,19.9,80.1
E00013395,25,75
E00013411,25.4,74.6
E00013415,21.6,78.4
E00013416,19.6,80.4
E00013417,15.8,84.2
E00013419,8.4,91.6
E00013420,13.2,86.8
E00013421,32.2,67.8
E00013422,9.4,90.6
E00013423,16.3,83.7
E00013424,19.3,80.7
E00013425,19.6,80.4
E00013426,22.5,77.5
E00013428,14.3,85.7
E00013429,29.2,70.8
E00013430,16.3,83.7
E00013431,5.9,94.1
E00013432,21.4,78.6
E00013434,10.9,89.1
E00013435,25.1,74.9
E00013437,24.7,75.3
E00013439,12.8,87.2
E00013441,26.4,73.6
E00013442,17.6,82.4
E00013443,15.3,84.7
E00013444,18.7,81.3
E00013445,23.5,76.5
E00013446,15.9,84.1
E00013447,18.7,81.3
E00013448,21.7,78.3
E00013449,15.2,84.8
E00013450,29.3,70.7
E00013452,19.5,80.5
E00013454,17.5,82.5
E00013455,10.7,89.3
E00013457,14.8,85.2
E00013458,13,87
E00013460,11.7,88.3
E00013461,13.6,86.4
E00013462,15.9,84.1
E00013463,21.3,78.7
E00013465,19.6,80.4
E00013483,17.8,82.2
E00013484,6.7,93.3
E00013485,11.3,88.8
E00013486,25,75
E00013487,17.4,82.6
E00013488,13,87
E00013489,10.6,89.4
E00013543,16.2,83.8
E00013544,25.1,74.9
E00013545,14.4,85.6
E00013546,5.8,94.2
E00013547,13.4,86.6
E00013548,21.3,78.7
E00013549,6.3,93.7
E00013550,10.9,89.1
E00013551,17.4,82.6
E00013552,21.3,78.7
E00013553,17.2,82.8
E00013554,15.9,84.1
E00013555,21.8,78.2
E00013556,13.7,86.3
E00013557,7.3,92.7
E00013558,21.5,78.5
E00013559,16.7,83.3
E00013560,16.5,83.5
E00013561,19.1,80.9
E00013562,19.9,80.1
E00013563,17.8,82.2
E00013564,16.6,83.4
E00013565,14.5,85.5
E00013566,19.1,80.9
E00013567,21.8,78.2
E00013568,22.2,77.8
E00013569,11.1,88.9
E00013570,13.9,86.1
E00013571,18.2,81.8
E00013572,9.4,90.6
E00013573,26,74
E00013574,16.8,83.2
E00013575,18.8,81.2
E00013576,21.9,78.1
E00013577,17.9,82.1
E00013578,20.3,79.7
E00013579,19.2,80.8
E00013956,14.7,85.3
E00013957,17,83
E00013958,13.6,86.4
E00013959,21.2,78.8
E00013960,36.1,63.9
E00013961,17.3,82.7
E00013963,11.2,88.8
E00013964,17.2,82.8
