geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00000001,72.5,24.2,3.3,0,0
E00000003,67.9,27.5,4.6,0,0
E00000005,73.8,23.1,3.1,0,0
E00000007,80.2,17.4,1.2,1.2,0
E00000010,31.7,44.4,17.5,5.6,0.8
E00000013,52.3,41.2,5.9,0.7,0
E00000018,67.1,29.4,2.8,0.7,0
E00000019,53.8,41.7,4.5,0,0
E00000020,66.4,26.5,7.1,0,0
E00000021,75.2,22.9,1.8,0,0
E00000022,40.8,35.9,20.4,1.9,1
E00000023,43.1,43.1,11.2,2.6,0
E00000024,71.2,24.8,3.9,0,0
E00000025,66.2,28.5,5.3,0,0
E00000028,68,25.3,6,0.7,0
E00004169,55.9,26.2,13.8,3.4,0.7
E00004173,37,48,9,6,0
E00004175,35.1,29.8,21.1,10.5,3.5
E00004177,24.2,59.1,13.6,3,0
E00004179,26.2,34.5,27.4,11.3,0.6
E00004180,54.9,28.6,12.1,3.3,1.1
E00004181,20.3,35.2,32.4,11.5,0.5
E00004182,52.2,32.8,11.9,3,0
E00004183,28.1,35.4,26,10.4,0
E00004184,26.3,41.4,21.2,8.1,3
E00004190,6.4,69.1,21.7,2.8,0
E00004193,71.2,22.7,6.1,0,0
E00004195,58,30.4,8,3.6,0
E00004197,63.7,29.7,5.5,1.1,0
E00004520,33.1,27.1,26.3,13.6,0
E00004521,54.6,33.3,11.1,0.9,0
E00004522,50.6,37.9,8.6,2.3,0.6
E00004523,49.3,27.2,21.3,2.2,0
E00004524,60.6,33.8,5.6,0,0
E00004525,40.3,32.3,18.5,8.9,0
E00004526,31,37.1,25.9,6,0
E00004527,53,27,15,5,0
E00004528,49.3,33.6,9.7,6.7,0.7
E00004529,51,34.4,9.6,5.1,0
E00004530,40.6,36.7,18,3.1,1.6
E00004531,43.9,25.2,22.4,8.4,0
E00004532,53.6,32.5,11.9,2,0
E00004534,24.1,36.1,26.9,12,0.9
E00004535,46,45,7,2,0
E00004536,65.1,29.5,5.5,0,0
E00004537,53.6,29,8.7,8.7,0
E00004538,34.7,36.8,24.2,3.2,1.1
E00004539,40.2,31.8,20.5,4.5,3
E00004540,29.4,38.2,24.3,6.6,1.5
E00004541,34,38,16,10,2
E00004542,38.7,31.5,22.1,6.1,1.7
E00004543,42.2,34.4,15.6,7.8,0
E00004544,37,33.7,17.4,9.8,2.2
E00004545,29.3,36.1,23.1,9.5,2
E00004546,34.5,35.3,20.2,9.2,0.8
E00004547,49.7,34.4,14.7,1.2,0
E00004548,46.3,35.1,12.7,6,0
E00004549,28.7,30.6,31.5,9.3,0
E00004550,42.9,31,19.8,5.6,0.8
E00004551,64,25.1,8.9,1.5,0.5
E00004552,33.3,29.1,29.1,7.7,0.9
E00004553,36.7,30.6,26.5,5.1,1
E00004554,52.1,36.8,8.6,2.5,0
E00004555,20.8,43.3,23.3,12.5,0
E00004556,38.5,36.2,18.5,6.2,0.8
E00004557,41.7,28.6,17.9,9.5,2.4
E00004558,62.9,25,8.1,4,0
E00004559,46.6,34.5,14.7,3.4,0.9
E00004560,40.6,29.3,26.3,3,0.8
E00004561,42.7,32.9,18.3,4.9,1.2
E00004646,40.6,34.9,17,6.6,0.9
E00004647,44.2,41.3,12.3,1.4,0.7
E00004649,60.4,30.2,5.2,3.1,1
E00004650,41.3,33.9,18.2,6.6,0
E00004651,40.7,39.6,17.6,2.2,0
E00004652,31.2,36.8,24.8,7.2,0
E00004655,51.9,35.8,12.3,0,0
E00004658,46.3,36.4,11.7,4.9,0.6
E00004659,38.9,40.3,14.8,6,0
E00004660,32.7,43.6,18.8,4,1
E00004661,41.4,29.3,21.6,6,1.7
E00004662,36.6,32.7,19.8,9.9,1
E00004663,22.1,38.9,24.8,12.4,1.8
E00004664,35.3,28.6,27.7,8.4,0
E00004665,30.6,35.1,20.7,12.6,0.9
E00004666,29.5,49.2,16.7,3.8,0.8
E00004667,67.4,22.5,10.1,0,0
E00004668,36.4,36.4,16.9,10.4,0
E00004669,29.1,39.8,16.5,14.6,0
E00004670,25.2,42.1,24.3,7.5,0.9
E00004671,36.2,28.9,23,11.2,0.7
E00004672,56.2,29.5,13.3,1,0
E00004673,37.4,33.3,14.6,13.8,0.8
E00004674,19,39,28,12,2
E00004675,25.9,40.7,24.7,8.6,0
E00004676,53.6,40.5,4.8,1.2,0
E00004678,42,30.5,21.8,5.7,0
E00004679,29.3,37,26.1,6.5,1.1
E00004680,56.3,34.4,8.3,1,0
E00004723,11.1,40.7,32.4,10.2,5.6
E00004724,32.3,37,20.5,9.4,0.8
E00004727,29.2,33,26.4,11.3,0
E00004728,28.8,43.2,22.9,4.2,0.8
E00004729,18.6,37.1,38.1,6.2,0
E00004730,25.4,32.4,31,9.9,1.4
E00004731,32.7,33.5,20.9,10.6,2.4
E00004744,29.6,35.2,25,8.3,1.9
E00004751,33.6,40.3,18.5,5.9,1.7
E00004763,28.7,30.7,24.8,13.9,2
E00004765,34.7,34.7,20.4,8.2,2
E00008866,38.3,34.4,16.4,10.2,0.8
E00008871,44.1,28.6,16.1,9.9,1.2
E00008875,28.2,36.4,28.2,7.3,0
E00008877,44,33.6,16.4,6,0
E00008879,72.6,22.9,3.4,1.1,0
E00008885,48.2,28.9,16.7,5.3,0.9
E00008886,57.5,29.2,6.7,5,1.7
E00008889,58.1,25.2,11.7,4.1,0.9
E00008890,30.9,41.8,19.1,8.2,0
E00008891,26.9,43.4,16.6,11.7,1.4
E00008892,32.3,39.6,19.8,8.3,0
E00008896,28.3,32.5,26.7,12.5,0
E00013385,40.9,34.9,14.8,9.4,0
E00013390,64.6,20.8,9.9,2.1,2.6
E00013391,35.8,34.1,19.5,8.1,2.4
E00013392,22.4,36.2,25,15.1,1.3
E00013393,28.8,33.7,25,11.5,1
E00013395,33.3,30.2,25,11.5,0
E00013411,33.8,25.9,23,15.8,1.4
E00013415,26.4,31.8,30,11.8,0
E00013416,28.4,31.3,27.6,11.9,0.7
E00013417,36.7,36,22.3,5,0
E00013419,58.6,29.3,9.9,1.7,0.6
E00013420,59.6,25.3,10.7,3.4,1.1
E00013421,43.9,33.8,18,4.3,0
E00013422,53,31.5,14.1,1.3,0
E00013423,51.2,28.9,16.5,2.5,0.8
E00013424,39.1,34.4,17.2,7,2.3
E00013425,36.5,39,12.9,10.4,1.2
E00013426,31.7,33.3,26.2,7.9,0.8
E00013428,61.7,26.6,10.6,0,1.1
E00013429,35.4,37.2,23.9,3.5,0
E00013430,78.3,21.7,0,0,0
E00013431,82.2,13.7,2.7,1.4,0
E00013432,28.6,34.7,29.9,6.1,0.7
E00013434,53.6,38.6,7.1,0.7,0
E00013435,27.3,38.4,24.2,8.6,1.5
E00013437,24.3,37.9,21.4,11.7,4.9
E00013439,59,32.1,9,0,0
E00013441,18.4,36,34.2,9.6,1.8
E00013442,39.1,34.3,20.7,5.9,0
E00013443,37.8,33.5,22.2,6.5,0
E00013444,40.7,32,21.5,2.3,3.5
E00013445,28,35,26,9,2
E00013446,49.5,39,9.5,1.9,0
E00013447,37.1,35.1,18.5,8.6,0.7
E00013448,30.6,38,25,4.6,1.9
E00013449,35.7,29.6,19.4,15.3,0
E00013450,27.8,32.9,22.8,16.5,0
E00013452,28,37.3,27.1,6.8,0.8
E00013454,37.5,39.1,18.8,3.9,0.8
E00013455,62.7,20.9,11.2,5.2,0
E00013457,38.1,34.3,18.1,8.6,1
E00013458,55.7,26.9,14.2,2.4,0.9
E00013460,53.1,35,9,2.3,0.6
E00013461,47.9,32.4,13.6,5.6,0.5
E00013462,28.4,45.1,18.6,7.8,0
E00013463,35.1,35.1,22.1,7.6,0
E00013465,57.6,30.5,9.3,1.7,0.8
E00013483,34.2,30.7,28.9,5.3,0.9
E00013484,67,29.2,3.8,0,0
E00013485,50,35.3,10.3,4.3,0
E00013486,34.4,36.1,20.8,8.2,0.5
