geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00000001,6.4,24.5,64.9,4.3
E00000003,4.6,24.8,41.3,29.4
E00000005,50.8,33.3,11.1,4.8
E00000007,38.4,48.8,8.1,4.7
E00000010,86.4,9.6,1.6,2.4
E00000013,68.6,24.8,6.5,0
E00000018,55.2,18.6,14.5,11.7
E00000019,62.7,29.7,5.6,2
E00000020,38.1,53.1,8,0.9
E00000021,57.3,39,3.2,0.5
E00000022,16.3,66.3,15.4,1.9
E00000023,36.2,51.7,11.2,0.9
E00000024,46.1,37.5,7.9,8.6
E00000025,38.3,51.2,7.7,2.9
E00000028,62.3,31.8,4,2
E00004169,33.8,34.5,28.3,3.4
E00004173,59,32,7,2
E00004175,43.1,45.7,8.6,2.6
E00004177,74.6,17.9,6,1.5
E00004179,42.4,55.8,1.8,0
E00004180,39.8,37.6,12.9,9.7
E00004181,41.7,55.6,1.7,1.1
E00004182,47.1,29.4,17.6,5.9
E00004183,37.1,48.5,12.4,2.1
E00004184,43,39,17,1
E00004190,90.7,5.6,3.2,0.4
E00004193,27.9,48.5,13.2,10.3
E00004195,34.1,50,13.8,2.2
E00004197,26.1,37,29.3,7.6
E00004520,63.8,19,17.2,0
E00004521,28.4,41.3,18.3,11.9
E00004522,38.7,41.6,14.5,5.2
E00004523,46.4,35.7,15,2.9
E00004524,38.7,40.1,15.5,5.6
E00004525,42.4,40,13.6,4
E00004526,43.2,25.4,19.5,11.9
E00004527,67.7,22.2,9.1,1
E00004528,69.4,23.9,6,0.7
E00004529,40.1,41.4,12.1,6.4
E00004530,49.2,31.3,18.8,0.8
E00004531,29,51.4,15.9,3.7
E00004532,45.1,27.5,9.8,17.6
E00004534,49.1,34.3,15.7,0.9
E00004535,53.8,29.8,12.5,3.8
E00004536,37.2,49.7,8.3,4.8
E00004537,42,31.9,23.2,2.9
E00004538,54.3,24.5,18.1,3.2
E00004539,47.7,29.2,20,3.1
E00004540,33.8,33.1,24.6,8.5
E00004541,60,24,9,7
E00004542,44.5,42.9,9.9,2.7
E00004543,47.8,34.4,11.1,6.7
E00004544,11,45.1,35.2,8.8
E00004545,45.6,44.2,9.5,0.7
E00004546,49.6,45.4,5,0
E00004547,27.4,45.7,24.4,2.4
E00004548,50.7,33.1,5.1,11
E00004549,30.6,49.1,18.5,1.9
E00004550,23.2,41.6,31.2,4
E00004551,35.5,44.3,12.8,7.4
E00004552,11.9,38.1,42.4,7.6
E00004553,28.3,43.4,18.2,10.1
E00004554,37.8,37.8,20.1,4.3
E00004555,27,43.4,21.3,8.2
E00004556,40.8,36.2,12.3,10.8
E00004557,86.9,8.3,3.6,1.2
E00004558,33.6,39.2,24,3.2
E00004559,40.5,30.2,13.8,15.5
E00004560,60.9,21.8,12,5.3
E00004561,54.8,26.2,15.5,3.6
E00004646,37.5,42.3,17.3,2.9
E00004647,38.6,42.1,10.7,8.6
E00004649,50,37.5,8.3,4.2
E00004650,38.8,43.8,16.5,0.8
E00004651,78.3,16.3,4.3,1.1
E00004652,49.6,43.2,4,3.2
E00004655,53.1,21,16,9.9
E00004658,23,46.7,27.3,3
E00004659,47.7,39.1,7.3,6
E00004660,36,35,20,9
E00004661,60,30.4,7,2.6
E00004662,61.4,34.7,0,4
E00004663,29.5,38.4,11.6,20.5
E00004664,31.7,37.5,15,15.8
E00004665,53.5,19.3,19.3,7.9
E00004666,71.2,22.7,3.8,2.3
E00004667,41.6,39.3,19.1,0
E00004668,32.5,44.2,19.5,3.9
E00004669,31.4,14.3,43.8,10.5
E00004670,47.7,27.1,21.5,3.7
E00004671,19.1,35.5,27.6,17.8
E00004672,43.3,34.6,18.3,3.8
E00004673,41.6,38.4,17.6,2.4
E00004674,40,36,20,4
E00004675,41.7,36.9,16.7,4.8
E00004676,56.5,36.5,5.9,1.2
E00004678,37,27.2,23.7,12.1
E00004679,71,14,10.8,4.3
E00004680,51,36.5,6.3,6.3
E00004723,40.4,25,18.3,16.3
E00004724,43.7,34.1,12.7,9.5
E00004727,31.1,29.2,30.2,9.4
E00004728,37.3,33.1,20.3,9.3
E00004729,24,49,24,3.1
E00004730,25.4,40.8,31,2.8
E00004731,35.3,40,13.3,11.4
E00004744,28.7,19.4,30.6,21.3
E00004751,58,23.5,7.6,10.9
E00004763,59.4,35.6,2,3
E00004765,51,34.4,12.5,2.1
E00008866,45.7,31.5,18.9,3.9
E00008871,37.9,30.4,29.2,2.5
E00008875,19.5,34.5,34.5,11.5
E00008877,28.5,43.1,23.8,4.6
E00008879,41.7,43.4,10.9,4
E00008885,43,22.8,28.1,6.1
E00008886,35,46.7,15.8,2.5
E00008889,21.8,27.1,37.8,13.3
E00008890,25.9,50.9,22.3,0.9
E00008891,32.9,30.8,29.5,6.8
E00008892,23.7,36.1,33,7.2
E00008896,46.2,47.1,5.9,0.8
E00013385,35.2,33.1,27.6,4.1
E00013390,37.6,52.9,6.9,2.6
E00013391,64.2,30.9,4.1,0.8
E00013392,2.6,5.9,82.9,8.6
E00013393,35.5,25.2,37.4,1.9
E00013395,49,33.7,14.3,3.1
E00013411,37.6,24.8,31.2,6.4
