geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00106461,94,4.9,0.7,0.4,0
E00106462,90.7,3.4,0.5,1.1,4.2
E00106463,91.7,6.5,0.7,1.1,0
E00106464,92.7,4.3,1.7,0.5,0.7
E00106465,92.9,5.5,0,0.9,0.7
E00106466,94.1,3.6,1.3,1,0
E00106467,92.8,4.7,0,1.3,1.3
E00106468,96.2,3.5,0,0.3,0
E00106469,93.3,4.6,1.5,0.6,0
E00106470,90.1,9,0,0.6,0.3
E00106471,93.4,5.6,1,0,0
E00106472,95.8,4.2,0,0,0
E00106473,91.8,5.5,0.7,0.9,1.1
E00106474,94,4.1,1.3,0.6,0
E00106475,90.7,7.3,1.3,0,0.7
E00106476,96.9,2.4,0.4,0,0.4
E00106477,95.4,3.9,0,0,0.8
E00106478,95.2,4.8,0,0,0
E00106479,94.2,4.3,1.2,0,0.3
E00106480,91.1,6.9,1.5,0.5,0
E00106481,93.2,5.2,1.5,0.2,0
E00106482,90.5,7.2,0.8,0.8,0.8
E00106483,80.9,6.2,6.6,4.3,1.9
E00106484,94.7,5,0,0,0.3
E00106485,87.1,8,2.3,1.4,1.1
E00106486,96.2,3.4,0.3,0,0
E00106487,92.7,7.3,0,0,0
E00106488,94.8,4.3,0,0.9,0
E00106489,92.5,6.4,0,0.3,0.7
E00106490,94.2,4.6,0.9,0.3,0
E00106491,93,5.2,1.9,0,0
E00106492,91.3,6.3,1,0.7,0.7
E00106493,88.1,9.2,1.9,0.4,0.4
E00106494,85.6,9.5,1.1,1.1,2.7
E00106495,87.1,6.4,3.9,2.6,0
E00106496,83,7.5,4.9,2.6,1.9
E00106497,85,6.9,2.8,2.8,2.4
E00106498,87.4,9.2,2.1,0.9,0.3
E00106499,89.6,7.1,2.4,1,0
E00106500,88.6,5,3.6,1.8,1.1
E00106501,87.1,6,0.9,4.1,1.8
E00106502,94.2,4,0,1.8,0
E00106503,86.8,10,1.4,1.4,0.3
E00106504,89.2,9.4,0,0,1.4
E00106505,87.8,9.5,0.7,1,1
E00106506,89.9,7.7,1.9,0.5,0
E00106507,87.5,8.6,2.5,1.4,0
E00106508,89.6,9.7,0,0,0.7
E00106509,84.5,11.3,1.4,2.3,0.5
E00106510,84.5,9.2,3.5,1.4,1.4
E00106511,88.5,7.3,3.7,0.5,0
E00106512,88.1,9.3,0.9,1.3,0.4
E00106513,92.9,6.3,0,0.4,0.4
E00106514,79.7,7.1,8.1,5.2,0
E00106515,82.2,10.8,1.9,2.9,2.2
E00106516,84.6,10.9,2.8,0.8,0.8
E00106517,72.5,13.4,5.2,6.9,2
E00106518,66.1,10.5,10.5,6.2,6.6
E00106519,76.4,14.8,1.2,4.4,3.2
E00106520,71.5,8.7,7.5,4.8,7.5
E00106521,66.5,12.1,8.4,5.4,7.5
E00106522,78.6,15.2,2.8,0.3,3.1
E00106523,76.2,10.7,6,2.4,4.8
