geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00106461,94.4,2.4,3.2
E00106462,93.7,0.8,5.5
E00106463,94.9,1.5,3.6
E00106464,95.3,2.3,2.4
E00106465,94.3,2.7,3
E00106466,97.7,0.3,2
E00106467,96.6,0,3.4
E00106468,97.1,0.3,2.5
E00106469,94.2,1.5,4.3
E00106470,92.9,3.5,3.5
E00106471,96,0,4
E00106472,97.5,1.4,1.1
E00106473,95.2,0.5,4.3
E00106474,96.6,0.9,2.4
E00106475,95.1,1.3,3.7
E00106476,98,0.4,1.6
E00106477,97.2,0.8,2.1
E00106478,96.9,1,2.1
E00106479,94.8,2.5,2.8
E00106480,94.3,1.5,4.2
E00106481,95.4,1.8,2.8
E00106482,95.1,1.1,3.8
E00106483,84,0,16
E00106484,96,1.3,2.7
E00106485,92.6,0.3,7.2
E00106486,96.9,1.3,1.9
E00106487,95.7,1.3,3
E00106488,96.9,0.3,2.8
E00106489,91.6,1,7.4
E00106490,96,0.9,3.1
E00106491,95.2,1.5,3.3
E00106492,95.8,0,4.2
E00106493,91.7,3.8,4.5
E00106494,87.8,3.4,8.8
E00106495,85.2,3.4,11.4
E00106496,85.8,2.2,12
E00106497,84.8,3.3,11.9
E00106498,90.2,3.4,6.4
E00106499,90.5,3.4,6.1
E00106500,90.7,2.5,6.8
E00106501,87.5,0.9,11.6
E00106502,94.2,2.2,3.6
E00106503,88.8,4,7.2
E00106504,88.8,1.9,9.3
E00106505,86.5,3,10.5
E00106506,94.5,2.2,3.3
E00106507,91.7,2.5,5.8
E00106508,93.8,1.4,4.9
E00106509,85.5,3.3,11.2
E00106510,86.9,0.4,12.8
E00106511,91.1,2.6,6.3
E00106512,87.8,3.5,8.7
E00106513,89.6,4.9,5.6
E00106514,82.8,2.9,14.3
E00106515,81,2.2,16.8
E00106516,86.5,2,11.5
E00106517,80.1,2.9,16.9
E00106518,72.7,5.9,21.5
E00106519,82.8,3.2,14
E00106520,73,3.9,23.1
E00106521,72.9,0.8,26.3
E00106522,82.4,4.3,13.3
E00106523,79.8,4.3,15.8
E00106524,90.4,5,4.6
E00106525,76.8,0.9,22.3
E00106526,70,1.6,28.3
E00106527,82.7,1.5,15.8
E00106528,95.9,0,4.1
E00106529,91,1.2,7.8
E00106530,91.7,1.2,7.1
E00106531,89.7,0.7,9.6
E00106532,88.7,2.8,8.5
E00106533,86.3,2.1,11.7
E00106534,78.2,8.5,13.3
E00106535,82.6,5.4,12.1
E00106536,85,3.9,11
E00106537,88.8,0.7,10.5
E00106538,82.4,1,16.6
E00106539,78.4,1.6,20
E00106541,82.7,1,16.3
E00106545,89.7,2.7,7.6
E00106546,81.2,4.1,14.7
E00106547,78.6,2.8,18.6
E00106548,83.2,0,16.8
E00106549,76.8,2.3,20.9
E00106550,79.9,2.6,17.5
E00106551,87.6,5.7,6.7
E00106552,73.8,4.1,22.1
E00106553,75.6,5.8,18.6
E00106554,79.1,5.7,15.2
E00106555,83,2.2,14.8
E00106556,78.9,1.3,19.8
E00106557,84.3,3.9,11.8
E00106558,79,4.8,16.2
E00106559,84.7,1.5,13.8
E00106560,80.2,3.7,16
E00106561,78.8,4.1,17.1
E00106562,82.2,2.2,15.6
E00106563,79.9,2,18.1
E00106564,90.4,0.6,9
E00106565,84.5,1.4,14
E00106566,93.8,0.4,5.9
E00106567,96.3,0.3,3.5
E00106568,89.3,2.1,8.7
E00106569,96.4,0,3.6
E00106570,95.1,0.7,4.2
E00106571,96.6,2.7,0.8
E00106572,92.7,1.2,6.1
E00106573,91.8,1.5,6.7
E00106574,84.3,0.4,15.4
E00106575,92,0.9,7.1
E00106576,96.6,0.6,2.8
E00106577,94,1.3,4.7
E00106578,97.9,0,2.1
E00106579,95.9,0.5,3.7
E00106580,94.3,0.4,5.3
E00106581,94.2,1.1,4.7
E00106582,97,0,3
E00106583,73.5,4,22.5
E00106584,86.9,4.4,8.7
E00106585,78,3.3,18.7
E00106586,84.6,2.2,13.3
E00106587,85.9,2.8,11.3
E00106588,87.7,1.8,10.5
E00106589,83.8,2.1,14.1
E00106590,85.4,2.1,12.5
E00106591,81.6,1.2,17.3
E00106592,84,4.1,11.9
E00106593,83.8,3.2,13
E00106594,80.8,3.2,16
E00106595,78.8,2,19.2
E00106596,80.9,0.9,18.2
E00106597,87.9,2,10.1
E00106598,86.2,2.8,11
E00106599,87.1,3.4,9.5
E00106600,87.3,2.8,9.9
E00106601,81.8,3.4,14.8
E00106602,89.4,1,9.6
E00106603,86,1.3,12.7
E00106604,88.6,3.3,8.1
E00106605,95.3,0.9,3.8
E00106606,97,0,3
E00106607,95.4,0.7,3.9
E00106609,97,0.5,2.5
E00106610,96.2,0.5,3.3
E00106611,97.7,0.3,1.9
E00106612,96.1,0.3,3.6
E00106613,96.7,0,3.3
E00106614,93.9,1.8,4.3
E00106615,96.7,0.3,3
E00106616,91,2.1,6.9
E00106617,95.1,1,3.9
E00106618,95.3,0,4.7
E00106619,91.7,1.5,6.8
E00106620,96.2,0,3.8
E00106621,97,0,3
E00106622,94.6,1.6,3.8
E00106623,94.8,1.8,3.4
E00106624,90.5,1.5,8
E00106625,82.7,3.5,13.8
E00106626,90.4,5,4.6
E00106627,93.5,0.8,5.8
E00106628,87.7,2.1,10.2
E00106629,97,0.3,2.7
E00106630,95.7,0.8,3.5
E00106631,94.5,0.5,4.9
E00106632,89.4,2.1,8.5
E00106633,97.5,0,2.5
E00106634,94.5,1.5,3.9
E00106635,86.5,3.2,10.4
E00106636,95,1.2,3.8
E00106637,91.9,3.1,5.1
E00106638,95.7,1.2,3.2
E00106639,93.8,1,5.2
E00106640,95.4,0.8,3.8
E00106641,94.7,1.1,4.2
E00106642,93.5,1.2,5.4
E00106643,94.8,2.2,3
E00106644,95.2,0,4.8
E00106645,94,0.8,5.2
E00106646,91.5,1.8,6.7
E00106647,89.4,3.3,7.3
E00106648,93.4,2.3,4.3
E00106649,90.8,3.1,6.1
E00106650,91.8,0.6,7.6
E00106651,93.1,2.9,4
E00106652,91.3,2.6,6.1
E00106653,88.5,1.4,10.1
E00106654,95,1.1,3.9
E00106655,96.1,1.7,2.2
E00106656,96.1,0,3.9
E00106657,87.3,4.4,8.3
E00106658,94,1.8,4.1
E00106659,89.6,2.2,8.2
E00106660,90.9,5.4,3.7
E00106661,89.6,3.3,7.1
E00106662,94.5,0.6,4.9
E00106663,94.4,0.3,5.3
E00106664,94.9,1.3,3.8
E00106665,93.7,2.2,4.1
E00106666,95.2,0.7,4.1
E00106667,89.7,1,9.2
E00106668,93.9,1.4,4.6
E00106669,93.1,1.9,5
E00106670,91.6,2.4,5.9
E00106671,90.2,0,9.8
E00106672,93.4,1.7,4.9
E00106673,98.4,0.8,0.8
E00106674,99,0.5,0.5
E00106675,94.4,1.4,4.2
E00106676,95.9,0.9,3.2
E00106677,94,0.4,5.7
E00106678,95.5,1.5,3
E00106679,98.5,0.5,1
E00106680,94.9,2.4,2.7
E00106681,97.5,0.3,2.3
E00106682,97.3,1.1,1.6
E00106683,94.2,0.8,5
E00106684,94.9,1.3,3.8
E00106685,93.6,1,5.4
E00106686,95.1,0.7,4.2
E00106687,95.6,1.1,3.3
E00106688,95,0.8,4.2
E00106689,92.8,1.4,5.8
E00106690,93.8,1.8,4.5
E00106691,98,0.3,1.7
E00106692,95.5,0,4.5
E00106693,93.2,1,5.8
E00106694,94.9,1.4,3.6
E00106697,93.7,1.3,5
E00106698,94.9,0.7,4.4
E00106699,87.1,2.8,10.1
E00106700,92.9,1.7,5.4
E00106701,95.3,0,4.7
