geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00086108,86.8,13.2
E00086109,90.6,9.4
E00086111,88.8,11.2
E00086112,91.4,8.6
E00086113,87.5,12.5
E00086114,85.2,14.8
E00086115,91.3,8.7
E00086117,91.6,8.4
E00086143,84.6,15.4
E00086144,88.5,11.5
E00086145,89.4,10.6
E00086161,91.1,8.9
E00086168,87.7,12.3
E00086413,87.9,12.1
E00086414,92.4,7.6
E00086415,95.4,4.6
E00086416,88.3,11.7
E00086417,91.1,8.9
E00086420,90.5,9.5
E00086421,94.1,5.9
E00086422,90.8,9.2
E00086423,94.4,5.6
E00086424,82.5,17.5
E00086425,94.2,5.8
E00086426,88.8,11.2
E00086427,92.9,7.1
E00086428,94.4,5.6
E00086429,95.3,4.7
E00086430,90.6,9.4
E00086431,91.8,8.2
E00086432,91.7,8.3
E00086433,84.6,15.4
E00086434,81.2,18.8
E00086435,90.4,9.6
E00086436,87.2,12.8
E00086437,93.8,6.2
E00086438,91.3,8.7
E00086439,88,12
E00086440,95.1,4.9
E00086441,94.7,5.3
E00086442,91,9
E00086443,92,8
E00086444,87.9,12.1
E00086445,92.5,7.5
E00086446,93.6,6.4
E00086447,94.4,5.6
E00086448,94.2,5.8
E00086449,87.6,12.4
E00086450,86.6,13.4
E00086451,91.1,8.9
E00086452,91.4,8.6
E00086453,89.1,10.9
E00086454,89.6,10.4
E00115488,95,5
E00115489,89.8,10.2
E00115490,88.2,11.8
E00115491,95.7,4.3
E00115492,93,7
E00115493,92.9,7.1
E00115494,95.2,4.8
E00115495,91.3,8.7
E00115496,94.7,5.3
E00115497,88.4,11.6
E00115498,91.3,8.7
E00115499,87.2,12.8
E00115500,82.2,17.8
E00115501,83.3,16.7
E00115509,92.3,7.7
E00115510,89.7,10.3
E00115511,90.4,9.6
E00115512,91.2,8.8
E00115513,90.4,9.6
E00115514,94,6
E00115515,97.6,2.4
E00115516,94.5,5.5
E00115517,91.7,8.3
E00115518,88.5,11.5
E00115519,87.3,12.7
E00115520,93.4,6.6
E00115521,94.5,5.5
E00115522,93.3,6.7
E00115523,93.9,6.1
E00115524,93.9,6.1
E00115525,93.3,6.7
E00115526,93.7,6.3
E00115527,96.5,3.5
E00115528,95.6,4.4
E00115529,92.7,7.3
E00115530,93.6,6.4
E00115531,93.7,6.3
E00115532,96.3,3.7
E00115533,94.9,5.1
E00115534,95.5,4.5
E00115535,95.7,4.3
E00115536,91.9,8.1
E00115537,90.2,9.8
E00115538,93,7
E00115539,92.3,7.7
E00115540,92.3,7.7
E00115541,92.1,7.9
E00115542,93.1,6.9
E00115543,97,3
E00115544,92.8,7.2
E00115545,93.9,6.1
E00115546,96,4
E00115547,94.4,5.6
E00115548,92.9,7.1
E00115549,98.1,1.9
E00115550,96.3,3.7
E00115551,90.4,9.6
E00115552,93.9,6.1
E00115553,94.2,5.8
E00115554,98.1,1.9
E00115555,92.1,7.9
E00115556,94.2,5.8
E00115557,92.4,7.6
E00115558,92.1,7.9
E00115559,92.3,7.7
E00115560,89.4,10.6
E00115572,91.9,8.1
E00115573,91.2,8.8
E00115574,87.9,12.1
E00115575,90.9,9.1
E00115576,94.1,5.9
E00115577,94.7,5.3
E00115579,94.8,5.2
E00115580,88.6,11.4
E00115582,95.3,4.7
E00115583,92.5,7.5
E00115584,94,6
E00115585,91.4,8.6
E00115586,93.1,6.9
E00115587,87.7,12.3
E00115588,92.5,7.5
E00115589,91.8,8.2
E00115590,91.8,8.2
E00115591,91,9
E00115592,92.8,7.2
E00115593,93.6,6.4
E00115599,91.5,8.5
E00115600,95.1,4.9
E00115601,95.2,4.8
E00115602,90.4,9.6
E00115603,94.5,5.5
E00115604,91.1,8.9
E00115685,93.4,6.6
E00115686,95.4,4.6
E00115687,90.4,9.6
E00115688,93.1,6.9
E00115689,96.4,3.6
E00115690,96.4,3.6
E00115691,97.8,2.2
E00115693,96.5,3.5
E00115694,95.3,4.7
E00115710,93.4,6.6
E00115711,96,4
E00115712,94.7,5.3
E00115713,94.8,5.2
E00115714,94.8,5.2
E00115715,93.6,6.4
E00115716,97,3
E00115717,93.7,6.3
E00115718,93.6,6.4
E00115720,97.5,2.5
E00115722,97,3
E00115723,95.9,4.1
E00115724,94.2,5.8
E00115725,96.3,3.7
E00115726,98.3,1.7
E00115727,91.6,8.4
E00115728,94.6,5.4
E00115729,94.7,5.3
E00115730,92.8,7.2
E00115731,95.8,4.2
E00115786,91.6,8.4
