geography_code,sex-001,sex-002
E00086108,54.1,45.9
E00086109,50.7,49.3
E00086111,53.6,46.4
E00086112,50.7,49.3
E00086113,52,48
E00086114,51.9,48.1
E00086115,45.6,54.4
E00086117,58.3,41.7
E00086143,54.1,45.9
E00086144,50.7,49.3
E00086145,54.9,45.1
E00086161,49.8,50.2
E00086168,54.4,45.6
E00086413,52.5,47.5
E00086414,49.4,50.6
E00086415,50.9,49.1
E00086416,50.5,49.5
E00086417,56,44
E00086420,49.2,50.8
E00086421,54.9,45.1
E00086422,52.1,47.9
E00086423,49,51
E00086424,52.8,47.2
E00086425,50.7,49.3
E00086426,51.1,48.9
E00086427,54.5,45.5
E00086428,53.1,46.9
E00086429,50.3,49.7
E00086430,54.4,45.6
E00086431,51.2,48.8
E00086432,47.8,52.2
E00086433,52.9,47.1
E00086434,49.8,50.2
E00086435,53.9,46.1
E00086436,51.1,48.9
E00086437,49.8,50.2
E00086438,55.6,44.4
E00086439,55.3,44.7
E00086440,52.6,47.4
E00086441,49.9,50.1
E00086442,49.1,50.9
E00086443,49.5,50.5
E00086444,50,50
E00086445,50.3,49.7
E00086446,54.1,45.9
E00086447,52.2,47.8
E00086448,51.3,48.7
E00086449,51.4,48.6
E00086450,48.5,51.5
E00086451,52.2,47.8
E00086452,52.5,47.5
E00086453,52,48
E00086454,52.9,47.1
E00115488,51.9,48.1
E00115489,52.8,47.2
E00115490,45.4,54.6
E00115491,51.2,48.8
E00115492,53,47
E00115493,53.7,46.3
E00115494,52.3,47.7
E00115495,50.7,49.3
E00115496,57.3,42.7
E00115497,54.4,45.6
E00115498,52.6,47.4
E00115499,53.1,46.9
E00115500,50.4,49.6
E00115501,50,50
E00115509,52.6,47.4
E00115510,48.8,51.2
E00115511,52.2,47.8
E00115512,52.4,47.6
E00115513,51.7,48.3
E00115514,53,47
E00115515,54.1,45.9
E00115516,49.8,50.2
E00115517,48,52
E00115518,56.9,43.1
E00115519,52.2,47.8
E00115520,47.8,52.2
E00115521,52.8,47.2
E00115522,50.1,49.9
E00115523,54.1,45.9
E00115524,47.7,52.3
E00115525,57.5,42.5
E00115526,51.9,48.1
E00115527,50.2,49.8
E00115528,53.2,46.8
E00115529,50,50
E00115530,51.6,48.4
E00115531,50.8,49.2
E00115532,51.2,48.8
E00115533,47.6,52.4
E00115534,55,45
E00115535,51.8,48.2
E00115536,48.5,51.5
E00115537,53.2,46.8
E00115538,49.5,50.5
E00115539,51.8,48.2
E00115540,53.2,46.8
E00115541,50.5,49.5
E00115542,51.1,48.9
E00115543,47.6,52.4
E00115544,50.7,49.3
E00115545,51.9,48.1
E00115546,54.8,45.2
E00115547,56.1,43.9
E00115548,48.8,51.2
E00115549,49.2,50.8
E00115550,51.3,48.7
E00115551,53.7,46.3
E00115552,57.9,42.1
E00115553,49.7,50.3
E00115554,51.6,48.4
E00115555,54,46
E00115556,52.6,47.4
E00115557,50.4,49.6
E00115558,51,49
E00115559,50.5,49.5
E00115560,47.4,52.6
E00115572,50,50
E00115573,50.6,49.4
E00115574,50.4,49.6
E00115575,49.4,50.6
E00115576,52.2,47.8
E00115577,57.7,42.3
E00115579,50.2,49.8
E00115580,52.4,47.6
E00115582,50.8,49.2
E00115583,53.5,46.5
E00115584,50.2,49.8
E00115585,54.3,45.7
E00115586,51.3,48.7
E00115587,52.3,47.7
E00115588,53.4,46.6
E00115589,53.2,46.8
E00115590,50,50
E00115591,51.6,48.4
E00115592,50.7,49.3
E00115593,53.7,46.3
E00115599,48.5,51.5
E00115600,49.6,50.4
E00115601,49,51
E00115602,50.9,49.1
E00115603,52.5,47.5
E00115604,48.9,51.1
E00115685,51.5,48.5
E00115686,50,50
E00115687,49.5,50.5
E00115688,52.7,47.3
E00115689,52.4,47.6
E00115690,50.2,49.8
E00115691,50.4,49.6
E00115693,49.3,50.7
E00115694,52.5,47.5
E00115710,49.6,50.4
E00115711,45.9,54.1
E00115712,50.3,49.7
E00115713,50.2,49.8
E00115714,54.7,45.3
E00115715,49,51
E00115716,49.7,50.3
E00115717,49.6,50.4
E00115718,50,50
E00115720,48.7,51.3
E00115722,49.4,50.6
E00115723,50.4,49.6
E00115724,50.5,49.5
E00115725,50.8,49.2
E00115726,51.5,48.5
E00115727,50.2,49.8
E00115728,50.9,49.1
E00115729,52.1,47.9
E00115730,54.8,45.2
E00115731,48.2,51.8
E00115786,53.6,46.4
E00115789,53.2,46.8
