geography_code,heating_type_3a-001,heating_type_3a-002
E00086108,4.7,95.3
E00086109,0,100
E00086111,3.2,96.8
E00086112,1.5,98.5
E00086113,2.9,97.1
E00086114,0.5,99.5
E00086115,0.7,99.3
E00086117,6.3,93.7
E00086143,0,100
E00086144,2,98
E00086145,0,100
E00086161,2.6,97.4
E00086168,0,100
E00086413,6.1,93.9
E00086414,2.8,97.2
E00086415,5.5,94.5
E00086416,0,100
E00086417,3.3,96.7
E00086420,3.4,96.6
E00086421,1.7,98.3
E00086422,4.2,95.8
E00086423,4.8,95.2
E00086424,1,99
E00086425,2.3,97.7
E00086426,2.9,97.1
E00086427,0.8,99.2
E00086428,5.7,94.3
E00086429,0,100
E00086430,8.2,91.8
E00086431,0.9,99.1
E00086432,3.3,96.7
E00086433,2.5,97.5
E00086434,6.1,93.9
E00086435,5.7,94.3
E00086436,3.4,96.6
E00086437,5.8,94.2
E00086438,1.5,98.5
E00086439,1.8,98.2
E00086440,0,100
E00086441,2.4,97.6
E00086442,5.6,94.4
E00086443,2.1,97.9
E00086444,1.8,98.2
E00086445,2.4,97.6
E00086446,3.8,96.3
E00086447,3.9,96.1
E00086448,7,93
E00086449,3.6,96.4
E00086450,0.8,99.2
E00086451,5.6,94.4
E00086452,2.2,97.8
E00086453,0.6,99.4
E00086454,1.4,98.6
E00115488,0.7,99.3
E00115489,0.8,99.2
E00115490,0,100
E00115491,0.8,99.2
E00115492,0,100
E00115493,2.4,97.6
E00115494,0,100
E00115495,1.8,98.2
E00115496,0,100
E00115497,0.7,99.3
E00115498,1.4,98.6
E00115499,1.9,98.1
E00115500,0.4,99.6
E00115501,4,96
E00115509,2.3,97.7
E00115510,0,100
E00115511,0,100
E00115512,0,100
E00115513,0,100
E00115514,2.3,97.7
E00115515,0,100
E00115516,1.7,98.3
E00115517,1.4,98.6
E00115518,1.7,98.3
E00115519,3.4,96.6
E00115520,0.7,99.3
E00115521,0.9,99.1
E00115522,2.3,97.7
E00115523,0,100
E00115524,1.8,98.2
E00115525,0.9,99.1
E00115526,1.6,98.4
E00115527,0.8,99.2
E00115528,0,100
E00115529,0.8,99.2
E00115530,0,100
E00115531,0.8,99.2
E00115532,3.3,96.7
E00115533,0.8,99.2
E00115534,0.8,99.2
E00115535,0.8,99.2
E00115536,0.7,99.3
E00115537,1.6,98.4
E00115538,0,100
E00115539,0,100
E00115540,0,100
E00115541,0,100
E00115542,5.7,94.3
E00115543,1.7,98.3
E00115544,0,100
E00115545,0,100
E00115546,0,100
E00115547,1.6,98.4
E00115548,0.8,99.2
E00115549,0.8,99.2
E00115550,3.2,96.8
E00115551,0,100
E00115552,0.9,99.1
E00115553,0,100
E00115554,2.9,97.1
E00115555,2.7,97.3
E00115556,0.7,99.3
E00115557,0,100
E00115558,0,100
E00115559,0.7,99.3
E00115560,0.6,99.4
E00115572,1.1,98.9
E00115573,3.3,96.7
E00115574,1.7,98.3
E00115575,1.5,98.5
E00115576,1.4,98.6
E00115577,1.6,98.4
E00115579,1.5,98.5
E00115580,1.6,98.4
E00115582,2.5,97.5
E00115583,2.4,97.6
E00115584,0,100
E00115585,0,100
E00115586,0.7,99.3
E00115587,0,100
E00115588,0.8,99.2
E00115589,0,100
E00115590,3,97
E00115591,1.9,98.1
E00115592,0,100
E00115593,0,100
E00115599,2.2,97.8
E00115600,1.7,98.3
E00115601,0,100
E00115602,2.4,97.6
E00115603,2.4,97.6
E00115604,0.8,99.2
E00115685,0,100
E00115686,0,100
E00115687,1.1,98.9
E00115688,0,100
E00115689,2.6,97.4
E00115690,1.6,98.4
E00115691,0,100
E00115693,2.3,97.7
E00115694,3.2,96.8
E00115710,0.8,99.2
E00115711,1.6,98.4
E00115712,0.8,99.2
E00115713,1.2,98.8
E00115714,0.7,99.3
E00115715,2.5,97.5
E00115716,1.6,98.4
E00115717,3.9,96.1
E00115718,1.6,98.4
E00115720,0.8,99.2
E00115722,1.7,98.3
E00115723,3.3,96.7
E00115724,0,100
E00115725,0.8,99.2
E00115726,1.6,98.4
E00115727,0.8,99.2
E00115728,0,100
E00115729,0,100
E00115730,4.2,95.8
E00115731,4,96
E00115786,0.6,99.4
E00115789,0,100
E00115790,0,100
E00115791,1.5,98.5
E00115792,0,100
E00115794,4.5,95.5
E00115795,0.8,99.2
E00115796,0,100
E00117973,0.5,99.5
E00117975,0.5,99.5
E00117977,1.4,98.6
E00117978,0,100
E00117979,2.1,97.9
E00117980,0.7,99.3
E00117981,0.9,99.1
E00117982,0,100
E00117983,0,100
E00117984,2.1,97.9
E00117985,1.4,98.6
E00117987,0,100
E00117988,0.8,99.2
E00117989,0,100
E00117990,0.8,99.2
E00117991,1,99
E00117992,1.4,98.6
E00117993,0.7,99.3
E00117994,1.3,98.7
E00117995,0,100
E00117997,2.6,97.4
E00117998,0.9,99.1
E00118036,0,100
E00118037,1.3,98.7
E00118038,0,100
E00118039,2,98
E00118040,1.7,98.3
E00118041,0.7,99.3
E00118043,0,100
E00118044,0.8,99.2
E00118045,2.2,97.8
E00118046,0.5,99.5
E00118047,0,100
E00118048,1.8,98.2
E00118050,0,100
E00118051,0.9,99.1
E00118052,0.7,99.3
E00118053,0.7,99.3
E00118054,1.6,98.4
E00118055,0,100
E00118058,2.6,97.4
E00118059,0.9,99.1
E00118060,1.1,98.9
E00118061,1.3,98.7
E00118232,1.1,98.9
E00118233,0.6,99.4
E00118234,0.5,99.5
E00118235,0,100
E00118236,0,100
E00118237,2.7,97.3
E00118238,2.3,97.7
E00118239,0.8,99.2
E00118240,1.4,98.6
E00118241,1.9,98.1
E00118242,2.4,97.6
E00118243,0,100
E00118252,0.8,99.2
E00118253,0.8,99.2
E00118254,0,100
E00118255,0,100
E00118256,1.2,98.8
E00118257,0.6,99.4
E00118258,0,100
E00118259,0.6,99.4
E00118260,0,100
E00118261,2.4,97.6
E00118262,0,100
E00118263,0.9,99.1
E00118264,1.4,98.6
E00118300,0,100
E00118301,1.5,98.5
E00118302,3.3,96.7
E00118304,0.6,99.4
E00118305,0.7,99.3
E00118306,0,100
E00118307,0.6,99.4
E00118308,1.7,98.3
E00167962,0.7,99.3
E00167966,0,100
E00167967,0.8,99.2
E00167968,0.6,99.4
E00167969,2.5,97.5
E00167971,2,98
E00184865,0,100
E00185011,3.4,96.6
