geography_code,sex-001,sex-002
E00130843,50.7,49.3
E00130844,49.8,50.2
E00130846,48.6,51.4
E00130875,38.1,61.9
E00130876,52.2,47.8
E00130879,47.2,52.8
E00130880,49.9,50.1
E00130881,57.4,42.6
E00130882,50.6,49.4
E00130893,51.8,48.2
E00130900,52.9,47.1
E00130901,52.1,47.9
E00130902,49.8,50.2
E00130903,51.1,48.9
E00130904,50.4,49.6
E00130905,51.7,48.3
E00130906,49,51
E00130908,52.3,47.7
E00130909,49.1,50.9
E00130910,55.6,44.4
E00130911,49.8,50.2
E00130912,54,46
E00130913,51.1,48.9
E00130914,52,48
E00130915,50.3,49.7
E00130916,53.6,46.4
E00130918,50.8,49.2
E00130919,55.8,44.2
E00130921,51.7,48.3
E00130922,48.7,51.3
E00130923,53.5,46.5
E00130924,54.7,45.3
E00130925,52.8,47.2
E00130926,49.4,50.6
E00130927,50.7,49.3
E00130928,49.5,50.5
E00130929,50.2,49.8
E00130930,52.7,47.3
E00130931,49.1,50.9
E00130932,52.9,47.1
E00130933,53.6,46.4
E00130934,50.3,49.7
E00130935,52.5,47.5
E00130937,52.8,47.2
E00130938,53.2,46.8
E00130939,50.2,49.8
E00130941,53.1,46.9
E00130942,59.9,40.1
E00137088,51.6,48.4
E00137089,54.3,45.7
E00137090,50.6,49.4
E00137091,53.6,46.4
E00137092,47.8,52.2
E00137093,53,47
E00137094,46.2,53.8
E00137096,51.6,48.4
E00137097,51.3,48.7
E00137098,49.7,50.3
E00137099,48.6,51.4
E00137100,52,48
E00137101,51.7,48.3
E00137102,49.5,50.5
E00137103,52.5,47.5
E00137104,48.8,51.2
E00137105,49.1,50.9
E00137106,51.6,48.4
E00137126,49.7,50.3
E00137127,52.2,47.8
E00137128,53.8,46.2
E00137138,49.9,50.1
E00137139,48,52
E00137140,54.5,45.5
E00137142,56.4,43.6
E00137143,52.2,47.8
E00137144,48.8,51.2
E00137145,52.2,47.8
E00137146,52.6,47.4
E00137149,48.6,51.4
E00137150,50.3,49.7
E00137151,50.8,49.2
E00137152,46.2,53.8
E00137153,52.2,47.8
E00137155,49.8,50.2
E00137156,51,49
E00137157,50.4,49.6
E00137158,52.7,47.3
E00137159,45.6,54.4
E00137160,47.5,52.5
E00137161,47.4,52.6
E00137162,50.5,49.5
E00137163,51,49
E00137238,52.4,47.6
E00137302,50.2,49.8
E00137303,50.3,49.7
E00137304,53.1,46.9
E00137305,48.7,51.3
E00137306,50.2,49.8
E00137307,49.8,50.2
E00137308,48.7,51.3
E00137309,52.5,47.5
E00137310,48.4,51.6
E00137318,50.9,49.1
E00137319,52.7,47.3
E00137320,50.7,49.3
E00137321,51.9,48.1
E00137322,53.6,46.4
E00137323,51.2,48.8
