geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00130843,51.4,48.6
E00130844,49.5,50.5
E00130846,59.3,40.7
E00130875,23.8,76.2
E00130876,37.3,62.7
E00130879,22.9,77.1
E00130880,42,58
E00130881,34.8,65.2
E00130882,29,71
E00130893,32.2,67.8
E00130900,55.4,44.6
E00130901,35.2,64.8
E00130902,61.3,38.7
E00130903,55.2,44.8
E00130904,51.1,48.9
E00130905,55.7,44.3
E00130906,69.9,30.1
E00130908,49.8,50.2
E00130909,51.7,48.3
E00130910,27.5,72.5
E00130911,65,35
E00130912,37.7,62.3
E00130913,37.5,62.5
E00130914,63.8,36.2
E00130915,62.3,37.7
E00130916,59.8,40.2
E00130918,65.6,34.4
E00130919,29.8,70.2
E00130921,48.2,51.8
E00130922,47.6,52.4
E00130923,64.6,35.4
E00130924,56.2,43.8
E00130925,55.8,44.2
E00130926,35.7,64.3
E00130927,29.3,70.7
E00130928,39.1,60.9
E00130929,48.9,51.1
E00130930,48.8,51.2
E00130931,43.2,56.8
E00130932,37.9,62.1
E00130933,27.3,72.7
E00130934,41.8,58.2
E00130935,52.6,47.4
E00130937,44.4,55.6
E00130938,61.6,38.4
E00130939,62.4,37.6
E00130941,50.6,49.4
E00130942,34.3,65.7
E00137088,52.4,47.6
E00137089,31.5,68.5
E00137090,66.6,33.4
E00137091,42.2,57.8
E00137092,64.1,35.9
E00137093,64.5,35.5
E00137094,58.1,41.9
E00137096,55.1,44.9
E00137097,64.4,35.6
E00137098,41.6,58.4
E00137099,43.1,56.9
E00137100,30.6,69.4
E00137101,37.6,62.4
E00137102,36,64
E00137103,45,55
E00137104,32.1,67.9
E00137105,35.9,64.1
E00137106,40.3,59.7
E00137126,32.7,67.3
E00137127,31.5,68.5
E00137128,31.5,68.5
E00137138,53.3,46.7
E00137139,48.4,51.6
E00137140,41.6,58.4
E00137142,30.1,69.9
E00137143,33.2,66.8
E00137144,45.2,54.8
E00137145,40.8,59.2
E00137146,40.1,59.9
E00137149,25,75
E00137150,40.2,59.8
E00137151,32.3,67.7
E00137152,34.4,65.6
E00137153,42.3,57.7
E00137155,63.9,36.1
E00137156,62.3,37.7
E00137157,28.9,71.1
E00137158,26.1,73.9
E00137159,31.5,68.5
E00137160,38.2,61.8
E00137161,29.9,70.1
E00137162,43.3,56.7
E00137163,30.8,69.2
E00137238,40.9,59.1
E00137302,63,37
E00137303,59.7,40.3
E00137304,53.2,46.8
E00137305,64.8,35.2
E00137306,66.1,33.9
E00137307,58.3,41.7
E00137308,67.4,32.6
E00137309,64.1,35.9
E00137310,65,35
E00137318,47.4,52.6
E00137319,50.3,49.7
E00137320,61.6,38.4
E00137321,35.9,64.1
E00137322,56.7,43.3
E00137323,49,51
E00137324,64.2,35.8
E00137325,52.1,47.9
E00137326,42.4,57.6
E00137327,47.9,52.1
E00137328,58.5,41.5
E00137329,49.1,50.9
E00137330,51.2,48.8
E00137332,59.7,40.3
E00137333,63.5,36.5
E00137334,63.8,36.2
E00137335,62.4,37.6
E00137342,67.3,32.7
E00137343,54.9,45.1
E00137344,56.9,43.1
E00137345,56.5,43.5
E00137346,52.1,47.9
E00137347,59.2,40.8
E00137348,61.2,38.8
E00137411,56.3,43.7
E00137412,53.7,46.3
E00137413,42.9,57.1
E00137414,46.1,53.9
E00137416,41.3,58.7
E00137418,54.4,45.6
E00137419,33.5,66.5
E00137420,34.8,65.2
E00137421,23,77
E00137422,57.3,42.7
E00137423,57,43
E00137424,62,38
E00137425,51,49
E00137426,60.6,39.4
E00137427,53.6,46.4
E00137428,60.1,39.9
E00137429,68.4,31.6
E00137430,62.4,37.6
E00137431,48.2,51.8
E00137432,58.1,41.9
E00137433,61.5,38.5
E00137434,51,49
E00137435,50.6,49.4
E00137436,44.8,55.2
E00137437,53.8,46.3
E00137438,68.9,31.1
E00137439,53.8,46.2
E00137440,58.1,41.9
E00137441,52.9,47.1
E00137442,55.6,44.4
E00137443,56.9,43.1
E00137455,65.8,34.2
E00137456,65.7,34.3
E00137457,60.2,39.8
E00137461,61.4,38.6
E00137462,50.7,49.3
E00137479,57.5,42.5
E00137482,58.1,41.9
E00137748,46.6,53.4
E00137749,45.1,54.9
E00137750,38.7,61.3
E00137751,38.2,61.8
E00137752,47,53
E00137753,60.3,39.7
E00137754,56.2,43.8
E00137755,47.9,52.1
E00137756,55,45
E00137757,44.3,55.7
E00137758,49.8,50.2
E00137759,30.1,69.9
E00137760,33.3,66.7
E00137761,32.4,67.6
E00137762,30,70
E00137763,39.2,60.8
E00137764,38.1,61.9
E00137765,32.4,67.6
E00137766,47,53
E00137767,36.8,63.2
E00137768,34.3,65.7
E00137769,28.5,71.5
E00137770,34.4,65.6
E00137771,36.9,63.1
E00137772,42.9,57.1
E00137773,27.6,72.4
E00137788,45.1,54.9
E00137789,58.2,41.8
E00137790,57.3,42.7
E00137791,58.7,41.3
E00137792,55.5,44.5
E00137793,62.2,37.8
E00137794,57,43
E00137795,48.5,51.5
E00137796,41.5,58.5
E00137797,52.6,47.4
E00137798,58.6,41.4
E00137799,52.6,47.4
E00137803,55.8,44.2
E00137817,47.1,52.9
E00137818,53.3,46.7
E00137819,59.1,40.9
E00137820,54.9,45.1
E00137822,40.5,59.5
E00137823,43.9,56.1
E00137824,33.2,66.8
E00137825,55.1,44.9
E00137826,50.7,49.3
E00137827,26.5,73.5
E00137828,40.1,59.9
E00137829,38.5,61.5
E00137830,42.4,57.6
E00137835,61,39
E00137843,34,66
E00137844,49.4,50.6
E00137845,50.6,49.4
E00137846,54.8,45.2
E00137847,55.2,44.8
E00137848,55,45
E00137849,55,45
