geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00130843,90.1,6.9,3
E00130844,80.7,14.3,5.1
E00130846,83.6,12.7,3.6
E00130875,84.2,12.6,3.2
E00130876,80.5,11.8,7.7
E00130879,78.2,15.8,6
E00130880,83.9,11.9,4.3
E00130881,79.2,15,5.8
E00130882,78.3,15.1,6.7
E00130893,71.1,19.8,9.1
E00130900,86.6,11.7,1.7
E00130901,78.6,14.5,7
E00130902,85.8,11,3.2
E00130903,88.8,8.5,2.7
E00130904,86,10.7,3.3
E00130905,90,6.5,3.4
E00130906,92,6.4,1.7
E00130908,92.5,5.1,2.4
E00130909,95.3,2.1,2.6
E00130910,70.2,17.7,12.1
E00130911,90.1,7.3,2.5
E00130912,79.4,13.6,7
E00130913,81.7,15.5,2.9
E00130914,88.1,8.3,3.6
E00130915,91.4,7.5,1
E00130916,74.6,19.2,6.3
E00130918,89.2,8.5,2.4
E00130919,65.2,21.5,13.3
E00130921,83.1,11.2,5.8
E00130922,87.2,9.4,3.4
E00130923,84.2,13.5,2.3
E00130924,80.7,13.8,5.6
E00130925,84.1,11.5,4.3
E00130926,87.7,9.5,2.8
E00130927,86.5,9.5,4
E00130928,85.2,12.7,2.1
E00130929,90.6,7.4,2
E00130930,88.9,8.5,2.5
E00130931,78.6,16.9,4.5
E00130932,73.5,16.3,10.1
E00130933,72.1,18.5,9.4
E00130934,81,12.9,6.2
E00130935,77.1,19.4,3.6
E00130937,61.1,28.7,10.1
E00130938,73.8,19.8,6.3
E00130939,78.5,16.7,4.8
E00130941,84.8,12.3,2.9
E00130942,64.7,23.3,11.9
E00137088,80.4,13.5,6
E00137089,73.7,15,11.3
E00137090,84.7,11.9,3.4
E00137091,78.1,11.4,10.5
E00137092,83.7,11.2,5.1
E00137093,86.8,11.2,2
E00137094,82.6,13.6,3.8
E00137096,65.7,22.2,12
E00137097,77.2,16.5,6.3
E00137098,82.3,11.3,6.5
E00137099,84.2,11.1,4.7
E00137100,79.5,15.7,4.8
E00137101,69.3,22.6,8.2
E00137102,72.2,18.7,9
E00137103,78.2,15.1,6.7
E00137104,75.4,15.7,8.9
E00137105,78.4,14.6,7
E00137106,77.5,16,6.5
E00137126,80.7,12.1,7.1
E00137127,67.2,22.9,10
E00137128,77.5,16.1,6.5
E00137138,85.8,8.6,5.6
E00137139,89.9,8.4,1.7
E00137140,84,9.6,6.4
E00137142,68.7,19.4,11.9
E00137143,73.2,19.6,7.2
E00137144,83.1,14.4,2.5
E00137145,87,9.8,3.2
E00137146,78.8,14.6,6.6
E00137149,84,10.6,5.4
E00137150,77.1,13.8,9.1
E00137151,80.1,15,5
E00137152,79.6,14,6.4
E00137153,74.4,19.2,6.4
E00137155,75.9,15.5,8.6
E00137156,80,14.3,5.7
E00137157,78.4,14,7.6
E00137158,78.2,15.2,6.7
E00137159,77.5,15.9,6.6
E00137160,76.4,11.6,11.9
E00137161,76.9,14,9.1
E00137162,80.2,13.9,5.9
E00137163,73.4,17.5,9
E00137238,74.8,16.9,8.3
E00137302,81.6,16.5,1.9
E00137303,91.6,5.4,3
E00137304,85.9,10,4.1
E00137305,88.7,7.8,3.5
E00137306,88.4,7.6,4
E00137307,90.6,6.9,2.4
E00137308,85.8,9.9,4.3
E00137309,81.6,16.1,2.3
E00137310,90.2,7.3,2.4
E00137318,87.2,11,1.8
E00137319,84.3,12.3,3.5
E00137320,88.2,8.1,3.7
E00137321,73.4,19.9,6.7
E00137322,86.3,10,3.7
E00137323,80.9,13.5,5.7
E00137324,88.8,8.5,2.7
E00137325,78.7,14.5,6.8
E00137326,85.3,12.1,2.6
E00137327,85.4,10,4.5
E00137328,91.1,8.2,0.6
E00137329,81,14,5.1
E00137330,87.2,10.2,2.6
E00137332,90,7.9,2.1
E00137333,89.5,8.6,1.9
E00137334,87.1,10.8,2.1
E00137335,89.8,9.2,1
E00137342,87.7,11.1,1.3
