geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00130843,5,26,69.1
E00130844,3,26.1,70.9
E00130846,5.1,21.2,73.7
E00130875,2.1,61.3,36.6
E00130876,4.9,53.7,41.5
E00130879,3.3,49,47.7
E00130880,5.6,37.1,57.3
E00130881,10,34.3,55.7
E00130882,6.8,35.2,58
E00130893,2.6,40.2,57.3
E00130900,4.8,27,68.3
E00130901,1.3,56.4,42.3
E00130902,4.3,18.1,77.7
E00130903,2.3,25.8,72
E00130904,4,23.3,72.7
E00130905,2.5,29.8,67.8
E00130906,0,14.9,85.1
E00130908,4.2,20.8,75
E00130909,4.9,13.4,81.7
E00130910,1.3,59,39.7
E00130911,3.7,14.8,81.5
E00130912,5,34.4,60.6
E00130913,11.6,31.6,56.8
E00130914,2.9,19.2,77.9
E00130915,0.7,16.4,82.9
E00130916,1.7,39.8,58.5
E00130918,4.1,13.5,82.4
E00130919,5.2,59.7,35.1
E00130921,2.9,43.8,53.3
E00130922,8.1,22.6,69.4
E00130923,1.1,22.3,76.6
E00130924,2.9,35.3,61.8
E00130925,3.5,33.8,62.7
E00130926,4.4,28.1,67.4
E00130927,7.3,35.2,57.5
E00130928,4.8,29.5,65.7
E00130929,4.6,20.4,75
E00130930,1.6,21.6,76.8
E00130931,4.5,23.2,72.3
E00130932,4.7,33.6,61.7
E00130933,4.2,44.5,51.3
E00130934,2.2,19.3,78.5
E00130935,3.7,32.6,63.7
E00130937,0.8,51.2,48.1
E00130938,3.2,39.7,57.1
E00130939,2.2,24.3,73.5
E00130941,5,21.7,73.3
E00130942,3.1,59.4,37.6
E00137088,3.1,24.2,72.7
E00137089,3.4,39,57.5
E00137090,6.4,12.8,80.9
E00137091,10,30,60
E00137092,6.5,15.3,78.2
E00137093,3.6,15,81.4
E00137094,4.4,23.9,71.7
E00137096,0.9,34.8,64.3
E00137097,4.1,19.7,76.2
E00137098,2.5,22.9,74.6
E00137099,8.6,28.4,62.9
E00137100,11.5,22.1,66.4
E00137101,8.5,28.7,62.8
E00137102,14.4,16.3,69.2
E00137103,11.6,17.8,70.5
E00137104,10.8,20.6,68.6
E00137105,14.7,18.6,66.7
E00137106,3.9,35.7,60.5
E00137126,14.2,19.9,66
E00137127,13.5,27,59.5
E00137128,10.6,31.1,58.3
E00137138,11,15,74
E00137139,3.9,21.3,74.8
E00137140,6.5,25.1,68.4
E00137142,10,24.4,65.6
E00137143,5.9,31.4,62.7
E00137144,7.5,23.3,69.2
E00137145,3.9,33.3,62.7
E00137146,9.3,30.8,59.9
E00137149,13,20.6,66.4
E00137150,10,27.5,62.5
E00137151,9.5,23,67.5
E00137152,20.4,28.7,51
E00137153,15.8,23.3,60.8
E00137155,4.8,20,75.2
E00137156,7.8,23.5,68.6
E00137157,13.6,27.9,58.4
E00137158,11.9,27.4,60.7
E00137159,8.6,36.8,54.6
E00137160,15.6,32.8,51.6
E00137161,15.3,25.9,58.8
E00137162,10.4,25.7,63.9
E00137163,12.2,35.1,52.7
E00137238,7.8,28.4,63.8
E00137302,2.9,20.7,76.4
E00137303,5.1,18.4,76.5
E00137304,6.4,22.9,70.7
E00137305,4.9,17.6,77.5
E00137306,3,23.8,73.3
E00137307,4,31.5,64.5
E00137308,7.6,18.5,73.9
E00137309,2.6,23.9,73.5
E00137310,7.6,18.5,73.9
E00137318,8,33.6,58.4
E00137319,5.4,26.4,68.2
E00137320,2.4,14.6,82.9
E00137321,8.4,46.2,45.5
E00137322,4.9,16.6,78.5
E00137323,4.7,29.1,66.1
E00137324,1.6,17.2,81.3
E00137325,0.9,38.3,60.9
E00137326,3.1,38.2,58.8
E00137327,2.8,29.7,67.6
E00137328,3.7,23,73.3
E00137329,5.9,16.8,77.3
E00137330,5,23.7,71.2
E00137332,2.3,18,79.7
E00137333,2.7,18.6,78.8
E00137334,5.1,16.2,78.7
E00137335,3.8,29.2,66.9
E00137342,4,24,72
E00137343,5.1,13,81.9
E00137344,5.2,25.4,69.4
E00137345,2,20,78
E00137346,2.5,25.3,72.2
E00137347,0.5,22.6,76.9
E00137348,0.8,20,79.2
E00137411,6.8,17.6,75.6
E00137412,2.6,23.8,73.5
E00137413,4.2,25,70.8
E00137414,3.6,24.9,71.6
E00137416,6.2,16.7,77.1
E00137418,1.9,33.5,64.5
E00137419,4.5,27.1,68.4
E00137420,3.7,41.9,54.4
E00137421,4.1,51.2,44.6
E00137422,1.3,28.9,69.7
E00137423,3.9,25.5,70.6
E00137424,2.1,16.9,81
E00137425,5.6,27.8,66.7
E00137426,0.7,29.8,69.5
E00137427,2.3,29.7,68
E00137428,6.6,21.1,72.3
E00137429,3.6,21.7,74.6
E00137430,2.8,19.4,77.8
E00137431,5.4,25,69.6
E00137432,0,20.4,79.6
E00137433,4.5,20,75.5
E00137434,1.5,26.9,71.5
E00137435,3.6,24.9,71.6
E00137436,6.4,20.5,73.1
E00137437,4.9,23.2,72
E00137438,5.5,19.3,75.2
E00137439,4.3,28.3,67.4
E00137440,2.5,23.6,73.9
E00137441,6.7,22.2,71.1
E00137442,2.6,25.4,71.9
E00137443,2.1,20.4,77.5
E00137455,3.1,12.2,84.7
E00137456,4.5,16.4,79.1
E00137457,5.6,22.2,72.2
E00137461,5.4,19.7,74.8
E00137462,3.4,25.2,71.4
E00137479,5.6,24.8,69.6
E00137482,6.5,19.4,74.2
E00137748,7.4,28.1,64.4
