geography_code,in_full_time_education-001,in_full_time_education-002
E00130843,13,87
E00130844,13.7,86.3
E00130846,14.7,85.3
E00130875,41.1,58.9
E00130876,12.6,87.4
E00130879,13.3,86.7
E00130880,16.8,83.2
E00130881,18.8,81.2
E00130882,18.2,81.8
E00130893,18,82
E00130900,17.5,82.5
E00130901,7.4,92.6
E00130902,11.3,88.7
E00130903,22.2,77.8
E00130904,15.1,84.9
E00130905,16.3,83.7
E00130906,24.6,75.4
E00130908,26.7,73.3
E00130909,25.5,74.5
E00130910,11.6,88.4
E00130911,20.2,79.8
E00130912,14.6,85.4
E00130913,15.9,84.1
E00130914,19.4,80.6
E00130915,23.3,76.7
E00130916,9.7,90.3
E00130918,13.8,86.2
E00130919,8.7,91.3
E00130921,12.9,87.1
E00130922,18.5,81.5
E00130923,13.2,86.8
E00130924,11.3,88.7
E00130925,16,84
E00130926,22.6,77.4
E00130927,20.6,79.4
E00130928,18.6,81.4
E00130929,21.1,78.9
E00130930,21.9,78.1
E00130931,24.3,75.7
E00130932,20.3,79.7
E00130933,16.1,83.9
E00130934,22.2,77.8
E00130935,10.3,89.7
E00130937,4.5,95.5
E00130938,5.6,94.4
E00130939,9,91
E00130941,17.1,82.9
E00130942,10.6,89.4
E00137088,9.3,90.7
E00137089,20.2,79.8
E00137090,12.6,87.4
E00137091,23.4,76.6
E00137092,15,85
E00137093,17.4,82.6
E00137094,17.5,82.5
E00137096,6.5,93.5
E00137097,8.3,91.7
E00137098,19.8,80.2
E00137099,21.5,78.5
E00137100,21.8,78.2
E00137101,20.2,79.8
E00137102,21.7,78.3
E00137103,23,77
E00137104,29.5,70.5
E00137105,21.4,78.6
E00137106,20.4,79.6
E00137126,23.2,76.8
E00137127,20.2,79.8
E00137128,16.8,83.2
E00137138,16.9,83.1
E00137139,13,87
E00137140,26.4,73.6
E00137142,24.8,75.2
E00137143,21.5,78.5
E00137144,14.6,85.4
E00137145,15.5,84.5
E00137146,16.1,83.9
E00137149,33.9,66.1
E00137150,25.3,74.7
E00137151,34.4,65.6
E00137152,17,83
E00137153,19,81
E00137155,8.2,91.8
E00137156,6.8,93.2
E00137157,21.3,78.7
E00137158,23.7,76.3
E00137159,19.4,80.6
E00137160,22.5,77.5
E00137161,20.1,79.9
E00137162,21.4,78.6
E00137163,25,75
E00137238,15.4,84.6
E00137302,12.6,87.4
E00137303,26.2,73.8
E00137304,18.6,81.4
E00137305,14.6,85.4
E00137306,13.9,86.1
E00137307,18.5,81.5
E00137308,17.6,82.4
E00137309,11.6,88.4
E00137310,15.7,84.3
E00137318,20.3,79.7
E00137319,20.6,79.4
E00137320,25.7,74.3
E00137321,17.1,82.9
E00137322,21.4,78.6
E00137323,13.5,86.5
E00137324,20.1,79.9
E00137325,14.2,85.8
E00137326,13,87
E00137327,13.3,86.7
E00137328,15.3,84.7
E00137329,22.4,77.6
E00137330,18.1,81.9
E00137332,18.2,81.8
E00137333,10.3,89.7
E00137334,35.2,64.8
E00137335,17.5,82.5
E00137342,17.6,82.4
E00137343,20.7,79.3
E00137344,17.4,82.6
E00137345,15.1,84.9
E00137346,25.3,74.7
E00137347,19.9,80.1
E00137348,13.8,86.2
E00137411,17,83
E00137412,23,77
E00137413,13.3,86.7
E00137414,18.4,81.6
E00137416,23.9,76.1
E00137418,12.5,87.5
E00137419,33.1,66.9
E00137420,17.1,82.9
E00137421,20.9,79.1
E00137422,12.1,87.9
E00137423,14,86
E00137424,17.7,82.3
E00137425,21.4,78.6
E00137426,20.5,79.5
E00137427,17.4,82.6
E00137428,14.4,85.6
E00137429,14.9,85.1
E00137430,14.9,85.1
E00137431,17.1,82.9
E00137432,22.2,77.8
E00137433,12.9,87.1
E00137434,19,81
E00137435,13.4,86.6
E00137436,22.6,77.4
E00137437,15.9,84.1
E00137438,12.1,87.9
E00137439,17,83
E00137440,17.4,82.6
E00137441,18.5,81.5
E00137442,12.2,87.8
E00137443,22.3,77.7
E00137455,14.8,85.2
E00137456,16.5,83.5
E00137457,16.8,83.2
E00137461,19.1,80.9
E00137462,21.2,78.8
E00137479,15,85
E00137482,12.4,87.6
E00137748,15.7,84.3
E00137749,20.6,79.4
E00137750,17.5,82.5
E00137751,20.6,79.4
E00137752,18.4,81.6
E00137753,18.8,81.2
E00137754,15.1,84.9
E00137755,17.8,82.2
E00137756,20.2,79.8
E00137757,16.2,83.8
E00137758,17.2,82.8
E00137759,26.6,73.4
E00137760,26.9,73.1
E00137761,26.2,73.8
E00137762,15.7,84.3
E00137763,23,77
E00137764,21.8,78.2
E00137765,21.9,78.1
E00137766,22.3,77.7
E00137767,26.8,73.2
E00137768,24.8,75.2
E00137769,14,86
E00137770,21.9,78.1
E00137771,13.2,86.8
E00137772,17.4,82.6
E00137773,14.6,85.4
E00137788,16.5,83.5
E00137789,19.4,80.6
E00137790,15,85
E00137791,20.9,79.1
E00137792,17,83
E00137793,19.9,80.1
E00137794,18.5,81.5
E00137795,19.8,80.2
E00137796,17.4,82.6
E00137797,13.1,86.9
E00137798,10.6,89.4
E00137799,17.4,82.6
E00137803,16.3,83.7
E00137817,14.5,85.5
E00137818,12.8,87.2
E00137819,16.5,83.5
E00137820,15.2,84.8
E00137822,23.1,76.9
E00137823,20.1,79.9
E00137824,15.4,84.6
E00137825,13.3,86.7
E00137826,16.7,83.3
E00137827,12.4,87.6
E00137828,19.1,80.9
E00137829,25.1,74.9
E00137830,9.4,90.6
E00137835,22.2,77.8
E00137843,24.2,75.8
E00137844,19.3,80.7
E00137845,13.9,86.1
E00137846,6.2,93.8
E00137847,16.3,83.7
E00137848,11.4,88.6
