geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00130843,2.7,0,0.7,96.3,0.2
E00130844,0.4,0.4,0.2,98.9,0
E00130846,1.4,0.9,1.8,95.5,0.5
E00130875,8.5,18.4,1.3,70.1,1.6
E00130876,0.3,1.3,2,95,1.3
E00130879,0,1.4,2.4,96.2,0
E00130880,6.3,0,1.6,91.9,0.2
E00130881,0.6,0.6,1.2,96.9,0.6
E00130882,2,1.2,1.2,95.4,0.3
E00130893,6.3,0,2,91.3,0.4
E00130900,5.4,0.3,2.3,91.9,0
E00130901,2.8,0.8,1.5,91.8,3.1
E00130902,2.3,2.3,0,93.1,2.3
E00130903,3.3,0.6,1.2,94.6,0.3
E00130904,0.5,0.5,2.8,95.4,0.8
E00130905,6.1,0,1.1,91.6,1.1
E00130906,3.6,0.6,2.2,93.6,0
E00130908,1.5,0.9,1.8,94.9,0.9
E00130909,2.9,0,0,97.1,0
E00130910,3.2,0.8,0.8,92.1,3.2
E00130911,0.5,0.2,2.5,96.8,0
E00130912,4.3,1.1,1.1,93.4,0
E00130913,7.4,0,2.6,90.1,0
E00130914,1.5,0,1.1,96.7,0.7
E00130915,3.9,0.3,1.3,94.3,0.3
E00130916,0.4,0,0,99.6,0
E00130918,0.9,0,2,97,0.2
E00130919,3.8,0,2.7,93.5,0
E00130921,0,0,1.9,98.1,0
E00130922,2.7,0.3,2,95,0
E00130923,0,0.5,0.9,98.6,0
E00130924,0.4,0.4,0.7,98.5,0
E00130925,2,1.1,2,95,0
E00130926,2.5,0.6,1.6,95.3,0
E00130927,1.1,0.5,2.4,94.7,1.3
E00130928,2.1,0.5,1.9,95.5,0
E00130929,2.1,0,2.5,95.2,0.2
E00130930,3.2,0.3,2.9,93.6,0
E00130931,2.4,0.3,5.9,91.4,0
E00130932,2.3,0.3,2.3,95.1,0
E00130933,0.4,0,0.9,98.7,0
