geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00130843,60.3,1.4,38.3
E00130844,60.4,2.4,37.3
E00130846,61.3,2.1,36.6
E00130875,28.3,0.9,70.8
E00130876,55.9,1.1,43
E00130879,71.4,1.7,27
E00130880,63.2,2.4,34.4
E00130881,56.6,2.6,40.9
E00130882,70.5,3.2,26.3
E00130893,57.4,3.4,39.2
E00130900,69,2.5,28.5
E00130901,49.7,1.7,48.6
E00130902,56.1,1,42.9
E00130903,57.4,2.6,40
E00130904,60.7,1.2,38.1
E00130905,57.5,3.6,38.9
E00130906,72,1.8,26.2
E00130908,76.3,2,21.7
E00130909,80.5,2,17.5
E00130910,46.8,4.5,48.6
E00130911,64.8,1.2,34
E00130912,63,1.6,35.4
E00130913,72.4,2,25.6
E00130914,64.1,0,35.9
E00130915,64.2,1.6,34.2
E00130916,39.4,1.9,58.7
E00130918,64.5,0.6,35
E00130919,42.3,1.5,56.2
E00130921,54,3.5,42.5
E00130922,70.6,1.6,27.8
E00130923,57.3,3.8,38.9
E00130924,38.7,2.5,58.8
E00130925,59.9,3,37
E00130926,66.1,2,31.9
E00130927,71.4,3.4,25.2
E00130928,72.1,1.9,26
E00130929,76.7,1.9,21.4
E00130930,62.9,4,33.1
E00130931,66.4,3.6,30
E00130932,60.7,2,37.2
E00130933,50,3.6,46.4
E00130934,63.4,0.4,36.3
E00130935,50.4,2.4,47.2
E00130937,23.9,0.4,75.6
E00130938,36.5,0.5,63
E00130939,43.5,0,56.5
E00130941,73.6,0.4,26
E00130942,36.7,1.7,61.5
E00137088,57.8,2.8,39.4
E00137089,56.9,4.1,39
E00137090,55.4,0.7,43.9
E00137091,63.2,2.9,33.8
E00137092,61.6,1.5,36.9
E00137093,65.3,2,32.7
E00137094,60.4,3.2,36.4
E00137096,40.4,0,59.6
E00137097,54.3,0,45.7
E00137098,66.1,2.8,31.1
E00137099,55.6,4.9,39.5
E00137100,62.8,4.5,32.7
E00137101,56.4,3.9,39.7
E00137102,56.3,2.7,41
E00137103,57,3.7,39.3
E00137104,52.5,4.1,43.4
E00137105,63.7,2,34.3
E00137106,60.3,1.4,38.4
E00137126,64,3.4,32.7
E00137127,54.4,4.4,41.2
E00137128,63.2,4.9,31.9
E00137138,65.3,2.6,32.1
E00137139,75.3,1.2,23.5
E00137140,64.7,2.1,33.3
E00137142,49.7,6.6,43.7
E00137143,57.1,5.2,37.7
E00137144,75.9,1.2,22.8
E00137145,75.4,1.9,22.8
E00137146,59.8,3.7,36.5
E00137149,62.5,4.5,33
E00137150,57.4,4.1,38.5
E00137151,52.5,4.3,43.1
E00137152,61.4,4.2,34.4
E00137153,54.6,5.6,39.8
E00137155,45.1,1.5,53.4
E00137156,48.4,2.2,49.3
E00137157,58.2,4.5,37.3
E00137158,62.4,3.7,33.9
E00137159,61.5,4.4,34.1
E00137160,55.5,3.6,40.9
E00137161,61.9,3.5,34.6
E00137162,65.9,1.6,32.5
E00137163,54.8,4.2,41
E00137238,60.7,1.9,37.4
E00137302,58.3,2.3,39.4
E00137303,74.8,0.9,24.3
E00137304,60.3,1.8,37.9
E00137305,58.2,2.4,39.4
E00137306,57.3,0.5,42.2
E00137307,71.8,0.9,27.4
E00137308,59.8,2.1,38.1
E00137309,54.4,0.4,45.1
E00137310,59.1,0.4,40.5
E00137318,70,2.6,27.3
E00137319,61.8,1.5,36.6
E00137320,72,1.4,26.6
E00137321,55.4,2.7,41.9
E00137322,67,3,30
E00137323,60.8,0.8,38.3
E00137324,57,2.3,40.7
E00137325,55,1.9,43.1
E00137326,59.2,5.2,35.6
E00137327,63,2.7,34.2
E00137328,71.6,0.4,28
E00137329,70.4,3.4,26.2
E00137330,70.2,2.5,27.4
E00137332,60.9,2.6,36.5
E00137333,63.8,1.8,34.4
E00137334,61.9,0,38.1
E00137335,60.6,1.6,37.8
E00137342,58.5,0.5,41
E00137343,70.5,0.7,28.8
E00137344,57.5,0.8,41.7
E00137345,57.3,3.1,39.6
E00137346,63,3,33.9
E00137347,62.4,2.1,35.4
E00137348,68.7,1.2,30.1
E00137411,68,1.5,30.5
E00137412,65,2.2,32.9
E00137413,57.6,2.1,40.3
E00137414,63.5,3.4,33.1
E00137416,67.7,4.8,27.5
E00137418,48.8,1.4,49.8
E00137419,51.3,5.1,43.6
E00137420,59.3,2.6,38.1
E00137421,62.3,4.4,33.3
E00137422,48.3,4.1,47.6
E00137423,63,2.9,34.1
E00137424,62.5,0,37.5
E00137425,61.9,3.9,34.2
E00137426,54.4,2.7,43
E00137427,58.5,0.8,40.7
E00137428,54.3,1.8,43.9
E00137429,59.5,2.2,38.4
E00137430,52.2,1.7,46
E00137431,64,0.9,35.1
E00137432,54,2.1,43.9
E00137433,64.9,1.7,33.5
E00137434,56.3,2.4,41.3
E00137435,53,0.2,46.8
E00137436,59.5,4.6,35.9
E00137437,59.4,1.3,39.4
E00137438,52.9,0.9,46.2
E00137439,49.2,2.5,48.3
E00137440,58.1,2.1,39.8
E00137441,59.8,0.4,39.8
E00137442,63.6,2.2,34.2
E00137443,63,1.4,35.6
E00137455,59.3,0,40.7
E00137456,68.8,2.9,28.3
E00137457,57.6,0.7,41.7
E00137461,58.8,2.9,38.2
