areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00000029,21.3,29.5,49.2
E00000030,17.2,36.9,45.9
E00000031,27.3,40.9,31.8
E00000032,8,37.7,54.3
E00008742,15.6,37.8,46.7
E00008743,18,39.6,42.4
E00008744,19.8,30.8,49.5
E00008745,18.6,40.2,41.2
E00008746,8.4,48.4,43.2
E00008747,15.3,47.1,37.6
E00008748,17.2,41.4,41.4
E00008828,17,45.7,37.2
E00008829,16.8,42.5,40.7
E00008833,13.3,50.4,36.3
E00008834,19.5,33,47.6
E00008840,19.4,37.8,42.9
E00008841,15,44.9,40.2
E00008842,16.9,41.6,41.6
E00008844,14.7,44.2,41.1
E00008846,15.3,34.7,50
E00008847,19.2,42.3,38.5
E00008848,17.7,33.3,49
E00008849,12.3,34.9,52.8
E00008850,24.4,35.8,39.8
E00008851,27.8,32.4,39.8
E00008852,29.7,39.2,31.1
E00008853,14.3,45.7,40
E00008854,18.3,48.7,33
E00008856,22.9,28,49.2
E00008857,26.4,32.2,41.3
E00008858,12.2,46.3,41.5
E00008859,18.6,35.7,45.7
E00008860,23.1,38.5,38.5
E00008861,23.6,27.4,49
E00008864,23.4,45.7,30.9
E00008865,20.2,51,28.8
E00008867,12.5,53.8,33.7
E00008868,27.6,41.4,31
E00008869,14.9,42.1,43
E00008870,14.7,38.2,47.1
E00008872,20.4,44.4,35.2
E00008874,28.6,26,45.5
E00008878,22.7,47.7,29.5
E00008880,10,42.7,47.3
E00008881,14.5,36.8,48.7
E00008882,15.2,53.3,31.5
E00008883,20,43.6,36.4
E00008884,10,65.6,24.4
E00008887,18.3,39.1,42.6
E00008893,18.3,43.9,37.8
E00008894,14.9,28.7,56.4
E00008895,21.2,41.4,37.4
E00008897,9.6,47.4,43
E00008898,12.6,36.1,51.3
E00008899,14,48.4,37.6
E00008900,20.3,40.6,39.1
E00008901,25.6,30,44.4
E00008902,22.5,40,37.5
E00009176,20.5,53.8,25.6
E00009177,9.7,61.3,29
E00009178,15.8,52.6,31.6
E00021141,9.8,35.4,54.9
E00021143,15,36.4,48.6
E00021145,13,44.9,42
E00021146,37.9,34.4,27.8
E00021147,22.7,40.9,36.4
E00021148,15.4,42.9,41.8
E00021149,16.8,29.9,53.3
E00021150,12.7,40,47.3
E00021151,12.6,39.4,48
E00021152,16.8,33.6,49.7
E00021153,36.1,47.2,16.7
E00021154,13.8,34.9,51.3
E00021155,33.3,33.3,33.3
E00021156,18.2,55.6,26.3
E00021157,15.4,29.9,54.7
E00021158,10.6,28.8,60.6
E00021159,11.6,46.8,41.6
E00021160,11,33,56
E00021161,22.8,44.1,33.1
E00021162,25.8,33.3,40.8
E00021163,9.1,46,44.9
