areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00000029,23.8,76.2
E00000030,26.8,73.2
E00000031,28,72
E00000032,31.9,68.1
E00008742,28.4,71.6
E00008743,17.3,82.7
E00008744,33.5,66.5
E00008745,16.9,83.1
E00008746,28.9,71.1
E00008747,28.4,71.6
E00008748,25.5,74.5
E00008828,17,83
E00008829,22.4,77.6
E00008833,20.9,79.1
E00008834,10.8,89.2
E00008840,16.6,83.4
E00008841,22.5,77.5
E00008842,25.7,74.3
E00008844,26.4,73.6
E00008846,19.1,80.9
E00008847,24.1,75.9
E00008848,28.7,71.3
E00008849,27.6,72.4
E00008850,17.1,82.9
E00008851,35.2,64.8
E00008852,15.3,84.7
E00008853,20.4,79.6
E00008854,26.1,73.9
E00008856,24.6,75.4
E00008857,15.7,84.3
E00008858,18.2,81.8
E00008859,18.5,81.5
E00008860,13.7,86.3
E00008861,18,82
E00008864,24.9,75.1
E00008865,19.7,80.3
E00008867,24,76
E00008868,18.7,81.3
E00008869,30.1,69.9
E00008870,18.2,81.8
E00008872,20.7,79.3
E00008874,9.5,90.5
E00008878,24.6,75.4
E00008880,23,77
E00008881,19.6,80.4
E00008882,28,72
E00008883,27.1,72.9
E00008884,25,75
E00008887,22.1,77.9
E00008893,13.2,86.8
E00008894,20.3,79.7
E00008895,14.3,85.7
E00008897,34.3,65.7
E00008898,27.1,72.9
E00008899,22.2,77.8
E00008900,22.8,77.2
E00008901,13.9,86.1
E00008902,18.1,81.9
E00009176,34.3,65.7
E00009177,43.8,56.2
E00009178,24.8,75.2
E00021141,26,74
E00021143,25.8,74.2
E00021145,24.4,75.6
E00021146,13.3,86.7
E00021147,30.4,69.6
E00021148,29.5,70.5
E00021149,34.8,65.2
E00021150,28.1,71.9
E00021151,26.9,73.1
E00021152,29.1,70.9
E00021153,16.7,83.3
E00021154,32,68
E00021155,15.7,84.3
E00021156,22.6,77.4
E00021157,37.5,62.5
E00021158,35.2,64.8
E00021159,25.8,74.2
E00021160,35.1,64.9
E00021161,23.9,76.1
E00021162,31.6,68.4
E00021163,31.1,68.9
E00021164,42.8,57.2
E00021165,32.4,67.6
E00021166,29.8,70.2
E00021167,29.4,70.6
E00021168,11.4,88.6
E00021169,39.3,60.7
E00021170,39.7,60.3
E00021172,20.1,79.9
E00021173,33.7,66.3
E00021174,11.4,88.6
E00021175,20.4,79.6
E00021176,31.5,68.5
E00021177,37.5,62.5
E00021179,31.9,68.1
E00021180,33.1,66.9
E00021181,23.6,76.4
E00021182,18.5,81.5
E00021183,17,83
E00021184,24,76
E00021185,23.4,76.6
E00021186,37,63
E00021187,40,60
E00021188,26.8,73.2
E00021189,33.4,66.6
E00021190,17.3,82.7
E00021191,34.3,65.7
E00021192,43.6,56.4
E00021193,25.8,74.2
E00021194,42.5,57.5
E00021195,31.6,68.4
E00021196,47,53
E00021198,38.8,61.2
E00021199,36.5,63.5
E00021200,32.3,67.7
E00021201,32.8,67.2
E00021202,38.6,61.4
E00021203,35.7,64.3
E00021204,41.2,58.8
E00021205,45.1,54.9
E00021206,41.3,58.8
E00021207,19.8,80.2
E00021208,36,64
