areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00000029,35.8,3.3,50.3,10.6
E00000030,46,6.7,38,9.3
E00000031,32.4,8.1,48.6,10.8
E00000032,55,10.9,27.1,7
E00008742,40.8,6.9,35.1,17.2
E00008743,41.6,7.5,31.7,19.3
E00008744,42.5,4.7,40.6,12.3
E00008745,25.9,2.2,60.4,11.5
E00008746,40.5,8.8,37.2,13.5
E00008747,38.6,3.6,41.4,16.4
E00008748,38.8,6.7,42.4,12.1
E00008828,27.6,3.7,50.7,17.9
E00008829,35.2,11.2,43.6,10.1
E00008833,36.3,6.8,50.5,6.3
E00008834,20.5,3.5,68.1,7.9
E00008840,36.8,3.8,51.4,8
E00008841,35.7,11.3,42.3,10.7
E00008842,28,5.9,57.1,9.1
E00008844,47.8,8.1,33.1,11
E00008846,31.8,5.2,55.7,7.2
E00008847,45.6,3.8,38,12.7
E00008848,41.8,6.7,33.6,17.9
E00008849,42.9,11,33,13.2
E00008850,46.5,3.8,41.4,8.3
E00008851,54.4,8.8,25.6,11.2
E00008852,25.8,3.1,66.5,4.6
E00008853,40,5.6,36.7,17.8
E00008854,37,3.4,45.9,13.7
E00008856,41.3,6,36,16.7
E00008857,31.3,5.6,51.4,11.7
E00008858,45.3,8.7,34.3,11.6
E00008859,36.9,10,41.3,11.9
E00008860,35.3,5.8,52.2,6.7
E00008861,33.2,3,55.9,7.9
E00008864,37.6,7.2,45.6,9.6
E00008865,37.3,8.7,36.6,17.4
E00008867,34.9,4.7,51.7,8.7
E00008868,24.4,1.5,68.9,5.2
E00008869,49.1,11.4,23.7,15.8
E00008870,39.9,5.6,45.5,9
E00008872,28.1,1.4,66.4,4.1
E00008874,19.9,1.6,74.5,4
E00008878,37.4,5.9,49.3,7.3
E00008880,40.8,6.2,40.8,12.3
E00008881,40.9,5.2,38.3,15.7
E00008882,33.3,3.5,54.8,8.3
E00008883,38.1,6.5,36.1,19.4
E00008884,38.1,7.9,31,23
E00008887,41.8,12.7,32.7,12.7
E00008893,41,4,37,18
E00008894,39.6,12.9,34.5,12.9
E00008895,37,13,36.4,13.6
E00008897,41.8,11.2,40.3,6.7
E00008898,42.8,8.3,38.6,10.3
E00008899,42.5,6.6,34.9,16
E00008900,36.8,5.3,50.7,7.2
E00008901,49,4.1,35.4,11.6
E00008902,35.4,3.1,42.3,19.2
E00009176,38.3,4.2,52.7,4.8
E00009177,20,2.4,67.3,10.3
E00009178,23.4,2.5,66.5,7.6
E00021141,45.2,9.6,35.6,9.6
E00021143,47.4,5.8,34.4,12.3
E00021145,31.6,3.3,53.3,11.8
E00021146,20.5,6,67,6.5
E00021147,40.9,7.8,45.2,6.1
E00021148,30.1,12.3,43.2,14.4
E00021149,42.9,7.9,35.7,13.5
E00021150,48.7,12.6,29.4,9.2
E00021151,42.4,7.1,40.2,10.3
E00021152,38,3.8,39.1,19
E00021153,30.8,4,60.7,4.5
E00021154,36,3.6,45.9,14.4
E00021155,23.5,3.5,68.3,4.8
E00021156,45.4,3.7,37,13.9
E00021157,45.8,4.7,29,20.6
