areacd,disability_3a-001,disability_3a-002
E00000029,7.7,92.3
E00000030,18.8,81.2
E00000031,16.1,83.9
E00000032,23.7,76.3
E00008742,16,84
E00008743,10.5,89.5
E00008744,15.3,84.7
E00008745,12.6,87.4
E00008746,28.4,71.6
E00008747,17.2,82.8
E00008748,10.8,89.2
E00008828,16.3,83.7
E00008829,15.6,84.4
E00008833,18.9,81.1
E00008834,6,94
E00008840,15.8,84.2
E00008841,12.1,87.9
E00008842,12,88
E00008844,14.7,85.3
E00008846,12.9,87.1
E00008847,13.4,86.6
E00008848,18.5,81.5
E00008849,18.1,81.9
E00008850,14.7,85.3
E00008851,17.7,82.3
E00008852,11.5,88.5
E00008853,21.4,78.6
E00008854,16.6,83.4
E00008856,11,89
E00008857,9,91
E00008858,13.9,86.1
E00008859,13.9,86.1
E00008860,12.9,87.1
E00008861,13.9,86.1
E00008864,11.6,88.4
E00008865,14.7,85.3
E00008867,14.5,85.5
E00008868,4.9,95.1
E00008869,16.6,83.4
E00008870,13.6,86.4
E00008872,12.8,87.2
E00008874,6.9,93.1
E00008878,14.4,85.6
E00008880,16.4,83.6
E00008881,16,84
E00008882,16.9,83.1
E00008883,16.8,83.2
E00008884,28.6,71.4
E00008887,20.7,79.3
E00008893,17.6,82.4
E00008894,15.6,84.4
E00008895,11.8,88.2
E00008897,18.9,81.1
E00008898,14.6,85.4
E00008899,18.4,81.6
E00008900,8.8,91.2
E00008901,13.5,86.5
E00008902,15.2,84.8
E00009176,13.5,86.5
E00009177,13.7,86.3
E00009178,16.8,83.2
E00021141,29.4,70.6
E00021143,19,81
E00021145,22.1,77.9
E00021146,13,87
E00021147,18.1,81.9
E00021148,19.4,80.6
E00021149,14.7,85.3
E00021150,13.6,86.4
E00021151,16.1,83.9
E00021152,17.7,82.3
E00021153,8.8,91.2
E00021154,17.1,82.9
E00021155,10.4,89.6
E00021156,20.8,79.2
E00021157,13.6,86.4
E00021158,18.1,81.9
E00021159,18.9,81.1
E00021160,17.8,82.2
E00021161,13.4,86.6
E00021162,18.4,81.6
E00021163,18.4,81.6
E00021164,13.2,86.8
E00021165,17.8,82.2
E00021166,12.1,87.9
E00021167,15,85
E00021168,9.4,90.6
E00021169,9.7,90.3
E00021170,13.4,86.6
E00021172,20.9,79.1
E00021173,15.8,84.2
E00021174,8.7,91.3
E00021175,10.3,89.7
E00021176,16.8,83.2
E00021177,16.7,83.3
E00021179,13.2,86.8
E00021180,13.7,86.3
E00021181,14.6,85.4
E00021182,9,91
E00021183,13.2,86.8
E00021184,13.7,86.3
E00021185,15.7,84.3
E00021186,19.3,80.7
E00021187,10.8,89.2
E00021188,26.1,73.9
E00021189,14.7,85.3
E00021190,9.9,90.1
E00021191,10.9,89.1
E00021192,13.4,86.6
E00021193,5.8,94.2
E00021194,15.1,84.9
E00021195,12.4,87.6
E00021196,16,84
E00021198,15,85
E00021199,14.1,85.9
E00021200,13.1,86.9
E00021201,16.1,83.9
E00021202,12.8,87.2
E00021203,14.9,85.1
E00021204,15.8,84.2
E00021205,13.9,86.1
E00021206,17.1,82.9
E00021207,16.9,83.1
E00021208,14.1,85.9
E00021209,15.1,84.9
E00021210,18.3,81.7
E00021211,13.1,86.9
E00021212,12.9,87.1
E00021213,15.9,84.1
E00021214,10.2,89.8
E00021215,11.7,88.3
E00021216,29.5,70.5
E00021441,11.8,88.2
E00021442,23.9,76.1
E00021443,19,81
E00021448,14.5,85.5
E00021449,18.5,81.5
E00021450,12.7,87.3
E00021451,12.8,87.2
E00021452,15,85
E00021453,21,79
E00021454,12.7,87.3
E00021455,13,87
E00021458,14.7,85.3
E00021459,12.9,87.1
E00021460,10.3,89.7
E00021461,17.6,82.4
E00021462,13.9,86.1
E00021463,14.2,85.8
E00021464,17.5,82.5
E00021465,14.7,85.3
E00021468,12.5,87.5
E00021469,14.7,85.3
E00021470,17.5,82.5
E00021471,14.2,85.8
E00021475,18,82
E00021561,7.3,92.7
E00021562,10.7,89.3
E00021564,15.4,84.6
E00021566,11,89
E00021567,17.3,82.7
E00021569,13.5,86.5
E00021572,12.9,87.1
E00021574,11.5,88.5
E00021577,25.5,74.5
E00021583,16.9,83.1
E00021586,16.3,83.8
E00021587,16,84
E00021588,18.2,81.8
E00021590,14.3,85.7
E00021592,19.9,80.1
E00021593,30.9,69.1
E00021594,17.2,82.8
E00021595,17.7,82.3
E00021616,8.6,91.4
E00021617,7.3,92.7
E00021618,9.3,90.7
E00021621,16.3,83.7
E00021637,14.6,85.4
E00021639,18.2,81.8
E00021640,14,86
E00021641,22.4,77.6
E00021642,15.1,84.9
E00021643,14.9,85.1
E00021644,19.3,80.7
E00021646,14.8,85.2
E00021648,6.5,93.5
E00021649,15.3,84.7
E00021650,8,92
E00021652,10.1,89.9
E00021653,11.9,88.1
E00021654,12.7,87.3
E00021655,14.4,85.6
E00021656,14.2,85.8
E00021657,10.4,89.6
E00021659,15.8,84.2
E00021660,16.8,83.2
E00021661,17.2,82.8
E00021662,16.3,83.7
E00021663,27.3,72.7
E00021665,13.2,86.8
E00021667,11.8,88.2
E00021668,14.9,85.1
E00021669,15.1,84.9
E00021670,15.3,84.7
E00021671,13.3,86.7
E00021672,12.9,87.1
E00021673,26.1,73.9
E00021674,10.1,89.9
E00021675,16.2,83.8
E00021676,9.1,90.9
E00021677,18.9,81.1
E00021678,12.8,87.2
E00021679,18,82
E00021680,8.2,91.8
E00021681,9.2,90.8
E00021682,18.9,81.1
E00021683,16.3,83.7
E00021685,9.9,90.1
E00021686,12.5,87.5
E00021687,15,85
E00021688,14.8,85.2
E00021690,13,87
E00021691,9.9,90.1
E00021692,17.1,82.9
E00021693,11.7,88.3
E00021694,14.1,85.9
E00021695,13.1,86.9
E00021697,13.7,86.3
E00021698,10.9,89.1
E00021699,21.1,78.9
E00021700,14.6,85.4
E00021701,21.9,78.1
E00021702,16.6,83.4
E00021703,13.4,86.6
E00021704,14.4,85.6
E00021705,13.7,86.3
E00021706,16,84
E00021707,12.5,87.5
E00021708,15.4,84.6
E00021709,15.1,84.9
E00021710,18.7,81.3
E00021711,9.4,90.6
E00021712,13.8,86.3
E00021713,14.8,85.2
E00021714,19,81
E00021715,14.4,85.6
E00021716,31.9,68.1
E00021717,15.1,84.9
E00021718,6.5,93.5
E00021719,9.6,90.4
E00021722,20.7,79.3
E00021723,10.4,89.6
E00021724,11.7,88.3
E00021725,14.4,85.6
E00021726,13.5,86.5
E00021727,18.6,81.4
E00021728,16.4,83.6
E00021729,15.3,84.7
E00021730,11.7,88.3
E00021731,14,86
E00021732,16.9,83.1
E00021736,14.9,85.1
E00021737,12.8,87.2
E00021738,15.3,84.7
E00021740,12.7,87.3
E00021741,8.4,91.6
E00021742,9.2,90.8
E00021743,11.4,88.6
E00021745,18,82
E00021746,11.3,88.7
E00021748,10,90
E00021752,13,87
E00021753,20.4,79.6
E00021754,21,79
E00021755,13.2,86.8
E00021756,16.5,83.5
E00021757,13.6,86.4
E00021758,14.9,85.1
E00021759,14.7,85.3
E00021760,13.5,86.5
E00021761,7.4,92.6
E00021762,14.2,85.8
E00021763,18.1,81.9
E00021764,8.7,91.3
E00021766,11.3,88.7
E00021767,10.4,89.6
E00166755,5.2,94.8
E00167094,9.8,90.2
E00167095,16.7,83.3
E00167098,8.7,91.3
E00167099,3.5,96.5
E00167100,4.7,95.3
E00167101,5.7,94.3
E00167102,8.5,91.5
E00167166,10.6,89.4
E00167168,8.8,91.2
E00167169,19,81
E00167171,7.6,92.4
E00167172,19,81
E00167173,18.4,81.6
E00167178,15,85
E00167179,12.3,87.7
E00167205,15.2,84.8
E00167206,15.6,84.4
E00167207,11.8,88.2
E00167221,13.9,86.1
E00167222,13.1,86.9
E00167224,19.6,80.4
E00167225,12.4,87.6
E00167226,9.3,90.7
E00167241,12.7,87.3
E00167244,8.2,91.8
E00167245,14.5,85.5
E00167252,13.2,86.8
E00167260,19,81
E00167261,10.4,89.6
E00174770,9.6,90.4
E00174772,9.8,90.2
E00176237,13.1,86.9
E00176238,8.2,91.8
E00176241,13.9,86.1
E00176242,13.4,86.6
E00176248,20.6,79.4
E00176249,12.9,87.1
E00176260,8.3,91.7
E00176261,6.8,93.2
E00176266,13.9,86.1
E00176275,15.5,84.5
E00176276,12.5,87.5
E00176278,5.6,94.4
E00176305,4.8,95.2
E00176309,6.8,93.2
E00176310,12.4,87.6
E00176311,10.2,89.8
E00176312,7.2,92.8
E00176333,15.9,84.1
E00183730,14.8,85.2
E00183734,8.4,91.6
E00183737,4.1,95.9
E00183739,9,91
E00183740,5.3,94.7
E00183741,8.6,91.4
E00183743,4.3,95.7
E00183744,2.7,97.3
E00183745,10,90
E00183746,10.2,89.8
E00183747,3.5,96.5
E00183748,4.5,95.5
E00183761,3.4,96.6
E00183774,5.5,94.5
E00183779,17.2,82.8
E00183782,9.4,90.6
E00183783,4.4,95.6
E00183787,16.9,83.1
E00183799,6.5,93.5
E00183804,5.2,94.8
E00183806,14.6,85.4
E00183808,16.3,83.7
E00183810,11.6,88.4
E00183811,13.8,86.2
E00183812,11,89
E00183819,12.3,87.7
E00183820,7.1,92.9
E00183828,8.9,91.1
E00183829,26.9,73.1
E00183838,6,94
E00183853,7.6,92.4
E00183855,9.4,90.6
E00183862,12.9,87.1
E00183889,17.8,82.2
E00183893,7.3,92.7
E00183904,7.8,92.2
E00183913,15.2,84.8
E00183926,15.9,84.1
E00183964,12.6,87.4
E00183966,17.6,82.4
E00183968,17.9,82.1
E00183979,9.6,90.4
E00183994,8.5,91.5
E00184003,4.4,95.6
E00184016,8.8,91.3
E00184020,7,93
E00184054,5.1,94.9
E00184056,14,86
E00184064,8.7,91.3
E00184069,16.6,83.4
E00184091,10.8,89.2
E00184094,10.4,89.6
E00184099,10,90
E00184106,8.1,91.9
E00184112,10.9,89.1
E00184124,12.3,87.7
E00184129,11,89
E00184132,13.4,86.6
E00184135,12.8,87.2
E00184136,11.1,88.9
E00190013,13.2,86.8
E00190014,12.5,87.5
E00190449,3.9,96.1
E00190458,8.3,91.7
