areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00018337,92.8,3.1,0.8,3.3
E00018340,94.6,1.8,1.3,2.3
E00018341,93.7,2.5,1,2.8
E00018344,91.2,5.4,2,1.4
E00018345,90.9,4.3,3.2,1.6
E00018347,92.4,2.8,1.7,3.1
E00018349,91.7,3.3,3,1.9
E00018355,94.3,3.3,1.3,1.1
E00018356,93.7,1.7,2.9,1.7
E00018357,94.4,2.2,2.8,0.6
E00018359,93.9,2.7,1.7,1.7
E00018361,94.2,3,1.5,1.3
E00018362,95.1,2.9,1.1,0.9
E00018363,92.7,4.5,1.2,1.6
E00018365,93,1.9,3,2.2
E00018366,91.5,4.6,2.8,1.1
E00018367,91.1,5.6,1.3,1.9
E00018368,94.2,1.9,1.7,2.2
E00018370,93,2.3,0.8,3.9
E00018371,92.1,4.1,1.9,1.9
E00018372,91.4,3.9,2.5,2.2
E00018373,90.9,2.5,2.2,4.4
E00018374,91.1,5.5,2.4,1
E00018375,91.1,4.1,2.4,2.4
E00018376,91.5,3.4,0,5.1
E00018377,91.3,3.5,2.8,2.4
E00018378,89.6,3.3,2.4,4.7
E00018379,89.1,3.3,1.3,6.3
E00018380,91.6,3.2,2.6,2.6
E00018381,96,1.1,1.3,1.5
E00018382,89.7,4.9,3.1,2.3
E00018383,94.9,2.8,0.9,1.3
E00018384,92.1,4.9,1.2,1.8
E00018385,91.3,4.2,2.4,2.1
E00018386,92.6,3.3,1.4,2.6
E00018387,92.4,4.2,1.8,1.6
E00018389,93.5,2.6,1.8,2
E00018390,94,3.5,0.2,2.2
E00018392,92.1,4.3,1.3,2.3
E00018393,92.4,2.7,2.4,2.4
E00018394,92.4,4,1.2,2.4
E00018395,90.5,4.4,3.1,2
E00018396,91.3,6.1,1,1.5
E00018397,91.9,4.5,2.2,1.3
E00018398,87.8,6.1,1.9,4.3
E00018399,87.9,5.5,3.2,3.4
E00018400,91.2,4.2,2.5,2
E00018401,94,2.7,1.2,2.1
E00018402,93.4,4,1.4,1.2
E00018403,88.2,7.8,1.7,2.3
E00018404,91.4,4,2.4,2.1
E00018405,94.7,3.1,0,2.2
E00018406,91.8,4.5,2,1.7
E00018407,93.3,3.5,1.6,1.6
E00018408,90.2,3,2.1,4.7
E00018409,93.4,2.7,1.3,2.7
E00018410,87.5,8.8,2.9,0.7
E00018411,93.6,1.3,2.3,2.7
E00018412,93.7,2.8,1.1,2.3
E00018413,92.6,5.2,0.9,1.2
E00018414,91.1,5.3,1.8,1.8
E00018415,92.9,3.6,1.8,1.8
E00018416,93.3,2.2,1.1,3.4
E00018417,93.6,4.1,0.6,1.8
E00018418,91.7,4.5,0.3,3.5
E00018419,89.5,5.6,2,2.9
E00018420,92.3,4.6,1.5,1.5
E00018421,94.4,3.2,1.6,0.8
E00018422,93.4,4.8,0.9,0.9
E00018423,90.2,5.4,1.8,2.5
E00018424,94.1,1.9,0.3,3.8
E00018425,88.3,3.9,3,4.8
E00018426,93.4,2.5,1.9,2.2
E00018427,94,2.4,1.2,2.4
E00018428,92.8,5,0.4,1.8
E00018429,88.7,4.5,2.7,4.2
E00018430,89.4,7.2,0.9,2.5
E00018431,92.6,4.8,1,1.6
E00018432,92.2,5.4,0.9,1.5
E00018433,92,4,1.1,2.9
E00018434,88.1,7.3,3.7,0.9
E00018435,91.8,5.7,0.6,1.9
E00018436,93.4,3.9,0,2.6
E00018437,91.1,4.8,3,1.1
E00018438,95.1,1.4,0.8,2.7
E00018439,91.9,3.4,2.7,2
E00018440,93.7,2.5,3.2,0.7
E00018441,93.2,4.1,1,1.7
E00018477,93.2,4.1,1.1,1.5
E00018478,95.2,3.9,0.6,0.3
E00018480,93.3,4.5,0.8,1.3
E00018481,95.1,4.2,0.7,0
E00018482,94.9,3.7,0.3,1
E00018483,92,2.7,0.8,4.6
E00018484,93.2,4.5,1.8,0.5
E00018485,91.7,4.7,1.2,2.4
E00018486,94.6,4,1.3,0
E00018488,92.6,4.8,0.4,2.2
E00018489,89.8,7.9,0.6,1.6
E00018490,95.2,2.4,0.8,1.6
E00018491,92.5,3.6,2.1,1.8
E00018492,93.9,2.6,2.9,0.6
E00018494,93.5,4.3,1.3,0.9
E00018495,92.3,5,1.5,1.2
E00018496,92.2,4.1,1.7,2
E00018497,95.3,3,1.1,0.6
E00018498,90.6,5.4,1.8,2.2
E00018499,92.6,6.1,0.3,1
E00018500,93.5,1.3,0.6,4.5
E00018501,91.4,3.5,2.7,2.4
E00018502,90.5,7.2,1.1,1.1
E00018503,90.1,7.9,0,2
E00018504,92.5,4.3,0.5,2.7
E00018505,92.4,4,1.5,2
E00018506,93.6,4.1,1.4,1
E00018507,90.1,5,1.5,3.4
E00018508,93.5,3,1.5,1.9
E00018509,94.2,4.3,0.6,0.9
E00018510,88.1,3.8,5.1,3
E00018511,90.1,6,1.3,2.6
E00018512,89.5,5.3,3,2.1
E00018513,91.3,4.7,1,3
E00018514,88.8,5,3.5,2.7
E00018515,91.9,2.7,1.8,3.6
E00018516,89.9,5.3,2.8,2.1
E00018517,93,4.5,0.7,1.8
E00018518,90.1,4.5,2.7,2.7
E00018519,90.1,4.8,2.3,2.8
E00018520,88.6,6.9,3,1.5
E00018521,91.7,5.2,1.3,1.8
E00018522,89.3,5.1,2.7,2.9
E00018523,91.9,4.3,2.2,1.6
E00018524,90.3,6.6,2,1
E00018525,93.3,2.6,2.9,1.3
E00018526,90,4.2,2.3,3.5
E00018527,90.7,5,1.4,2.9
E00018528,87.6,6.5,2.5,3.4
E00018529,91.3,4.1,2.4,2.2
E00018530,89.2,7.3,1.9,1.6
E00018531,89.6,7.2,1.7,1.5
