areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00018337,70.3,4.7,25
E00018340,83.3,5.1,11.7
E00018341,63.5,3.6,32.9
E00018344,78.1,2.7,19.2
E00018345,81,5.6,13.4
E00018347,56.7,2,41.2
E00018349,80.7,6.6,12.7
E00018355,68.7,2.9,28.4
E00018356,66,5.1,28.8
E00018357,70.2,4.2,25.6
E00018359,77.5,5.3,17.2
E00018361,78.9,1.5,19.6
E00018362,73.3,3.4,23.3
E00018363,66.9,6.4,26.7
E00018365,65,4.8,30.2
E00018366,76.7,3.6,19.8
E00018367,75.8,2.8,21.4
E00018368,77.9,1.8,20.2
E00018370,75.1,1.2,23.6
E00018371,69.3,4.1,26.6
E00018372,72.1,7.1,20.7
E00018373,72.8,4.1,23.1
E00018374,84.9,4.1,11
E00018375,82.5,8.2,9.3
E00018376,73.8,7.7,18.6
E00018377,76.8,4.1,19.1
E00018378,89.9,0.9,9.2
E00018379,82.9,7.4,9.7
E00018380,72.5,7.3,20.2
E00018381,58.4,3.1,38.4
E00018382,75.6,4.6,19.8
E00018383,56.4,2.6,41
E00018384,66.9,3.2,29.9
E00018385,72.4,5,22.6
E00018386,74,3.4,22.6
E00018387,73.2,5.9,21
E00018389,64,4.7,31.4
E00018390,78,1.4,20.6
E00018392,86.1,0.3,13.6
E00018393,72.7,3.3,24
E00018394,82.4,4.2,13.4
E00018395,70,5.2,24.8
E00018396,87.1,3.4,9.6
E00018397,80.2,4.9,14.9
E00018398,85.5,2.8,11.6
E00018399,78.2,1.7,20
E00018400,87.6,1.7,10.8
E00018401,61.8,1.1,37.1
E00018402,76.5,4.2,19.2
E00018403,74.3,1.4,24.3
E00018404,89.4,1.6,9
E00018405,74.2,5.3,20.5
E00018406,83.3,2.5,14.2
E00018407,87.1,2.7,10.2
E00018408,80.3,5.3,14.4
E00018409,78.6,3.1,18.2
E00018410,85.7,2.4,11.9
E00018411,76.1,2.9,21
E00018412,80.5,4.9,14.6
E00018413,90.5,2.6,6.9
E00018414,84.3,4.4,11.3
E00018415,87.3,1.9,10.7
E00018416,78.9,4.2,16.8
E00018417,86,1.6,12.4
E00018418,91,4.7,4.3
E00018419,86.1,2.1,11.7
E00018420,83.8,2.5,13.7
E00018421,78.5,3.3,18.2
E00018422,84.8,5.8,9.3
E00018423,75.2,4.1,20.7
E00018424,75,5.9,19.1
E00018425,78.8,2.6,18.6
E00018426,86.3,1.3,12.4
E00018427,69.3,4.2,26.4
E00018428,89.2,1.7,9.1
E00018429,75.1,3.7,21.1
E00018430,72.5,4.5,23
E00018431,78.1,4.2,17.7
E00018432,77.2,2.2,20.6
E00018433,78.3,5.4,16.4
E00018434,82.8,5.2,12
E00018435,82.7,0.6,16.7
E00018436,89.6,1.7,8.7
E00018437,78.5,6.9,14.5
E00018438,76.1,5,18.9
E00018439,81.7,3.3,15
E00018440,78.5,3.4,18.1
E00018441,84.8,4.6,10.7
E00018477,80.2,4.5,15.3
E00018478,79.9,3.4,16.7
E00018480,76.9,6.7,16.4
E00018481,74,4.4,21.6
E00018482,81.4,1.3,17.4
E00018483,77.9,5.3,16.8
E00018484,69.6,4.9,25.5
E00018485,90.9,4.7,4.4
E00018486,88.5,3.1,8.4
E00018488,84.3,2.8,12.9
E00018489,88.7,2.4,9
E00018490,83.1,3.4,13.4
E00018491,82.3,6.5,11.3
E00018492,89,0.6,10.4
E00018494,79.2,4.6,16.2
E00018495,72.1,6.4,21.4
E00018496,61.6,4.1,34.2
E00018497,74.9,3.3,21.8
E00018498,70.4,5.8,23.8
E00018499,86.4,1.5,12
E00018500,90.9,3,6.1
E00018501,84.8,4.5,10.8
E00018502,95.6,0.7,3.7
E00018503,82,3.4,14.7
E00018504,93.3,1.5,5.1
E00018505,82.7,4,13.3
E00018506,87.2,1.3,11.5
E00018507,85.7,4.1,10.2
E00018508,94.8,0.3,4.9
E00018509,82.1,5.6,12.4
E00018510,64.9,6.8,28.2
E00018511,80.2,2.3,17.5
E00018512,86.8,3.3,9.9
E00018513,87.8,3.6,8.6
E00018514,86.8,2.8,10.4
E00018515,75.9,2.5,21.6
E00018516,75.6,2.9,21.5
E00018517,82.5,5.4,12.1
E00018518,83.3,3.2,13.5
E00018519,86,4.6,9.4
E00018520,80.3,2.9,16.8
E00018521,86.3,2.3,11.5
E00018522,83.6,6.4,10
E00018523,79.4,5,15.7
E00018524,86.2,7.4,6.4
E00018525,72.9,0.9,26.2
E00018526,82.6,6,11.4
E00018527,84.6,4.1,11.3
E00018528,81.2,4.1,14.7
E00018529,85.4,2.1,12.4
E00018530,85,3.6,11.5
E00018531,84.6,5.7,9.7
E00018532,79.3,1.7,19
E00018533,83.3,4.5,12.2
E00018534,78.2,3.7,18.1
E00018535,77.9,2.4,19.7
E00018536,82,4.1,13.9
E00018537,84.9,3.2,11.9
E00018538,81.2,5,13.9
E00018539,79,3.7,17.3
E00018540,57.9,3.7,38.4
E00018541,73.2,2.7,24
E00018542,81.2,2.5,16.3
E00018573,87,5.3,7.8
E00018574,77.3,4.1,18.6
E00018575,78.8,2.5,18.7
E00018576,78.4,1.7,19.9
E00018577,81.8,1.8,16.5
E00018578,82.6,3.9,13.5
E00018579,82.5,3,14.4
E00018580,89.6,2.8,7.5
E00018581,79.3,4.4,16.3
E00018582,75.3,5.9,18.8
E00018583,57.9,6,36.1
E00018584,87.8,3.1,9.2
E00018585,78.1,1.8,20.1
E00018586,84.5,6.2,9.3
E00018587,61.8,5.6,32.6
E00018588,69.3,2.3,28.4
E00018589,70,1,28.9
E00018590,77.9,4.1,18
E00018591,83.9,1.7,14.4
E00018594,74.2,1.9,24
E00018595,79.1,1.3,19.6
E00018596,66.4,3.3,30.3
E00018597,88.1,2.2,9.7
E00018598,71.4,1.5,27.1
E00018599,74.2,1.2,24.6
E00018600,83,3.4,13.7
E00018601,87.8,1.7,10.5
E00018602,88.3,0.5,11.1
E00018603,80.2,4.4,15.3
E00018604,89.7,2.6,7.7
E00018605,75.4,4,20.6
E00018607,73,6.7,20.4
E00018608,84.7,1.6,13.7
E00018610,87.2,1.7,11.1
E00018615,84,4.3,11.7
E00018616,78,3.4,18.6
E00018620,70.3,3.1,26.7
E00018621,83.4,2.5,14
E00018622,78.8,5.3,15.9
E00018623,68.5,2.9,28.6
E00018624,75.3,4.3,20.4
E00018626,69.4,3.5,27.1
E00018628,79.1,2.8,18.1
E00018629,71.9,4.9,23.1
E00018630,68.9,1.7,29.4
E00018631,73.3,3,23.8
E00018632,72.3,2,25.7
E00018633,64.5,2.2,33.3
E00018634,69.3,3.9,26.8
E00018635,71.3,3.7,24.9
E00018636,82.2,1.7,16.1
E00018637,83.8,0.4,15.8
E00018639,80.5,3.8,15.8
E00018640,77.1,1.2,21.7
E00018641,82.3,3.9,13.8
E00018642,77,2.2,20.8
E00018643,88.3,2.2,9.5
E00018644,86.5,2.9,10.6
E00018646,72.8,2.5,24.7
E00018647,88.8,1.4,9.7
E00018648,82.5,2.1,15.4
E00018649,84.2,4.1,11.7
E00018650,88.2,2.3,9.5
E00018651,80.6,4.1,15.3
E00018652,74.9,1.8,23.4
E00018653,75.9,3.1,21
