areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00018337,23.8,22.6,2.9,47.5,3.3
E00018340,15.4,28.2,2.2,51.3,2.9
E00018341,19.1,32.4,3.6,40.6,4.2
E00018344,17.5,34.7,3.7,41.4,2.7
E00018345,13.2,31.5,1.7,52.5,1
E00018347,19.9,29.3,5.7,40.1,5
E00018349,21.1,26.9,4.5,42.2,5.2
E00018355,17.9,40,2.7,37.9,1.6
E00018356,17.3,32.5,3.2,44.7,2.3
E00018357,26,30.5,2.5,38.8,2.2
E00018359,13.6,35.4,4.4,44.8,1.8
E00018361,15.8,38.6,2.5,38.9,4.1
E00018362,19,40.8,3.9,34.8,1.6
E00018363,15.6,36.6,4.6,40.6,2.6
E00018365,16.4,35.6,2.2,41,4.7
E00018366,14.2,30.6,2.2,48.9,4.1
E00018367,18.3,35.9,2.2,40.4,3.2
E00018368,23.5,34.3,5,32.3,5
E00018370,14.7,33.2,3.6,46.6,2
E00018371,19,38.7,1.5,38.7,2.2
E00018372,24.5,33,3,36,3.6
E00018373,20.5,35.3,2.5,39.2,2.5
E00018374,12.7,34.8,1.9,48,2.7
E00018375,12,36.1,1.5,47.8,2.6
E00018376,26.7,22.7,3.3,46,1.3
E00018377,16.2,30.5,3.6,47.5,2.3
E00018378,29.5,26.3,3.7,35.3,5.3
E00018379,13.2,32.2,3,49.9,1.8
E00018380,12.9,33.7,2,49.2,2.3
E00018381,15,36.5,2,42.4,4
E00018382,12.4,37.1,1.2,46.2,3.2
E00018383,18.3,27.9,2.1,49.8,1.9
E00018384,18.5,36,4.1,40.1,1.4
E00018385,13.8,32.5,2.8,45.6,5.3
E00018386,14.9,29.6,1.1,51.1,3.2
E00018387,16.5,31.3,2,46.9,3.4
E00018389,14.1,33.4,3.4,45.9,3.2
E00018390,14.9,37.1,2.9,42.7,2.3
E00018392,20.1,40.7,1.5,35.5,2.2
E00018393,26.3,34.8,0.3,35.2,3.4
E00018394,13.1,34.9,4.2,44.3,3.5
E00018395,21.2,32.2,4.2,39,3.4
E00018396,12.5,39.2,2.8,42.9,2.5
E00018397,9.9,28.5,1.9,56.5,3.2
E00018398,13.8,31.5,3.1,48.6,3.1
E00018399,26.7,28.9,4,37.3,3.1
E00018400,12.6,26.8,1.6,54.5,4.5
E00018401,15.5,36,2.3,36,10.1
E00018402,15.5,31.9,2.2,45.7,4.7
E00018403,16.3,33.3,1.7,46.6,2
E00018404,9.7,34.3,4.4,47.4,4.2
E00018405,15.9,30.4,1.8,49.3,2.5
E00018406,12,36.3,3.3,45,3.3
E00018407,16.3,42.6,5.4,34,1.6
E00018408,20.8,31,2.5,42.6,3.2
E00018409,15.8,36.3,5.8,39.2,2.9
E00018410,18.9,44.1,4.6,28.2,4.2
E00018411,18.8,45.1,3.1,30.2,2.7
E00018412,13.8,35.4,3.9,41,5.9
E00018413,12.6,38.3,5.9,40.9,2.2
E00018414,13.7,41.6,3.5,37.5,3.8
E00018415,8.7,41.8,5.6,41.1,2.8
E00018416,17.1,29.1,6.8,44,3
E00018417,11.8,35.9,3.6,47.4,1.3
