areacd,heating_type_3a-001,heating_type_3a-002
E00018337,2.1,97.9
E00018340,0,100
E00018341,1.4,98.6
E00018344,2.6,97.4
E00018345,2.5,97.5
E00018347,0.7,99.3
E00018349,0.8,99.2
E00018355,2.3,97.7
E00018356,2.4,97.6
E00018357,2,98
E00018359,0,100
E00018361,3.3,96.7
E00018362,0,100
E00018363,1.5,98.5
E00018365,5.2,94.8
E00018366,1.5,98.5
E00018367,1.8,98.2
E00018368,1.6,98.4
E00018370,0.7,99.3
E00018371,0.7,99.3
E00018372,6.1,93.9
E00018373,2.5,97.5
E00018374,0,100
E00018375,0,100
E00018376,1.1,98.9
E00018377,0,100
E00018378,1,99
E00018379,2.2,97.8
E00018380,0.9,99.1
E00018381,1.2,98.8
E00018382,0.9,99.1
E00018383,14.5,85.5
E00018384,2.8,97.2
E00018385,2.8,97.2
E00018386,2.3,97.7
E00018387,1.5,98.5
E00018389,1.8,98.2
E00018390,0,100
E00018392,0,100
E00018393,2.2,97.8
E00018394,0,100
E00018395,2.4,97.6
E00018396,0.8,99.2
E00018397,1.4,98.6
E00018398,0.9,99.1
E00018399,0,100
E00018400,1.9,98.1
E00018401,2.4,97.6
E00018402,0.8,99.2
E00018403,0,100
E00018404,0.7,99.3
E00018405,1.5,98.5
E00018406,2.5,97.5
E00018407,3.5,96.5
E00018408,3.2,96.8
E00018409,4,96
E00018410,0.8,99.2
E00018411,3.2,96.8
E00018412,0.7,99.3
E00018413,1.4,98.6
E00018414,0,100
E00018415,1.5,98.5
E00018416,0.8,99.2
E00018417,2.3,97.7
E00018418,4.3,95.7
E00018419,2.3,97.7
E00018420,2,98
E00018421,0.8,99.2
E00018422,0,100
E00018423,0.8,99.2
E00018424,1.7,98.3
E00018425,2.3,97.7
E00018426,0.6,99.4
E00018427,3.1,96.9
E00018428,2.9,97.1
E00018429,0.7,99.3
E00018430,0.7,99.3
E00018431,2.1,97.9
E00018432,1.6,98.4
E00018433,2.2,97.8
E00018434,0.8,99.2
E00018435,3.5,96.5
E00018436,1,99
E00018437,0,100
E00018438,0.8,99.2
E00018439,1.6,98.4
E00018440,1.9,98.1
E00018441,1.9,98.1
E00018477,3,97
E00018478,1.1,98.9
E00018480,2.6,97.4
E00018481,0.8,99.2
E00018482,2.3,97.7
E00018483,3,97
E00018484,3.5,96.5
E00018485,0,100
E00018486,0,100
E00018488,1.9,98.1
E00018489,1.5,98.5
E00018490,2.9,97.1
E00018491,0,100
E00018492,0.8,99.2
E00018494,0.9,99.1
E00018495,2.2,97.8
E00018496,4.2,95.8
E00018497,4,96
E00018498,0.7,99.3
E00018499,0.6,99.4
E00018500,1.3,98.7
E00018501,0,100
E00018502,1.9,98.1
E00018503,0.8,99.2
E00018504,1.4,98.6
E00018505,0.6,99.4
E00018506,3.6,96.4
E00018507,0.9,99.1
E00018508,1.1,98.9
E00018509,1.7,98.3
E00018510,0,100
E00018511,0.8,99.2
E00018512,0,100
E00018513,0.8,99.2
E00018514,0.8,99.2
E00018515,0.5,99.5
E00018516,0,100
E00018517,0,100
E00018518,2.8,97.2
E00018519,0,100
E00018520,0.7,99.3
E00018521,0,100
E00018522,0,100
E00018523,1.7,98.3
E00018524,0,100
E00018525,2.4,97.6
E00018526,0.7,99.3
E00018527,0,100
E00018528,0.9,99.1
E00018529,0.7,99.3
E00018530,0.9,99.1
E00018531,0,100
E00018532,0.8,99.2
E00018533,1.6,98.4
E00018534,2.2,97.8
E00018535,18.1,81.9
E00018536,0,100
E00018537,1.7,98.3
E00018538,0,100
E00018539,0,100
E00018540,1.7,98.3
E00018541,0,100
E00018542,0.7,99.3
E00018573,0.8,99.2
E00018574,0.8,99.2
E00018575,0.9,99.1
E00018576,0.9,99.1
E00018577,3.3,96.7
E00018578,0,100
E00018579,2.5,97.5
E00018580,0,100
E00018581,0,100
E00018582,3,97
E00018583,3.3,96.7
E00018584,3.3,96.7
E00018585,1.4,98.6
E00018586,0,100
E00018587,2.1,97.9
E00018588,2.8,97.2
E00018589,5.1,94.9
E00018590,0.8,99.2
E00018591,0,100
E00018594,1.5,98.5
E00018595,1.7,98.3
E00018596,1.7,98.3
E00018597,1.5,98.5
E00018598,3.1,96.9
E00018599,0,100
E00018600,1.5,98.5
E00018601,1.6,98.4
E00018602,0,100
E00018603,1.6,98.4
E00018604,0,100
E00018605,2,98
E00018607,2.6,97.4
E00018608,0.8,99.2
E00018610,2.3,97.7
E00018615,1.4,98.6
E00018616,0.8,99.2
E00018620,0.7,99.3
E00018621,4,96
E00018622,0.7,99.3
E00018623,0,100
