areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00002387,20.5,4.4,64.8,10.3
E00002389,27.8,6.2,55.6,10.5
E00002391,37.3,6.3,48.6,7.7
E00002394,37.7,10.9,42.3,9.2
E00002395,35.3,5.4,34.8,24.5
E00002396,47.3,2.3,40.5,9.9
E00002397,45.7,11.4,28.6,14.3
E00002399,36.4,10.9,39.7,13
E00002400,25.5,7.9,53.9,12.7
E00002401,27.2,2.9,61.3,8.7
E00002402,25.8,6.1,58.9,9.2
E00002403,33.9,3.8,46.8,15.6
E00002404,34.1,3,50.4,12.6
E00002405,28.2,3.2,59.6,9
E00002413,41.2,4.7,42.5,11.6
E00002417,28.1,8.3,50,13.5
E00002418,39.3,6.7,34,20
E00002419,36.5,5.3,46.6,11.6
E00002422,39.5,10.8,32.9,16.8
E00002423,38,11.2,34.1,16.6
E00002424,37,11.1,30.9,21
E00002440,35.3,10.3,24.1,30.2
E00002445,34.1,8.1,34.1,23.7
E00002446,42.9,12.3,15.3,29.4
E00002448,43.1,4.4,28.5,24.1
E00002449,41.7,10.4,33,14.8
E00002450,36.8,10.4,21.6,31.2
E00002451,33.2,14.3,28.7,23.8
E00002452,45.6,14.4,19.5,20.5
E00002453,39.6,14.4,27.2,18.8
E00002454,34,12.3,25.3,28.4
E00002455,35.7,13.1,21.4,29.8
E00002456,41.3,7.9,27.8,23
E00002457,45.8,13.5,13.5,27.1
E00002458,39.9,17.4,27,15.7
E00002459,52.1,8.1,21.6,18.2
E00002460,33.8,8,44.8,13.4
E00002461,34.9,16.6,18.9,29.7
E00002462,32.1,12.4,46,9.5
E00002463,34.4,6.7,41.5,17.4
E00002464,28.8,7.6,51.1,12.5
E00002465,33.9,12.1,33.1,21
E00002466,28.5,5.2,47.7,18.6
E00002467,29.2,8.3,48.3,14.2
E00002468,38.2,14,29.3,18.5
E00002469,34.7,10,37.4,17.9
E00002470,32.3,9.4,38.6,19.7
E00002471,36.4,10.2,28.8,24.6
E00002472,30.5,5.2,51.9,12.3
E00002473,32.6,11.4,36.3,19.7
E00002474,32,10.4,42.9,14.7
E00002475,37.3,8.7,28,26
E00002476,44.2,16.5,23.3,16.1
E00002477,42.8,8.2,28.4,20.6
E00002478,38.2,7.6,43.9,10.2
E00002479,35.4,10.1,33.9,20.6
E00002480,40.7,9.3,25,25
E00002481,38.7,6.9,38.3,16.1
E00002482,57.1,15.5,15.5,11.9
E00002483,53.5,7.1,17.2,22.2
E00002484,49.6,9.4,19.6,21.4
E00002486,39.6,10.4,22.2,27.8
E00002487,43,7.9,20.6,28.5
E00002489,29.7,12.5,28.9,28.9
E00002490,36.6,16.2,14.7,32.5
E00002491,38.4,12.3,10.9,38.4
E00002492,38.8,11.8,15.2,34.3
E00002493,34.1,11.2,21.8,32.9
E00002494,35.5,10.7,19.3,34.5
E00002495,40.5,10.3,8.7,40.5
E00002531,55.6,5.6,17.6,21.3
E00002533,44.9,8.9,25.3,20.9
E00002534,47.8,8,15.9,28.3
E00002535,57.9,7.5,11.3,23.3
E00002536,42.2,8,34.3,15.5
E00002537,45.6,5.4,20.4,28.6
E00002538,47.5,8.3,19.4,24.9
E00002540,37.7,8.2,38.4,15.8
E00002541,38.9,7.7,28.8,24.5
E00002542,38.2,11.6,25.8,24.5
E00002544,59.7,9.7,15.3,15.3
E00002545,56.6,9.5,16.5,17.4
E00002546,47.8,11.8,22.5,18
E00002547,43,10.8,20.4,25.8
E00002548,39.1,20.9,13.9,26.1
E00002549,35.4,11.8,33.8,19
E00002550,50.3,9.9,21.7,18
E00002552,47.3,9.3,28.7,14.7
E00002553,44.8,9,28.4,17.9
E00002559,49.7,8.8,15.7,25.8
E00002560,47.2,10.6,21.1,21.1
E00002561,49.7,7.5,16.8,26
E00002562,41.2,12.8,26.4,19.6
E00002563,34.7,9.2,34.7,21.4
E00002564,47.6,14,19.6,18.9
E00002565,44,10.4,26.9,18.7
E00002566,46.3,15.8,16.8,21.1
