areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00002387,64.3,0.2,26.6,8.9
E00002389,88.9,0,10.1,0.9
E00002391,85.9,0,12.4,1.7
E00002394,79.5,0,18.5,2.1
E00002395,83.4,0,14.6,2
E00002396,93,0,5.1,1.8
E00002397,92,0,7.7,0.3
E00002399,90.2,0,7.8,2
E00002400,94.2,0,4.7,1.2
E00002401,94.6,0.6,4.4,0.3
E00002402,87.9,0.3,11.2,0.6
E00002403,91.4,0.3,7,1.3
E00002404,90.5,0,7.3,2.2
E00002405,89.4,0,10.6,0
E00002413,77.9,0.5,20.1,1.5
E00002417,87.7,0.4,9.9,2
E00002418,89.5,0,9.5,1
E00002419,89.1,0.6,8.3,2.1
E00002422,93.1,0.5,5.9,0.5
E00002423,96,0,4,0
E00002424,86.2,1.6,11.1,1.1
E00002440,90.2,0,9.8,0
E00002445,87.2,0,12.5,0.3
E00002446,89.3,0.2,8.2,2.2
E00002448,93.9,0,4.5,1.6
E00002449,93.2,0,6.8,0
E00002450,87.3,0,10.4,2.3
E00002451,88.7,0.3,9.9,1
E00002452,94.9,0.5,4.4,0.3
E00002453,90.7,0.3,8.6,0.5
E00002454,94.4,0.3,4.8,0.5
E00002455,92.9,0.4,6.4,0.2
E00002456,88.2,0.3,10.9,0.6
E00002457,82.8,0,16,1.2
E00002458,89.1,0,9,2
E00002459,87,0,10.2,2.7
E00002460,87.5,0,10.6,1.9
E00002461,86.7,0,12.4,1
E00002462,87.4,1.2,9.6,1.8
E00002463,89.9,0.5,8.1,1.6
E00002464,87.2,0.8,12,0
E00002465,85.4,0,12.2,2.4
E00002466,82.3,0,15.8,1.9
E00002467,85.5,0.2,13.9,0.4
E00002468,83.4,1.7,13.6,1.3
E00002469,89,0,9.8,1.2
E00002470,75.6,0,24.4,0
E00002471,89.4,0.4,10.2,0
E00002472,88.6,0,9.3,2.1
E00002473,92.4,0.2,6.6,0.7
E00002474,86.9,0.7,11.2,1.2
E00002475,85.3,0,11.2,3.5
E00002476,91.4,0,6.5,2.2
E00002477,86.8,0,12.4,0.8
E00002478,85.9,0.6,13.5,0
E00002479,80.8,1.3,16.4,1.5
E00002480,88.3,2.1,8.4,1.3
E00002481,87.3,0.2,10,2.4
E00002482,90.8,0.9,6.3,2
E00002483,92.3,0,7,0.7
E00002484,83.6,0,11.9,4.5
E00002486,87,0,9.8,3.2
E00002487,91,0.4,7.8,0.7
E00002489,93.6,0,6.4,0
E00002490,95.8,0,3.3,0.9
E00002491,81,0,17.5,1.5
E00002492,90.1,0.3,7.9,1.8
E00002493,85.9,0,12.9,1.3
E00002494,91,0.5,6.4,2.1
E00002495,88.3,0,11.2,0.5
E00002531,97,0.3,2.3,0.3
E00002533,89.8,0,9,1.2
E00002534,91.6,0.5,7.6,0.3
E00002535,91,0,6.5,2.5
E00002536,90,0.2,9.3,0.5
E00002537,84.3,0,14.2,1.6
E00002538,87.5,0,11,1.5
E00002540,85,0.3,13.9,0.9
E00002541,87.5,0.2,12.3,0
E00002542,87.1,0,11.2,1.8
E00002544,88.8,0.3,8.5,2.4
E00002545,87.4,0.2,9.5,2.9
E00002546,84.6,0.4,14.8,0.2
E00002547,89.2,0,8.4,2.4
E00002548,88.6,0,11.1,0.3
E00002549,90.5,0,8.5,1
E00002550,87.7,0,11.3,1.1
E00002552,93.6,0,4.6,1.8
E00002553,90.6,1,6.9,1.4
E00002559,86.1,0,13.1,0.8
E00002560,98,0,2,0
E00002561,93.5,1.2,4.2,1
E00002562,92.3,0.3,6.3,1.1
E00002563,90.6,0.4,7.1,2
E00002564,86.2,0,12.2,1.6
E00002565,90.4,0.3,7.4,1.9
E00002566,91.6,0.4,5.3,2.7
E00002567,89,0.2,9.8,1
E00002568,84.2,0,14.2,1.7
E00002569,90,0.3,7.6,2.2
E00002570,88,0,10.4,1.6
E00002577,93.9,0.9,5.2,0
E00002578,94,0,5.2,0.8
E00002579,91.7,0,8.3,0
E00002580,87.6,0.2,10.8,1.5
E00002581,95.8,0,3.9,0.3
E00002582,84.2,0.3,15.1,0.3
E00002583,86.5,2.4,9.3,1.8
E00002584,80.2,2,16.8,1
E00002585,89.8,0,8.1,2.1
E00002586,88.4,0.4,10.7,0.4
E00002692,84.5,0.3,14.2,1
E00002695,82.4,0.9,12.7,4
E00002697,90.1,0.2,8.8,1
E00002699,90.1,0,7.8,2.1
E00002702,89.8,1.2,9,0
E00002707,84,0.7,13.4,1.9
E00002709,77.1,0.5,21.1,1.4
E00002712,85.6,0,12.9,1.5
E00002715,83.3,0.3,9.7,6.7
E00002717,75.6,0,19.4,4.9
E00002728,88.3,0.4,10,1.3
E00002729,86.3,0,13.7,0
E00002730,82.7,0.5,15.7,1.2
E00002732,89.8,0,9.5,0.7
E00002733,86.7,0.2,10.8,2.2
E00002735,86.2,0.3,13,0.6
E00002737,89.5,0,9.2,1.3
E00002829,85.3,0,13.7,1
E00002832,84,0,14.9,1
E00002836,91.7,0,7.9,0.4
E00002886,75.3,0.2,23.5,1
E00002887,90,0.3,9.8,0
E00002888,80.1,0,19.9,0
E00002891,93.8,0,5.2,1
E00002892,91.8,0,8.1,0.2
E00002893,93.5,0.3,6.2,0
E00002894,91,0,8.7,0.2
E00002897,95.3,0.3,3.6,0.8
E00002898,94.9,0,4.5,0.6
E00002899,94.1,0,3.8,2.2
E00002900,93.6,0,6.1,0.3
E00002901,83.4,0,14.5,2.2
E00002903,88.1,0,11.6,0.3
E00002904,92.8,0,5.1,2.1
E00002905,93.2,0,6.8,0
E00002907,95.8,0.6,3.6,0
E00002910,83.1,0,15.4,1.5
E00002911,95.6,0.3,4.1,0
E00002914,92.7,0,7.3,0
E00002915,93.6,0,6.4,0
E00002916,91.1,0,8.9,0
E00002918,91.7,0,6.3,2
E00002919,91.4,0.2,7,1.3
E00002926,92.9,0,7.1,0
E00003022,95,0,4.2,0.8
E00003023,94.4,0.6,4.4,0.6
E00003024,92,0,5.7,2.3
E00003025,88.8,0,9.3,1.9
E00003026,96.1,0,3.9,0
E00003027,87.8,0.2,9.9,2.1
E00003028,95.1,0,4.9,0
E00003029,89,0,9.7,1.3
E00003030,85.9,0.2,10.5,3.3
E00003031,81.3,0.3,17.3,1.2
E00003032,87.8,0,11.9,0.3
E00003033,85.5,0,12.7,1.9
E00003069,97.3,0,2.4,0.3
E00003070,93,0.5,6.1,0.5
E00003071,89.1,0,10.6,0.2
E00003072,82.7,0.3,16.1,0.9
E00003073,92,0,6.9,1
E00003075,85.1,0.3,12.8,1.8
E00003076,89.4,0,10,0.7
E00003077,95.7,0.2,3.9,0.2
E00003078,86.7,0,12.2,1.1
E00003079,89.5,0,9.6,0.9
E00003080,80.9,0,16.9,2.2
E00003081,80.4,0.2,18.9,0.5
E00003082,84.4,0,13.8,1.8
E00003083,79.6,0.4,17.8,2.2
E00003084,81.6,0,17.2,1.2
E00003085,79.5,0.3,17.9,2.3
E00003086,75,0.7,23,1.3
E00003087,80.6,1.6,16.6,1.3
E00003088,84.6,0.3,13.6,1.5
E00003089,78.1,0,20.9,1
E00003090,86.4,0,12.3,1.3
E00003091,83.6,0.3,13.8,2.3
E00003092,82.7,0.3,16.3,0.7
E00003093,86.6,2.4,10.7,0.3
E00003094,84.6,0,13.3,2.1
E00003095,76.7,0.2,21.9,1.1
E00003096,81.6,0.5,15,2.9
E00003097,71.7,0,24.9,3.4
E00003098,79.2,0.8,18.8,1.2
E00003099,78.6,0.5,19.5,1.5
E00003100,90.7,0,8.7,0.7
E00003101,78.7,0,19.2,2.1
E00003102,83.5,0,15.3,1.2
E00003103,89.1,0,6.9,4
E00003104,86,0,13,1
E00003105,80,0.2,18.5,1.3
E00003106,88.2,0.3,10.1,1.4
E00003107,84,0.2,11.9,4
E00003108,83,0.3,16,0.8
E00174688,92.5,0,5.8,1.7
E00174689,88.2,0.3,11,0.5
E00174691,93.5,0.4,5.7,0.4
E00174694,96.6,0,3.4,0
E00174706,85.3,0,10.5,4.3
E00174707,86.6,0,8.4,5
E00174708,82.4,0.3,15.2,2
E00174710,88.1,0,8.6,3.3
E00174712,85.8,0.4,10.9,2.9
E00174719,84.2,0.8,13.2,1.9
E00174726,95.8,0.3,3.6,0.3
E00178898,90.5,0.2,8.1,1.2
E00178908,75.9,0.8,21.8,1.5
E00178916,93.7,0,5.5,0.8
E00178921,94,0.5,3,2.5
E00178946,96.9,0,3.1,0
E00178952,62.1,0,36.8,1.1
E00178965,93.6,0,4.9,1.5
E00178986,89.2,0.6,9.7,0.6
E00179006,92.3,0,7,0.7
E00179014,93.4,0.2,5.8,0.6
E00179030,92,0.2,6.2,1.6
E00179034,91.4,0,7,1.6
E00179038,97.7,0,2,0.3
E00179046,93.4,0.7,5.9,0
E00179048,93.2,0,6.2,0.6
E00179053,89.5,0.5,9.7,0.3
E00179054,87.4,0,10.4,2.2
E00179058,91.5,0,8.5,0
E00179061,87.2,0,12,0.8
