areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00002387,32.2,67.8
E00002389,36.7,63.3
E00002391,26.6,73.4
E00002394,37.4,62.6
E00002395,38.4,61.6
E00002396,28,72
E00002397,42.3,57.7
E00002399,24.7,75.3
E00002400,27.4,72.6
E00002401,29.2,70.8
E00002402,35,65
E00002403,31.2,68.8
E00002404,35.8,64.2
E00002405,24.5,75.5
E00002413,23.4,76.6
E00002417,32.6,67.4
E00002418,38.4,61.6
E00002419,35.6,64.4
E00002422,28.1,71.9
E00002423,32.8,67.2
E00002424,49.4,50.6
E00002440,51.3,48.7
E00002445,34.8,65.2
E00002446,35.8,64.2
E00002448,30.7,69.3
E00002449,37.4,62.6
E00002450,50.4,49.6
E00002451,31.1,68.9
E00002452,45.1,54.9
E00002453,26.8,73.2
E00002454,38.2,61.8
E00002455,38.3,61.7
E00002456,39.4,60.6
E00002457,34,66
E00002458,24.7,75.3
E00002459,43.6,56.4
E00002460,43.1,56.9
E00002461,37.6,62.4
E00002462,33.3,66.7
E00002463,28.4,71.6
E00002464,32.6,67.4
E00002465,36,64
E00002466,24.3,75.7
E00002467,33.8,66.3
E00002468,39.2,60.8
E00002469,31.3,68.8
E00002470,32.3,67.7
E00002471,28.6,71.4
E00002472,25,75
E00002473,31.4,68.6
E00002474,27.9,72.1
E00002475,27.6,72.4
E00002476,36.5,63.5
E00002477,35.9,64.1
E00002478,28,72
E00002479,35.3,64.7
E00002480,33.3,66.7
E00002481,33.1,66.9
E00002482,39.3,60.7
E00002483,45.5,54.5
E00002484,32,68
E00002486,37,63
E00002487,39,61
E00002489,35.7,64.3
E00002490,33.3,66.7
E00002491,55,45
E00002492,37.6,62.4
E00002493,33.1,66.9
E00002494,36.2,63.8
E00002495,45.7,54.3
E00002531,41.8,58.2
E00002533,43.9,56.1
E00002534,42.4,57.6
E00002535,37.5,62.5
E00002536,24.9,75.1
E00002537,38.1,61.9
E00002538,49.8,50.2
E00002540,36.7,63.3
E00002541,39,61
E00002542,37.3,62.7
E00002544,34,66
E00002545,36.3,63.7
E00002546,49.4,50.6
E00002547,46.8,53.2
E00002548,40.3,59.7
E00002549,31.5,68.5
E00002550,38.3,61.7
E00002552,32.8,67.2
E00002553,46.6,53.4
E00002559,38.3,61.7
E00002560,41.1,58.9
E00002561,38.2,61.8
E00002562,43.5,56.5
E00002563,54.6,45.4
E00002564,35.9,64.1
E00002565,36,64
E00002566,25.5,74.5
E00002567,32.5,67.5
E00002568,32.5,67.5
E00002569,36.2,63.8
E00002570,65,35
E00002577,35.2,64.8
E00002578,32.6,67.4
E00002579,41.2,58.8
E00002580,39.6,60.4
E00002581,37.5,62.5
E00002582,32,68
E00002583,40.1,59.9
E00002584,26.9,73.1
E00002585,27.2,72.8
E00002586,29.6,70.4
E00002692,29.3,70.7
E00002695,25.2,74.8
E00002697,34.6,65.4
E00002699,29.7,70.3
E00002702,26.5,73.5
E00002707,28.8,71.2
E00002709,19.6,80.4
E00002712,27.8,72.2
E00002715,21.5,78.5
E00002717,24.2,75.8
E00002728,43.3,56.7
E00002729,33.9,66.1
E00002730,35.3,64.7
E00002732,31.7,68.3
E00002733,28.6,71.4
E00002735,33.7,66.3
E00002737,33,67
E00002829,27.7,72.3
E00002832,40,60
E00002836,28.3,71.7
E00002886,30.5,69.5
E00002887,32,68
E00002888,48.1,51.9
E00002891,55.2,44.8
E00002892,39.2,60.8
E00002893,51,49
E00002894,41.8,58.2
E00002897,34.6,65.4
E00002898,35.6,64.4
E00002899,42.2,57.8
E00002900,40.8,59.2
E00002901,46.5,53.5
E00002903,35.8,64.2
E00002904,40.6,59.4
E00002905,41.2,58.8
E00002907,41.3,58.7
E00002910,34,66
E00002911,37.8,62.2
E00002914,31.4,68.6
E00002915,49,51
E00002916,38.5,61.5
E00002918,56.8,43.2
E00002919,47,53
E00002926,52.3,47.7
E00003022,39.4,60.6
E00003023,35.8,64.2
E00003024,33.6,66.4
E00003025,35.4,64.6
E00003026,27.6,72.4
E00003027,31.4,68.6
E00003028,33.7,66.3
E00003029,42.3,57.7
E00003030,33.3,66.7
E00003031,35.1,64.9
E00003032,38.1,61.9
E00003033,43.7,56.3
E00003069,31.5,68.5
E00003070,24.7,75.3
E00003071,38.5,61.5
E00003072,39.1,60.9
E00003073,32.4,67.6
E00003075,25.1,74.9
E00003076,44.9,55.1
E00003077,38.9,61.1
E00003078,37.3,62.7
E00003079,41.9,58.1
E00003080,34.9,65.1
E00003081,38,62
E00003082,34.6,65.4
E00003083,26.3,73.7
E00003084,40.8,59.2
E00003085,26.6,73.4
E00003086,39.2,60.8
E00003087,29.3,70.7
E00003088,36.4,63.6
E00003089,29.5,70.5
E00003090,38.1,61.9
E00003091,36.3,63.7
E00003092,24.7,75.3
E00003093,29.5,70.5
E00003094,32.7,67.3
E00003095,35.1,64.9
E00003096,28.5,71.5
E00003097,24.9,75.1
E00003098,26.4,73.6
E00003099,28.7,71.3
E00003100,28.9,71.1
E00003101,37.8,62.2
E00003102,38.8,61.3
E00003103,24,76
E00003104,25.6,74.4
E00003105,36.4,63.6
E00003106,30.7,69.3
E00003107,33.5,66.5
E00003108,37.9,62.1
E00174688,37.3,62.7
E00174689,30,70
E00174691,37.4,62.6
E00174694,43.5,56.5
E00174706,47.4,52.6
E00174707,46.6,53.4
E00174708,46.4,53.6
E00174710,48.5,51.5
E00174712,35,65
E00174719,31.6,68.4
E00174726,38,62
E00178898,34.5,65.5
E00178908,27.7,72.3
E00178916,27.4,72.6
E00178921,36.1,63.9
E00178946,14.4,85.6
E00178952,37.2,62.8
E00178965,36.6,63.4
E00178986,37.1,62.9
E00179006,26.8,73.2
E00179014,40.5,59.5
E00179030,29.5,70.5
E00179034,38.8,61.2
E00179038,32.8,67.2
E00179046,37.3,62.7
E00179048,36.2,63.8
E00179053,35.4,64.6
E00179054,39.2,60.8
E00179058,41.3,58.7
E00179061,29.3,70.7
