areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00002387,59.7,24,0.8,15.5
E00002389,72.1,18.3,1,8.7
E00002391,67,18.4,3.9,10.7
E00002394,66.2,16.6,0,17.2
E00002395,67.8,6.7,4.4,21.1
E00002396,78.2,11.9,2,7.9
E00002397,63.2,19.7,5.1,12
E00002399,60.2,19.5,1.7,18.6
E00002400,81.1,11.7,2.7,4.5
E00002401,69.5,14.8,2.3,13.3
E00002402,75.2,13.2,0.8,10.7
E00002403,53.8,27.7,4.2,14.3
E00002404,70.7,18.2,3,8.1
E00002405,84.2,7.9,0.9,7
E00002413,62,9.8,1.6,26.6
E00002417,73.8,9.2,1.5,15.4
E00002418,54.5,23.6,9.8,12.2
E00002419,58.9,24.2,0,16.9
E00002422,69.7,20,2.8,7.6
E00002423,76.8,13.9,4.6,4.6
E00002424,52.5,13.9,4.5,29.1
E00002440,48.9,16.5,10.5,24.1
E00002445,61.2,12.4,7,19.4
E00002446,44.1,22,5.1,28.8
E00002448,59,19.7,5.1,16.2
E00002449,77,12.9,1.4,8.6
E00002450,60.8,4.6,6.9,27.7
E00002451,58.9,18.9,3.9,18.3
E00002452,66.5,9.4,1.8,22.4
E00002453,59.1,22,4.7,14.2
E00002454,52.5,26.2,3.3,18
E00002455,63.3,13.3,5.1,18.4
E00002456,66.2,7.3,7.3,19.2
E00002457,43,16.5,6.6,33.9
E00002458,53.6,21.6,5.6,19.2
E00002459,45.1,28.5,5.6,20.8
E00002460,78.9,10.2,4.7,6.3
E00002461,57.2,11.8,9.2,21.7
E00002462,65.2,19.1,1.7,13.9
E00002463,57.3,23.9,1.7,17.1
E00002464,61.7,13.5,8.3,16.5
E00002465,66.4,8.8,4.8,20
E00002466,72.4,11,3.1,13.4
E00002467,71,18.1,1.3,9.7
E00002468,52.7,17.8,5.4,24
E00002469,57.6,25.6,1.6,15.2
E00002470,56,12.1,2.6,29.3
E00002471,56.1,11.4,5.3,27.2
E00002472,76.9,11.9,2.2,9
E00002473,59.2,20.8,2.3,17.7
E00002474,70.5,17.1,2.1,10.3
E00002475,51.6,16.1,3.2,29
E00002476,53.6,11.2,5.8,29.5
E00002477,70.1,12.7,1.3,15.9
E00002478,66.4,9.9,4.6,19.1
E00002479,61.1,24.6,2.4,11.9
E00002480,51.9,19.6,2.5,25.9
E00002481,64.8,13.1,1.7,20.5
E00002482,85.9,6.3,0.7,7
E00002483,69.8,11.1,3.2,15.9
E00002484,39.7,20.5,1.3,38.4
