geography_code,sex-001,sex-002
E00108600,50.3,49.7
E00108705,53.7,46.3
E00108706,51.2,48.8
E00108707,49.1,50.9
E00108708,49.8,50.2
E00108709,49.6,50.4
E00108710,51.4,48.6
E00108717,48.6,51.4
E00108718,49.1,50.9
E00108719,48.1,51.9
E00108744,50.7,49.3
E00108746,50.5,49.5
E00108748,53.5,46.5
E00108749,52.6,47.4
E00108750,50.5,49.5
E00108751,50.8,49.2
E00108761,54,46
E00108765,50.9,49.1
E00108769,46.2,53.8
E00108770,52,48
E00109905,50.3,49.7
E00109906,52.5,47.5
E00109907,49.3,50.7
E00109908,49.2,50.8
E00109910,51.8,48.2
E00109911,51.4,48.6
E00109914,49.6,50.4
E00109915,50.8,49.2
E00109916,53.1,46.9
E00109917,48.9,51.1
E00109918,52,48
E00109919,51.3,48.7
E00109920,52.9,47.1
E00109921,52.9,47.1
E00109922,52.6,47.4
E00109923,51.4,48.6
E00109924,53.5,46.5
E00109925,49.7,50.3
E00109926,50.8,49.2
E00109927,47.2,52.8
E00109928,51.4,48.6
E00109929,52.6,47.4
E00109930,57.9,42.1
E00109931,50.4,49.6
E00109932,51.2,48.8
E00109933,47.6,52.4
E00109934,44.6,55.4
E00109937,51.5,48.5
E00109938,54.1,45.9
E00109939,50,50
E00109940,53.5,46.5
E00109941,51.8,48.2
E00109942,48.4,51.6
E00109943,50.5,49.5
E00109949,54.6,45.4
E00109950,50.7,49.3
E00109952,53,47
E00109954,48.4,51.6
E00109956,45.2,54.8
E00109958,46.6,53.4
E00109959,62.8,37.2
E00109961,51.4,48.6
E00109962,52,48
E00109963,53,47
E00109964,51,49
E00109965,53.1,46.9
E00109967,39.7,60.3
E00109968,50.2,49.8
E00109969,53.2,46.8
E00109972,50.7,49.3
E00109973,49.4,50.6
E00109974,48.6,51.4
E00109975,51.4,48.6
E00109976,53.2,46.8
E00109978,48.5,51.5
E00109979,53.5,46.5
E00109980,50.9,49.1
E00109981,47.6,52.4
E00109982,51.9,48.1
E00109983,48.1,51.9
E00109984,51,49
E00109985,53.8,46.2
E00109986,52.3,47.7
E00109987,51.1,48.9
E00109988,50.2,49.8
E00109989,51,49
E00109990,46.6,53.4
E00109991,48.2,51.8
E00109992,51.5,48.5
E00109993,53.7,46.3
E00109994,45.7,54.3
E00109995,54.7,45.3
