geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00108600,14.2,16.3,54.1,15.5
E00108705,11.9,17.5,60.1,10.5
E00108706,14.1,20.9,52.1,12.9
E00108707,13.2,21.7,56.6,8.5
E00108708,12.3,18.7,55.6,13.5
E00108709,15.3,18.1,47.2,19.4
E00108710,12.5,18.3,60.8,8.3
E00108717,10.5,20.3,57,12.2
E00108718,10.5,17.9,60.5,11.1
E00108719,17.8,15.8,61,5.5
E00108744,20.9,13.2,50.5,15.4
E00108746,14.6,16.5,56.3,12.6
E00108748,9.5,21.1,55.8,13.7
E00108749,13.1,15.2,52.5,19.2
E00108750,13,26.1,47.8,13
E00108751,20.8,18.9,45.3,15.1
E00108761,12.5,14.8,58.6,14.1
E00108765,12.7,20.9,48.1,18.4
E00108769,13.3,18.7,49.3,18.7
E00108770,11.9,25.9,44.8,17.4
E00109905,7,18.4,64.6,10.1
E00109906,13,18.8,58.7,9.4
E00109907,10.8,16.9,60,12.3
E00109908,7.8,22.4,62.9,6.9
E00109910,12.3,25.3,54.5,7.8
E00109911,11.8,21.3,57.4,9.6
E00109914,10.4,24,51.2,14.4
E00109915,10.3,21.3,55.9,12.5
E00109916,11.8,22.4,59.4,6.5
E00109917,10.7,24,57.3,8
E00109918,15.9,22.1,51.7,10.3
E00109919,9.5,21.1,60.5,8.8
E00109920,8.6,15.1,59,17.3
E00109921,12.4,20.4,55.5,11.7
E00109922,7.8,24,57.4,10.9
E00109923,8.5,22,59.8,9.8
E00109924,6.7,21.5,64.4,7.4
E00109925,8.3,16,64.6,11
E00109926,7.4,16.2,63.5,12.8
E00109927,12.4,24.8,54,8.8
E00109928,14.1,16.2,61.6,8.1
E00109929,12.1,20.1,56.4,11.4
E00109930,9.4,21.9,56.3,12.5
E00109931,7.5,21.4,59.7,11.4
E00109932,8.1,20.9,54.7,16.2
E00109933,11.5,22.3,53.1,13.1
E00109934,15.8,18.7,48.2,17.3
E00109937,9.2,23,59.2,8.6
E00109938,12.2,21.4,55,11.5
E00109939,11.8,27.9,51.5,8.8
E00109940,8.5,17,67.9,6.6
E00109941,8.8,22.8,49.1,19.3
E00109942,7.4,21.3,52.2,19.1
