geography_code,heating_type_3a-001,heating_type_3a-002
E00108600,0.5,99.5
E00108705,0.9,99.1
E00108706,0,100
E00108707,0,100
E00108708,0,100
E00108709,4.1,95.9
E00108710,0,100
E00108717,0.7,99.3
E00108718,0.7,99.3
E00108719,1.6,98.4
E00108744,0,100
E00108746,0,100
E00108748,0,100
E00108749,2.7,97.3
E00108750,2.5,97.5
E00108751,0,100
E00108761,0,100
E00108765,0,100
E00108769,1.9,98.1
E00108770,0.6,99.4
E00109905,4.9,95.1
E00109906,2.3,97.7
E00109907,1.8,98.2
E00109908,0.7,99.3
E00109910,0,100
E00109911,2.5,97.5
E00109914,0,100
E00109915,0.8,99.2
E00109916,0,100
E00109917,1.8,98.2
E00109918,0.7,99.3
E00109919,0,100
E00109920,2.7,97.3
E00109921,1.5,98.5
E00109922,3.5,96.5
E00109923,0.9,99.1
E00109924,1.5,98.5
E00109925,2.2,97.8
E00109926,2.4,97.6
E00109927,2.3,97.7
E00109928,1.8,98.2
E00109929,1.3,98.7
E00109930,2.3,97.7
E00109931,1.4,98.6
E00109932,0.9,99.1
E00109933,2.7,97.3
E00109934,0,100
E00109937,0.9,99.1
E00109938,0,100
E00109939,0,100
E00109940,0,100
E00109941,1.4,98.6
E00109942,0,100
E00109943,0,100
E00109949,2.5,97.5
E00109950,0,100
E00109952,1.7,98.3
E00109954,0,100
E00109956,0.6,99.4
E00109958,4.8,95.2
E00109959,2.5,97.5
E00109961,2.6,97.4
E00109962,1.6,98.4
E00109963,1.4,98.6
E00109964,2.9,97.1
E00109965,1.2,98.8
E00109967,3.5,96.5
E00109968,3.7,96.3
E00109969,3.4,96.6
E00109972,1.7,98.3
E00109973,0.7,99.3
E00109974,0.8,99.2
E00109975,1.9,98.1
E00109976,0,100
E00109978,0.7,99.3
E00109979,3.9,96.1
E00109980,0.8,99.2
E00109981,0,100
E00109982,0.9,99.1
E00109983,0,100
E00109984,0.8,99.2
E00109985,0,100
E00109986,0,100
E00109987,0,100
E00109988,2.5,97.5
E00109989,1.5,98.5
E00109990,0,100
E00109991,0,100
E00109992,1.4,98.6
E00109993,4,96
E00109994,0,100
E00109995,2.2,97.8
E00109997,0,100
E00109998,0,100
E00109999,4.1,95.9
E00110000,0.8,99.2
E00110001,2.2,97.8
E00110002,2.3,97.7
E00110003,0,100
E00110004,0.7,99.3
E00110005,1,99
