geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00108600,90.1,0,9.7,0.2
E00108705,92.1,0.4,7.5,0
E00108706,92.8,0,6.3,0.9
E00108707,95.5,0,4.5,0
E00108708,90.2,0,9.8,0
E00108709,92,0,8,0
E00108710,94.7,0,5.3,0
E00108717,92.7,0.3,6.7,0.3
E00108718,92.8,0.3,6.4,0.6
E00108719,93.4,0.9,5.4,0.3
E00108744,88,0,10.7,1.3
E00108746,89.6,1.5,8.5,0.5
E00108748,95.7,0,4.3,0
E00108749,87.7,0,9.6,2.7
E00108750,94.6,1.1,3.8,0.5
E00108751,97.7,0,2.3,0
E00108761,92.4,0.7,6.3,0.7
E00108765,89.9,0.3,9.2,0.6
E00108769,97,0.8,2.3,0
E00108770,89.7,0.5,9,0.8
E00109905,97.2,0,2.8,0
E00109906,87,0,11.6,1.4
E00109907,93.7,1,5.2,0
E00109908,94.8,0,5.2,0
E00109910,88.4,0.3,10.3,1
E00109911,90.7,0.6,8,0.6
E00109914,85.7,0,13.6,0.8
E00109915,91.9,0,8.1,0
E00109916,91.8,0,7.8,0.3
E00109917,90.3,0,9.7,0
E00109918,91.5,0,7.3,1.2
E00109919,93.8,1.8,4.5,0
E00109920,88.6,0,10.3,1
E00109921,90,0.3,9.4,0.3
E00109922,87.9,0.8,11.3,0
E00109923,85.7,0.2,14,0.2
E00109924,82.6,0.3,15.8,1.2
E00109925,91.2,0,7.8,1
E00109926,85.4,0,13.3,1.3
E00109927,92.9,0,5.9,1.2
E00109928,89.6,0,9.6,0.8
E00109929,88.8,0.3,10.6,0.3
E00109930,91.2,0.5,8.2,0
E00109931,93.4,0.8,5.2,0.6
E00109932,89.7,0.3,9.9,0
E00109933,95.8,0,4.2,0
E00109934,94.2,0,5.8,0
E00109937,94.9,0.3,4.7,0
E00109938,93.5,0,6.5,0
E00109939,98.5,0,1.5,0
E00109940,92.5,0.4,7.1,0
E00109941,89.5,0.6,8.6,1.2
E00109942,99,0,1,0
E00109943,88.5,0.7,10.8,0
E00109949,81.4,0.4,17.4,0.8
E00109950,92.1,0,7.3,0.7
E00109952,80.3,0.4,17.5,1.8
E00109954,86.6,0.3,11.3,1.8
E00109956,78.4,0.4,20.1,1.1
E00109958,83.5,0.7,15.1,0.7
E00109959,92.7,0,7.3,0
E00109961,82.7,0,16.4,0.9
E00109962,92.2,0.7,6.5,0.7
E00109963,86.2,0.8,12.4,0.6
E00109964,84.4,1,12.1,2.5
E00109965,83.2,0,15,1.8
E00109967,78.2,0.5,20.4,0.9
E00109968,79.3,0.8,17.1,2.8
E00109969,86.9,0.5,8.6,4
E00109972,71.9,0.6,22.4,5.1
E00109973,92.4,0,7.3,0.3
E00109974,82.7,1.2,14.1,2
E00109975,84.3,0.2,12.5,2.9
E00109976,95.1,0,4.9,0
E00109978,79.9,1.8,15.6,2.7
E00109979,88.1,0,10.6,1.3
E00109980,84.4,0.9,13.8,0.9
E00109981,83.6,0,14.2,2.2
E00109982,85.1,1.2,13.3,0.4
E00109983,95,0.6,3.8,0.6
E00109984,93.4,0,5,1.5
E00109985,89.6,0.7,8.8,1
E00109986,90,0,9.1,0.9
E00109987,87.8,0.6,11.3,0.3
E00109988,90.9,1.3,7.5,0.3
E00109989,80.9,1.2,16.2,1.8
E00109990,79.3,1.1,19.5,0
E00109991,95.1,0,4.4,0.4
E00109992,93,0.5,6,0.5
E00109993,90.3,0,9.4,0.3
E00109994,90.3,0,9.7,0
E00109995,88,0.4,11.3,0.4
E00109997,94,0.7,5,0.3
E00109998,88.3,0,11.1,0.6
E00109999,88.8,0,11.3,0
E00110000,92.9,0,6.8,0.3
E00110001,92.9,0,7.1,0
E00110002,95.1,0,4.5,0.4
E00110003,94.6,0.4,5,0
E00110004,90.4,0.3,9,0.3
E00110005,93.5,0,6.5,0
E00110006,93.2,0.7,5.9,0.2
E00110007,89.9,0,8.9,1.3
E00110008,93.5,0.3,6.3,0
E00110009,87.8,0.7,11.2,0.3
E00110010,85.2,0,14,0.8
E00110012,95.2,0,4.8,0
E00110013,89.1,1.9,8.7,0.3
E00110014,90.9,0,8.6,0.5
E00110015,93.2,0,6.5,0.3
E00110016,92.1,0.6,7,0.3
E00110017,94.2,0,5.8,0
E00110018,90.2,0,9.8,0
E00110019,97,0,2.6,0.4
E00110020,96.6,0,3.1,0.4
E00110021,92.5,1.6,5.8,0
E00110022,92.1,0.7,7,0.2
E00110023,91.6,0.4,7.3,0.6
E00110024,88.6,0.3,10.6,0.5
E00110025,92,0,7.7,0.3
E00110026,95.5,0,4.5,0
E00110027,92,0.4,7.6,0
E00110028,83.5,0.5,15.5,0.5
E00110029,93.3,0,6.7,0
E00110030,90,0.2,9.8,0
E00110031,85.9,0.4,13.7,0
E00110032,93.5,0.4,6.1,0
E00110033,95.8,0.5,3.7,0
E00110034,91.8,0,8.2,0
E00110035,94.2,1,4.8,0
E00110036,92.6,0,5.4,1.9
E00110037,91.3,0,7.6,1
E00110038,92.6,0.5,6.9,0
E00110039,91.9,0,8.1,0
E00110040,89.3,0,10.7,0
E00110042,84.9,1,13.1,1
E00110043,89.4,0,9.7,0.9
E00110044,89.1,0,10.9,0
E00110045,92.9,0.6,6,0.6
E00110046,92.7,1,6.3,0
E00110047,91.5,0,7.9,0.6
E00110048,83.1,0,16.5,0.4
E00110049,88.7,0.4,10.6,0.4
E00110050,87.1,0,11.4,1.5
E00110051,94.3,1.1,4.6,0
E00110052,87.2,0,12.8,0
E00110053,91.3,0,8.7,0
E00110054,90.3,0,9.7,0
E00110055,87.5,0.3,11.7,0.6
E00110056,91.8,0,8.2,0
E00110057,92.9,0,6.7,0.4
E00110058,92.7,0.4,6.9,0
E00110059,91.8,0.9,6.4,0.9
E00110060,91.7,0,8.3,0
E00110062,90.6,0,8.3,1.1
E00110063,84.5,2.4,12.7,0.4
E00110064,90.9,1.2,7.8,0
E00110067,89,0,9.3,1.7
E00110068,66.4,0,30.2,3.4
E00110069,92.5,0.7,6.8,0
E00110070,91.8,0.3,5.9,2
E00110071,91.7,0.3,8,0
E00110072,82.8,0.6,14.8,1.8
E00110073,86.7,0,12.9,0.3
E00110074,87.6,0,12.4,0
E00110075,87.1,1.3,11.6,0
E00110076,99.2,0,0,0.8
E00110077,83.1,0.8,16.1,0
E00110078,95.2,0,4.8,0
E00110079,93.8,0.4,5.8,0
E00110080,95.2,0,4.8,0
E00110081,90.5,0.4,8.7,0.4
E00110082,93.2,0,4.5,2.3
E00110083,90.5,0,9.1,0.4
E00110084,91.8,0,6.7,1.5
E00110085,90.4,0,9,0.6
E00110086,95,0.3,4.5,0.3
E00110088,92.4,0,7.3,0.3
E00110089,87.1,0,12.1,0.9
E00110090,89.9,1,9.1,0
E00110091,87.2,0.4,12,0.4
