geography_code,disability_3a-001,disability_3a-002
E00075591,13.3,86.7
E00075592,11.2,88.8
E00075593,12,88
E00075601,16.3,83.7
E00075709,11.8,88.2
E00075710,37.9,62.1
E00075719,13,87
E00112976,17.6,82.4
E00112977,23.6,76.4
E00112978,16.2,83.8
E00112979,19,81
E00112980,16.6,83.4
E00112981,21.2,78.8
E00112982,23,77
E00112983,25.4,74.6
E00112984,21.8,78.2
E00112985,15,85
E00112986,16.7,83.3
E00112987,24.9,75.1
E00112988,26.3,73.7
E00112989,21.4,78.6
E00112991,18.9,81.1
E00112992,31.5,68.5
E00112993,14.9,85.1
E00112994,16.9,83.1
E00112995,13.4,86.6
E00113002,21.6,78.4
E00113003,17.3,82.7
E00113004,17,83
E00113005,20.1,79.9
E00113006,15.4,84.6
E00113007,20.3,79.7
E00113008,18,82
E00113009,20.9,79.1
E00113010,14.4,85.6
E00113011,25.8,74.2
E00113012,20.1,79.9
E00113019,20.4,79.6
E00113020,22.3,77.7
E00113021,15.1,84.9
E00113022,18.5,81.5
E00113023,18.9,81.1
E00113030,23.2,76.8
E00113031,15,85
E00113032,20.3,79.7
E00113033,15.2,84.8
E00113034,23.5,76.5
E00113035,15.1,84.9
E00113036,27.4,72.6
E00113037,28.4,71.6
E00113038,15.8,84.2
E00113039,18.4,81.6
E00113040,15.7,84.3
E00113041,16.5,83.5
E00113042,17,83
E00113043,21.5,78.5
E00113044,18,82
E00113045,19.8,80.2
E00113047,17.5,82.5
E00113048,24.9,75.1
E00113049,30.1,69.9
E00113050,29.7,70.3
E00113051,19.4,80.6
E00113052,22.2,77.8
E00113053,22.6,77.4
E00113054,18.1,81.9
E00113055,20.2,79.8
E00113056,17.9,82.1
E00113057,26.3,73.7
E00113058,25.6,74.4
E00113059,19.5,80.5
E00113060,18.9,81.1
E00113061,25.9,74.1
E00113062,39.8,60.2
E00113063,27.2,72.8
E00113064,17.3,82.7
E00113065,23.3,76.7
E00113066,22.1,77.9
E00113067,19.1,80.9
E00113068,21.7,78.3
E00113069,17.1,82.9
E00113070,20.3,79.7
E00113071,15,85
E00113072,17.7,82.3
E00113073,21.8,78.2
E00113074,28.6,71.4
E00113075,20,80
E00113076,18.2,81.8
E00113077,25.5,74.5
E00113078,22.4,77.6
E00113079,14.4,85.6
E00113080,25.7,74.3
E00113081,20.4,79.6
E00113082,16.9,83.1
E00113083,15.2,84.8
E00113084,23.3,76.7
