geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00075591,28.6,24.5,2,44.9
E00075592,43.2,27.8,3,26
E00075593,58.8,33.1,0.7,7.4
E00075601,54.5,31.8,0,13.6
E00075709,32.7,46.4,8.2,12.7
E00075710,44.7,37.4,0,17.9
E00075719,41.3,43.7,0,15.1
E00112976,35.6,26.9,22.1,15.4
E00112977,63.7,21.6,3.5,11.1
E00112978,47,40.9,1.3,10.7
E00112979,40,28.8,11.3,20
E00112980,43.1,26.4,2.8,27.8
E00112981,52.2,23.5,6.6,17.6
E00112982,32,27.2,22.4,18.4
E00112983,29.1,18.7,35.8,16.4
E00112984,48.3,27.3,4.2,20.3
E00112985,39.4,32.8,9.5,18.2
E00112986,58.9,32.3,0,8.9
E00112987,39,31.4,3.4,26.3
E00112988,30.1,24.8,37.2,8
E00112989,44.2,36.1,10.2,9.5
E00112991,28,28.9,36.2,6.9
E00112992,35.7,21.4,37.1,5.7
E00112993,55.2,37.9,0,6.9
E00112994,48,36.6,5.7,9.7
E00112995,65.3,28.6,0,6.1
E00113002,57.8,29.4,5,7.8
E00113003,50.7,32.8,8.2,8.2
E00113004,52.6,32.5,12.3,2.6
E00113005,49.3,31.8,2,16.9
E00113006,42.6,44.4,3.7,9.3
E00113007,63.4,25.4,1.5,9.7
E00113008,34,36.9,14.9,14.2
E00113009,23.9,15.9,57.5,2.7
E00113010,39.1,38.3,1.6,21.1
E00113011,8.7,15.7,63.5,12.2
E00113012,27.4,32.2,13.7,26.7
E00113019,61.8,22.6,8.6,7
E00113020,57.9,22.6,5.3,14.3
E00113021,62.4,31.2,2.4,4
E00113022,52.8,30.3,7.9,9
E00113023,60.4,27.5,3.4,8.7
E00113030,46.7,30.3,4.9,18
E00113031,41.6,28.3,16.8,13.3
E00113032,48.9,30.8,6,14.3
E00113033,42.6,32.4,3.4,21.6
E00113034,29.4,21.1,38.5,11
E00113035,34.1,24.4,1.5,40
E00113036,25.6,20.2,37.2,17.1
E00113037,18.2,18.2,58.7,5
E00113038,44.2,33.3,9.3,13.2
E00113039,40.3,33.6,13.4,12.6
E00113040,41.4,32.3,2.3,24.1
E00113041,44,36.6,5.2,14.2
E00113042,34.8,38.6,0,26.5
E00113043,32.8,23.8,33.6,9.8
E00113044,58.7,30.6,1.7,9.1
E00113045,41,35.1,0.7,23.1
E00113047,38.7,16.6,4.4,40.3
E00113048,26.3,22.9,39.8,11
E00113049,12.6,16.3,66.3,4.7
E00113050,21.1,15.6,48.6,14.7
E00113051,29.3,35.8,13.4,21.5
E00113052,27.1,22.6,39.7,10.6
E00113053,28,20.9,9.3,41.8
E00113054,40.3,30.4,11.5,17.8
E00113055,50.5,14.4,19.8,15.3
E00113056,42.5,46.7,0.8,10
E00113057,55.6,25,12.1,7.3
E00113058,53.1,18.3,2.9,25.7
E00113059,26.3,28.8,32.7,12.2
E00113060,41.9,34.9,8.7,14.5
E00113061,66.7,20.3,5.7,7.3
E00113062,18.3,14.2,39.1,28.4
E00113063,31.1,25.2,34.5,9.2
E00113064,69.6,21.7,0.7,8
E00113065,41.2,26.7,25.2,6.9
E00113066,36.7,23.7,6.5,33.1
E00113067,38.2,37.5,13.8,10.5
E00113068,31.2,19.9,19.5,29.4
E00113069,61,29.9,0,9.1
E00113070,24.5,14.5,46.5,14.5
E00113071,41.2,46.3,1.5,11
E00113072,69.3,23.7,0,7
E00113073,29.5,25.2,36,9.4
E00113074,17.9,27.4,48.7,6
E00113075,32.1,33,2.8,32.1
E00113076,57.5,16,0,26.4
E00113077,25.5,24.1,24.8,25.5
E00113078,31.3,21.7,27,20
E00113079,49,39.3,0.7,11
E00113080,21.6,26.7,42.2,9.5
E00113081,35.1,20.1,39.6,5.2
E00113082,49.7,37.1,5.3,7.9
E00113083,57,32.6,3,7.4
E00113084,53.2,25.6,10.3,10.9
E00113085,27.2,19.4,38.9,14.4
E00113086,63.8,26.8,0.7,8.7
E00113092,64.3,25.6,3.9,6.2
E00113093,57.4,30.9,4.4,7.4
E00113094,61.1,26.9,0.9,11.1
E00113095,65.5,26.7,0,7.8
E00113096,35.7,27,32.5,4.8
E00113097,57.2,31.4,0.6,10.7
E00113098,46.6,37.6,0.8,15
E00113099,61.9,30.2,1.4,6.5
E00113100,29.6,26.1,27.5,16.9
E00113101,27.7,13.1,44.6,14.6
E00113102,33.3,32.6,25.8,8.3
E00113103,66.1,26.8,0.9,6.3
E00113104,38.1,31.5,13.1,17.3
E00113106,48.2,33.1,4.8,13.9
E00113107,46.2,35.8,11,6.9
E00113108,38.1,30,18.8,13.1
E00113109,34.1,27.1,29.4,9.4
E00113116,46.9,35,5.6,12.6
E00113117,50.4,34.9,6.2,8.5
E00113121,39.3,22.3,26.8,11.6
E00113127,22.5,21,37,19.6
E00113128,38.3,34.2,0.8,26.7
E00113129,26.1,33.1,25.4,15.5
E00113130,62.8,31.7,0,5.5
