geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00075591,58.7,32.6,8.7,0,0
E00075592,61.5,26.6,11.8,0,0
E00075593,69.6,18.2,10.8,1.4,0
E00075601,73.4,21.9,4.7,0,0
E00075709,47.7,32.1,18.3,1.8,0
E00075710,62.6,26.8,10.6,0,0
E00075719,55.5,28.9,13.3,2.3,0
E00112976,34.3,34.3,30.5,1,0
E00112977,50.3,39.8,9.9,0,0
E00112978,62.2,25.7,12.2,0,0
E00112979,43.4,42.8,12.6,1.3,0
E00112980,41.3,37.8,18.9,2.1,0
E00112981,67.4,20,11.1,1.5,0
E00112982,38.8,27.9,33.3,0,0
E00112983,23.5,34.6,39.7,2.2,0
E00112984,55.2,21,23.1,0.7,0
E00112985,40.4,40.4,18.4,0,0.7
E00112986,58.9,35.9,4.7,0.5,0
E00112987,36.5,40,23.5,0,0
E00112988,33,32.1,32.1,2.7,0
E00112989,54.1,26.7,17.1,2.1,0
E00112991,31.2,31.2,34.8,1.8,0.9
E00112992,39.4,19.7,39.4,1.4,0
E00112993,63.5,26.1,10.4,0,0
E00112994,48.3,36.8,13.8,1.1,0
E00112995,49,41.8,9.2,0,0
E00113002,49.7,37.6,9.9,1.1,1.7
E00113003,35.6,47.4,14.8,2.2,0
E00113004,46.1,40,12.2,1.7,0
E00113005,51.4,30.4,18.2,0,0
E00113006,46.3,37,14.8,0,1.9
E00113007,61.8,30.5,7.6,0,0
E00113008,46.5,30.6,20.8,2.1,0
E00113009,16.5,33,46.1,2.6,1.7
E00113010,53.1,34.4,11.7,0.8,0
E00113011,13.9,34.8,44.3,7,0
E00113012,24.5,44.9,27.9,2.7,0
E00113019,64.2,22.5,11.8,1.6,0
E00113020,62.4,22.6,13.5,1.5,0
E00113021,54.4,36.8,8.8,0,0
E00113022,61.4,26.1,12.5,0,0
E00113023,59.7,26.2,12.1,2,0
E00113030,39,44.7,12.2,3.3,0.8
E00113031,34.2,36,26.1,3.6,0
E00113032,50.4,37.6,11.3,0.8,0
E00113033,34.5,35.8,27,2.7,0
E00113034,33.6,37.3,25.5,2.7,0.9
E00113035,26.9,38.8,29.9,2.2,2.2
E00113036,28.1,31.3,34.4,6.3,0
E00113037,21.7,21.7,51.7,4.2,0.8
E00113038,42.3,40,16.9,0.8,0
E00113039,43.3,31.7,20.8,4.2,0
E00113040,25,56.1,15.2,3,0.8
E00113041,45.6,37.5,14.7,2.2,0
E00113042,34.8,39.4,25,0.8,0
E00113043,21.1,37.4,37.4,4.1,0
E00113044,49.2,40.2,9,1.6,0
E00113045,31.6,43.6,23.3,1.5,0
E00113047,26,34.3,32.6,5,2.2
E00113048,26.9,33.6,37,2.5,0
E00113049,21.5,27.2,46.6,4.2,0.5
E00113050,19.1,30,50,0.9,0
E00113051,34.1,38.6,23.7,2.8,0.8
E00113052,16.6,42.2,40.2,1,0
