geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00075591,2.1,17,36.2,44.7
E00075592,4.7,15.9,35.9,43.5
E00075593,4.1,9.5,34.7,51.7
E00075601,3,7.6,40.9,48.5
E00075709,1.8,19.1,40,39.1
E00075710,3.2,13.7,42.7,40.3
E00075719,0.8,3.9,70.9,24.4
E00112976,12.5,31.7,39.4,16.3
E00112977,5.7,29.9,37.4,27
E00112978,7.4,13.5,37.8,41.2
E00112979,3.8,28.1,53.1,15
E00112980,8.4,28.7,40.6,22.4
E00112981,5.8,10.2,52.6,31.4
E00112982,16.7,15.2,55.3,12.9
E00112983,28.4,32.8,23.9,14.9
E00112984,10.3,17.9,53.8,17.9
E00112985,6.6,33.6,40.1,19.7
E00112986,0,24.5,43.2,32.3
E00112987,8.8,36,28.9,26.3
E00112988,12.5,23.2,53.6,10.7
E00112989,4.2,16.7,44.4,34.7
E00112991,16.9,21.5,45.2,16.4
E00112992,24.6,13,33.3,29
E00112993,4.3,11.2,53.4,31
E00112994,5.1,18.9,55.4,20.6
E00112995,1.1,20,56.8,22.1
E00113002,0,27.8,48.9,23.3
E00113003,2.2,35.6,40.7,21.5
E00113004,0.9,32.5,49.1,17.5
E00113005,8.1,18.2,45.9,27.7
E00113006,1.9,24.5,41.5,32.1
E00113007,3.7,17.9,44,34.3
E00113008,4.9,22.9,53.5,18.8
E00113009,25.9,35.3,33.6,5.2
E00113010,2.4,23.6,45.7,28.3
E00113011,20.2,34.2,43,2.6
E00113012,10.3,34.5,46.2,9
E00113019,9.1,14.5,38.7,37.6
E00113020,5.3,19.5,33.1,42.1
E00113021,1.6,19.2,45.6,33.6
E00113022,0,12.5,54.5,33
E00113023,8.2,15,36.1,40.8
E00113030,3.2,36.3,44.4,16.1
E00113031,1.8,26.5,57.5,14.2
E00113032,0,31.6,52.6,15.8
E00113033,14.3,27.9,36.1,21.8
E00113034,0,18.2,76.4,5.5
E00113035,11.5,46,32.4,10.1
E00113036,14.7,33.3,37.2,14.7
E00113037,38,10.7,39.7,11.6
E00113038,0,27.9,48.8,23.3
E00113039,5,28.9,44.6,21.5
E00113040,4.7,39.5,45.7,10.1
E00113041,2.2,19.4,55.2,23.1
E00113042,6.1,40.2,40.2,13.6
E00113043,17.4,40.5,36.4,5.8
E00113044,1.7,24,52.9,21.5
E00113045,6,37.3,38.1,18.7
E00113047,23.3,39.4,22.2,15
E00113048,11.8,36.1,44.5,7.6
E00113049,27.9,32.6,26.8,12.6
E00113050,28.2,23.6,44.5,3.6
E00113051,7.3,30.1,48,14.6
E00113052,20.3,45,26.7,7.9
E00113053,24.3,45.3,25.4,5
E00113054,3.6,38.5,48.4,9.4
E00113055,10.8,61.3,26.1,1.8
E00113056,1.7,35.8,49.2,13.3
E00113057,7.2,37.6,40.8,14.4
E00113058,31.4,30.3,22.9,15.4
E00113059,13.7,12.7,47.3,26.3
E00113060,9.3,20.3,26.7,43.6
E00113061,7.4,32.8,29.5,30.3
E00113062,51.8,19.9,15.7,12.7
E00113063,2.5,31.7,60,5.8
E00113064,1.5,28.7,45.6,24.3
E00113065,21.2,15.2,40.2,23.5
E00113066,21.9,36.5,32.1,9.5
E00113067,5.3,31.6,38.8,24.3
E00113068,18.9,30.6,32.9,17.6
E00113069,0.7,24.3,51.3,23.7
E00113070,17.7,27.8,39.2,15.2
E00113071,1.5,28.7,38.2,31.6
E00113072,5.2,39.1,28.7,27
E00113073,8.6,31.7,46,13.7
E00113074,23.3,24.1,47.4,5.2
E00113075,13.1,36.4,39.3,11.2
E00113076,4.7,24.5,55.7,15.1
E00113077,19.9,24.3,50,5.9
E00113078,19.5,35.4,36.3,8.8
E00113079,2.8,15.9,45.5,35.9
E00113080,28.1,28.1,34.2,9.6
E00113081,10.9,34.9,47.3,7
E00113082,2,22.7,49.3,26
E00113083,2.2,23.5,47.8,26.5
E00113084,1.9,34,46.2,17.9
E00113085,5.1,36.4,50.6,8
E00113086,7.9,17.1,47.4,27.6
E00113092,1.5,11.5,34.6,52.3
E00113093,5.7,21.4,32.9,40
E00113094,0,13.9,45.4,40.7
E00113095,0,6.8,43.2,50
E00113096,3.9,21.1,53.1,21.9
E00113097,3.1,8.7,29.2,59
E00113098,1.5,22.6,42.9,33.1
E00113099,2.9,15.2,39.1,42.8
