areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00139237,96.3,3.7
E00139238,93.1,6.9
E00139239,88.2,11.8
E00139240,92.3,7.7
E00139244,95.9,4.1
E00139245,99.6,0.4
E00139246,98.4,1.6
E00139247,95.6,4.4
E00139248,94.9,5.1
E00139255,92.1,7.9
E00139256,96.1,3.9
E00139257,96.1,3.9
E00139258,94.5,5.5
E00139259,97.5,2.5
E00139260,95.5,4.5
E00139261,96,4
E00139262,97.1,2.9
E00139263,97.6,2.4
E00139264,90.1,9.9
E00139265,95.1,4.9
E00139266,97,3
E00139267,97.1,2.9
E00139268,98.4,1.6
E00139288,93.8,6.2
E00139693,97.5,2.5
E00139706,97.3,2.7
E00139707,97.1,2.9
E00139708,96.4,3.6
