areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00139237,94.9,0,4.6,0.5
E00139238,93.5,0.8,5.4,0.4
E00139239,91.9,1.5,5.1,1.5
E00139240,94.5,0.5,4.4,0.5
E00139244,93.7,0,6.3,0
E00139245,91.2,0.4,8.4,0
E00139246,93.3,0,6.7,0
E00139247,89.9,0,10.1,0
E00139248,89.4,0,10.6,0
E00139255,98,0,1,1
E00139256,90.1,0,9.9,0
E00139257,90.6,0,9,0.4
E00139258,88.5,0,10.1,1.4
E00139259,93.7,0.2,5.5,0.6
E00139260,88.7,0,11.3,0
E00139261,88.5,0,11.5,0
E00139262,94.8,0.7,3.9,0.7
E00139263,90.3,0.4,9.3,0
E00139264,89.4,0,7.1,3.5
E00139265,93.1,0,6.9,0
E00139266,90.7,0,8.5,0.8
E00139267,97,0,2.5,0.5
E00139268,96.2,0,3.8,0
E00139288,89.9,0.3,9.6,0.3
E00139693,92.4,0.7,6.9,0
E00139706,95.5,0.9,3.6,0
E00139707,93.2,0,6.2,0.6
E00139708,94.7,1,4.3,0
