areacd,heating_type_3a-001,heating_type_3a-002
E00139237,2,98
E00139238,0,100
E00139239,2.9,97.1
E00139240,3.2,96.8
E00139244,3.4,96.6
E00139245,2.5,97.5
E00139246,0,100
E00139247,0.5,99.5
E00139248,0.8,99.2
E00139255,4.1,95.9
E00139256,1.6,98.4
E00139257,0,100
E00139258,3.3,96.7
E00139259,0,100
E00139260,0,100
E00139261,0,100
E00139262,0.7,99.3
E00139263,0.7,99.3
E00139264,0,100
E00139265,3.8,96.2
E00139266,3.5,96.5
E00139267,0,100
E00139268,1.1,98.9
E00139288,1.8,98.2
E00139693,2.5,97.5
E00139706,0.9,99.1
E00139707,0,100
E00139708,0,100
