areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00139237,5.9,31.9,46.2,16
E00139238,3.3,38.5,40.7,17.6
E00139239,8.8,24.6,52.6,14
E00139240,6.5,38.7,33.3,21.5
E00139244,6.8,37.6,41.9,13.7
E00139245,19.6,30.9,24.7,24.7
E00139246,10.7,43.8,33,12.5
E00139247,6.3,43.8,34.4,15.6
E00139248,8.6,31.7,43.9,15.8
E00139255,2,43.1,35.3,19.6
E00139256,8.4,38.9,37.9,14.7
E00139257,7.4,26.6,45.7,20.2
E00139258,12.3,43.2,21,23.5
E00139259,15.5,38.3,25.9,20.2
E00139260,17.8,37,21.5,23.7
E00139261,11.8,47.1,19.1,22.1
E00139262,16.8,30.5,35.1,17.6
E00139263,10.1,34.8,31.5,23.6
E00139264,1.5,40.9,36.4,21.2
E00139265,2.8,41.7,44.4,11.1
E00139266,12.4,29.2,37.1,21.3
E00139267,14.3,39.3,30.4,16.1
E00139268,21.3,25.5,27.7,25.5
E00139288,6.5,25.2,47.7,20.6
E00139693,6.8,36.7,44.9,11.6
E00139706,17.1,41,35,6.8
E00139707,4.8,44.9,41.3,9
E00139708,12.2,31.7,44.7,11.4
