areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00139237,44.6,29.7,10.9,14.9
E00139238,51.5,19.2,8.5,20.8
E00139239,51.5,4.5,3,40.9
E00139240,36.3,22,16.5,25.3
E00139244,50.6,30.3,3.4,15.7
E00139245,27.5,20,44.2,8.3
E00139246,65.6,14.9,16.9,2.6
E00139247,51.4,40,1.8,6.8
E00139248,46.8,37.3,0.8,15.1
E00139255,35.4,18.8,0,45.8
E00139256,34.4,26.6,0,39.1
E00139257,71.4,25.6,1.5,1.5
E00139258,49.6,16.5,6.6,27.3
E00139259,44.3,21.7,21.2,12.7
E00139260,54.2,27.5,9.2,9.2
E00139261,27.4,5.6,34.7,32.3
E00139262,54.1,21.9,9.6,14.4
E00139263,66.2,16.9,8.1,8.8
E00139264,37.7,29.5,13.1,19.7
E00139265,44.4,14.8,3.7,37
E00139266,59.5,24.3,3.6,12.6
E00139267,53.1,20.4,18.4,8.2
E00139268,47.7,25,17,10.2
E00139288,37.1,13.8,10.2,38.9
E00139693,42,17.6,1.7,38.7
E00139706,30.9,26.4,34.5,8.2
E00139707,54.4,29.7,4.4,11.4
E00139708,60,31.1,2.2,6.7
