areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00139237,5,22.8,72.3
E00139238,2.3,28.9,68.8
E00139239,6.2,21.5,72.3
E00139240,2.2,35.2,62.6
E00139244,6.7,27.8,65.6
E00139245,1.7,43.3,55
E00139246,2.6,29.9,67.5
E00139247,1.8,17,81.2
E00139248,5.6,21,73.4
E00139255,2.1,25.5,72.3
E00139256,3.1,20,76.9
E00139257,2.3,21.8,75.9
E00139258,0.8,47.1,52.1
E00139259,1.4,32.5,66
E00139260,3.8,21.1,75.2
E00139261,0,56,44
E00139262,3.4,35.9,60.7
E00139263,1.5,41.5,57
E00139264,1.7,25,73.3
E00139265,0,33.3,66.7
E00139266,0.9,24.3,74.8
E00139267,3.1,26.5,70.4
E00139268,4.3,28.3,67.4
E00139288,0.6,28.4,71
E00139693,6.7,18.5,74.8
E00139706,3.7,39.8,56.5
E00139707,2.5,25.2,72.3
E00139708,0,20.1,79.9
