areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00139237,14.6,33.7,5.5,42.7,3.5
E00139238,9.2,32.5,5.7,49.6,3.1
E00139239,9.1,35.5,7.4,43.8,4.1
E00139240,12.3,43.6,5.5,33.7,4.9
E00139244,10.5,41.6,3.2,40.5,4.2
E00139245,24.5,40.7,6.4,26.5,2
E00139246,13.5,35.4,6.9,41.2,2.9
E00139247,8.9,35.3,5.1,50,0.7
E00139248,6.8,40.2,3.2,49.4,0.4
E00139255,14.6,39.3,9,34.8,2.2
E00139256,7.9,38.6,4.7,48.8,0
E00139257,8.4,27.2,4,59.2,1.2
E00139258,16.3,38.1,6.9,35.1,3.5
E00139259,11.7,45.6,8.1,32.8,1.8
E00139260,13.2,35.7,10.5,39.1,1.6
E00139261,27.3,35.2,10.8,21.6,5.1
E00139262,16.5,36,5.9,39,2.6
E00139263,12.7,33.2,7.9,41.9,4.4
E00139264,14.2,32.5,4.2,46.7,2.5
E00139265,15.6,44.4,7.8,32.2,0
E00139266,10,34.1,5.7,47.9,2.4
E00139267,19,33.5,5,38.5,3.9
E00139268,11,43.9,9.8,31.1,4.3
E00139288,9.8,35.9,6.9,44.1,3.3
E00139693,13.9,38.2,5.2,41.8,0.8
E00139706,14.2,34.2,7.9,41.1,2.6
E00139707,10.8,38,3,45.5,2.7
E00139708,6,35.8,5.7,50.9,1.5
