areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00139237,59.4,1.5,39.1
E00139238,40.6,2.2,57.2
E00139239,48.3,5,46.7
E00139240,57.1,3.7,39.3
E00139244,61,1.6,37.4
E00139245,48.8,1,50.2
E00139246,41.5,0.7,57.8
E00139247,49.8,1.8,48.4
E00139248,56.3,2.8,40.9
E00139255,57.3,4.5,38.2
E00139256,74.4,2.3,23.3
E00139257,36.9,3.5,59.6
E00139258,40.9,2,57.1
E00139259,49.9,2.3,47.8
E00139260,52,2.7,45.3
E00139261,39.8,2.3,58
E00139262,49.1,2.6,48.4
E00139263,38.6,0,61.4
E00139264,54.7,1.7,43.6
E00139265,40,2.2,57.8
E00139266,41.9,6.7,51.4
E00139267,32.8,3.4,63.8
E00139268,56.1,1.2,42.7
E00139288,51.5,2.3,46.3
E00139693,58.6,1.6,39.8
E00139706,61.4,0.5,38.1
E00139707,55.6,0.3,44.1
E00139708,45.7,1.9,52.5
