areacd,heating_type_3a-001,heating_type_3a-002
E00130843,1.1,98.9
E00130844,0,100
E00130846,2,98
E00130875,0.7,99.3
E00130876,0.6,99.4
E00130879,1.3,98.7
E00130880,0.5,99.5
E00130881,1.5,98.5
E00130882,0,100
E00130893,0,100
E00130900,0,100
E00130901,0.4,99.6
E00130902,0,100
E00130903,0,100
E00130904,0,100
E00130905,0.8,99.2
E00130906,0.7,99.3
E00130908,0,100
E00130909,0.7,99.3
E00130910,1.3,98.8
E00130911,0,100
E00130912,2.4,97.6
E00130913,1.3,98.7
E00130914,0,100
E00130915,0,100
E00130916,0.8,99.2
E00130918,0,100
E00130919,1.9,98.1
E00130921,2.3,97.7
E00130922,0,100
E00130923,0,100
E00130924,0,100
E00130925,0.5,99.5
E00130926,2.2,97.8
E00130927,2.2,97.8
E00130928,0.6,99.4
E00130929,0,100
E00130930,0.8,99.2
E00130931,0,100
E00130932,0,100
E00130933,1.7,98.3
E00130934,0,100
E00130935,0.7,99.3
E00130937,0,100
E00130938,0.8,99.2
E00130939,0,100
E00130941,2.4,97.6
E00130942,0,100
E00137088,0,100
E00137089,0,100
E00137090,0,100
E00137091,0.7,99.3
E00137092,1.6,98.4
E00137093,0,100
E00137094,0.6,99.4
E00137096,0,100
E00137097,0.8,99.2
E00137098,0,100
E00137099,1.7,98.3
E00137100,1.7,98.3
E00137101,1.6,98.4
E00137102,0,100
E00137103,0,100
E00137104,3.9,96.1
E00137105,2.4,97.6
E00137106,1.6,98.4
E00137126,3.4,96.6
E00137127,1.8,98.2
E00137128,3.2,96.8
E00137138,1.6,98.4
E00137139,0,100
E00137140,0.4,99.6
E00137142,1.1,98.9
E00137143,0,100
E00137144,2.6,97.4
E00137145,0.7,99.3
E00137146,0,100
E00137149,1.5,98.5
E00137150,0.8,99.2
E00137151,0,100
E00137152,2.5,97.5
E00137153,3.3,96.7
E00137155,0,100
E00137156,0,100
E00137157,1.3,98.7
E00137158,2.2,97.8
E00137159,0.7,99.3
E00137160,0.8,99.2
E00137161,0.6,99.4
E00137162,2.1,97.9
E00137163,0.8,99.2
E00137238,1.7,98.3
E00137302,0,100
E00137303,0,100
E00137304,1.5,98.5
E00137305,1.4,98.6
E00137306,1,99
E00137307,1.6,98.4
E00137308,2.2,97.8
E00137309,0,100
E00137310,0,100
E00137318,0.8,99.2
E00137319,1.7,98.3
E00137320,0.8,99.2
E00137321,0.7,99.3
E00137322,1.2,98.8
E00137323,0.8,99.2
E00137324,2.3,97.7
E00137325,0,100
E00137326,0.8,99.2
E00137327,0,100
E00137328,2.2,97.8
E00137329,0,100
E00137330,0.7,99.3
E00137332,0.8,99.2
E00137333,1.7,98.3
E00137334,0.7,99.3
E00137335,0,100
E00137342,2.9,97.1
E00137343,0.7,99.3
E00137344,2.2,97.8
E00137345,0.7,99.3
E00137346,2.5,97.5
E00137347,1.1,98.9
E00137348,2.3,97.7
E00137411,0.4,99.6
E00137412,2.6,97.4
