areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00130843,90.1,2.7,7.1
E00130844,81.5,2,16.6
E00130846,92.3,2.3,5.5
E00130875,55.3,34.8,9.9
E00130876,82.6,3.7,13.8
E00130879,83,3.5,13.4
E00130880,82.1,3.4,14.5
E00130881,79,0.9,20.1
E00130882,68.1,6.9,25
E00130893,70.9,5.9,23.2
E00130900,89.2,4.7,6.1
E00130901,73.6,15.8,10.6
E00130902,94.9,1.8,3.2
E00130903,89.1,1.2,9.7
E00130904,87.7,4.1,8.2
E00130905,86.2,5.8,8.1
E00130906,95.3,1.4,3.3
E00130908,90.3,2.7,6.9
E00130909,84.4,5.2,10.4
E00130910,70.4,8.8,20.8
E00130911,86.7,4.1,9.2
E00130912,78.2,7.7,14.1
E00130913,80.7,10.2,9.1
E00130914,86.5,0,13.5
E00130915,94.3,1.6,4.2
E00130916,82.4,1.3,16.3
E00130918,84.3,5.7,10
E00130919,68,8.2,23.8
E00130921,82.7,2.8,14.6
E00130922,86.2,4,9.7
E00130923,88.4,0,11.6
E00130924,85.8,1.5,12.7
E00130925,84.1,3.3,12.6
E00130926,79.2,3.2,17.7
E00130927,74.7,6.4,18.9
E00130928,86,4,10.1
E00130929,88.8,3.9,7.2
E00130930,85.4,1.6,13.1
E00130931,73.1,6.6,20.3
E00130932,71.1,2.6,26.2
E00130933,65.2,4.7,30
E00130934,70.9,2.2,26.8
E00130935,74,2.8,23.2
E00130937,77.2,2.4,20.3
E00130938,78.5,4.6,16.9
E00130939,74.9,3.1,22
E00130941,85.9,1.9,12.2
E00130942,75.3,2.9,21.8
E00137088,86.8,4.6,8.5
E00137089,58,16.9,25.1
E00137090,91.3,4.2,4.5
E00137091,65.9,11.2,22.9
E00137092,89.1,3.2,7.7
E00137093,86.9,5.7,7.4
E00137094,90.2,1.9,7.9
E00137096,78.3,3.7,18
E00137097,81.5,5.9,12.5
E00137098,62.1,14.8,23.2
E00137099,71.6,10.6,17.7
E00137100,67.6,14.2,18.2
E00137101,57.8,17.5,24.7
E00137102,56.5,22.1,21.4
E00137103,60.6,22.3,17.2
E00137104,59.9,15.8,24.3
E00137105,51.2,26,22.8
E00137106,70.7,13.4,15.9
E00137126,45.8,29.5,24.7
E00137127,60.7,17.4,21.9
E00137128,58.9,23.4,17.7
E00137138,75.7,12.8,11.6
E00137139,75.7,18.9,5.4
E00137140,63.8,18.1,18.1
E00137142,53.1,17.7,29.2
E00137143,49.8,21.3,28.9
E00137144,63.5,27.7,8.9
E00137145,65.1,21.3,13.7
E00137146,59,22.3,18.7
E00137149,49.2,22.3,28.5
E00137150,61.6,13.3,25.1
E00137151,51.4,19.2,29.4
E00137152,41.2,34.3,24.5
E00137153,55.2,22.5,22.2
E00137155,86.4,0,13.6
E00137156,82,9,9
E00137157,40.1,24.5,35.5
E00137158,49.7,24.5,25.8
E00137159,38.5,32,29.5
E00137160,42.9,27.6,29.5
E00137161,44.6,36.2,19.2
E00137162,45.5,28.3,26.2
E00137163,45.1,23.4,31.5
E00137238,67.7,13.4,18.9
E00137302,84.1,3.8,12.1
E00137303,81.2,9.7,9.1
E00137304,85.1,3.5,11.4
E00137305,93.6,0.9,5.5
E00137306,90.1,4,5.8
E00137307,89.9,2.8,7.3
E00137308,85.8,3.9,10.3
E00137309,88.9,3.8,7.3
E00137310,87.5,5.9,6.6
E00137318,80.1,2.8,17
E00137319,77.5,4.3,18.2
E00137320,93.8,1.1,5.1
E00137321,75.9,4.3,19.7
E00137322,88.3,1.5,10.2
E00137323,89.4,5.3,5.3
E00137324,91.8,2.4,5.7
E00137325,89.2,2.4,8.4
E00137326,86.9,0,13.1
E00137327,84.6,2.9,12.5
E00137328,87.1,1.6,11.3
E00137329,74.9,2.9,22.2
E00137330,86.1,3.8,10.1
E00137332,91.2,3.3,5.5
E00137333,83.6,5.9,10.5
E00137334,88.6,1.2,10.3
E00137335,86.1,5.8,8.2
E00137342,88.6,1.3,10.2
E00137343,87.2,1,11.7
E00137344,88.9,0.6,10.4
E00137345,83.5,0.8,15.7
E00137346,86,5.5,8.5
E00137347,92.1,1.7,6.2
E00137348,88.7,3.2,8
E00137411,86.8,7.5,5.6
E00137412,80.7,4.1,15.2
E00137413,78.4,6.5,15
E00137414,88,1.7,10.3
E00137416,84.5,3.5,12
E00137418,84,2.8,13.3
E00137419,86.6,8.2,5.3
E00137420,78.6,7.9,13.6
E00137421,72.2,7,20.7
E00137422,82.5,6.3,11.3
E00137423,86.9,8.8,4.3
E00137424,91.6,3.2,5.2
E00137425,90.5,1.1,8.5
E00137426,92.3,1,6.7
E00137427,85.1,1.7,13.2
E00137428,88.7,1.8,9.5
E00137429,91.3,2.4,6.3
E00137430,92.5,1.8,5.7
E00137431,76.9,8.5,14.6
E00137432,89.5,1.3,9.2
E00137433,87,0.7,12.2
E00137434,83,2.3,14.8
E00137435,83.5,2.4,14.1
E00137436,79.8,1,19.2
E00137437,91.1,3.1,5.7
E00137438,87,3.4,9.5
E00137439,85.3,2.6,12.1
E00137440,88.5,2.3,9.2
E00137441,79.2,3.9,16.9
E00137442,88.1,2.8,9.1
E00137443,87.4,3.3,9.3
E00137455,90.9,1.9,7.2
E00137456,81.2,3.5,15.3
E00137457,84.4,3.1,12.5
E00137461,85.2,6.8,7.9
E00137462,83.7,3.3,13
E00137479,85.4,1,13.5
E00137482,85.6,4.4,9.9
E00137748,78.4,5.6,16
E00137749,77.7,7.9,14.4
E00137750,73.3,12.9,13.8
E00137751,67.2,10.6,22.1
E00137752,78.3,3.5,18.2
E00137753,84.3,3.8,11.8
E00137754,82.6,11,6.4
E00137755,74.8,4.8,20.4
E00137756,84.1,4.6,11.2
E00137757,75.5,8.5,16.1
E00137758,78.8,6.3,14.9
E00137759,58,9.6,32.4
E00137760,56.3,16.6,27.1
E00137761,49.4,11.8,38.8
E00137762,66.4,9,24.6
E00137763,58.4,19.1,22.5
E00137764,68.9,7.8,23.3
E00137765,54.3,21.4,24.3
E00137766,65.2,11.8,23
E00137767,53,15.4,31.6
E00137768,63.6,15.9,20.5
E00137769,58.1,18.5,23.4
E00137770,67.5,10.4,22.1
E00137771,53.7,24.4,21.9
E00137772,50.3,9.5,40.2
E00137773,41.6,33.8,24.7
E00137788,74.9,11,14
E00137789,87.8,6.2,5.9
E00137790,80.7,11.5,7.8
E00137791,85.5,5.2,9.3
E00137792,83.8,4.2,12
E00137793,91.2,2.6,6.2
E00137794,82.3,10.9,6.8
E00137795,78.7,6.1,15.2
E00137796,81.1,9.9,8.9
E00137797,75.6,12.2,12.2
E00137798,76.5,8.4,15.1
E00137799,69,7.1,23.8
E00137803,82.6,3.4,14
E00137817,65.8,1.8,32.5
E00137818,87.8,1,11.2
E00137819,84.8,2.4,12.8
E00137820,75.1,0.9,24
E00137822,62.5,4.4,33.1
E00137823,77.2,2.5,20.3
E00137824,73,3.6,23.4
E00137825,80.1,4.2,15.7
E00137826,79.7,5,15.3
E00137827,79.8,5.7,14.5
E00137828,76.5,4.2,19.3
E00137829,67.8,2.4,29.7
E00137830,73,0.5,26.5
E00137835,78.5,10.4,11.1
E00137843,60.7,10,29.3
E00137844,70.3,9.5,20.3
E00137845,81,3.3,15.7
E00137846,72,4.2,23.7
E00137847,79.1,10.1,10.8
E00137848,76.4,4.8,18.8
E00137849,82.4,4.4,13.2
E00137850,76.3,9.6,14.1
E00137851,77,10.5,12.5
E00137870,45.2,32.7,22.1
E00137871,47.4,37.1,15.5
E00137872,48.3,31.9,19.8
E00137874,40.7,29.1,30.2
E00137875,38.5,37.9,23.6
E00137876,53.2,26.6,20.2
E00137877,56,27.5,16.5
E00137878,60.7,20.9,18.4
E00137879,48.4,33.5,18.1
E00137880,41.5,37.8,20.7
E00137881,53.8,20.2,26
E00137882,52.5,28.9,18.6
E00137883,54.5,21.3,24.1
E00137884,46.4,33.1,20.6
E00137885,45.2,37.2,17.6
E00137886,59.2,15.8,25
E00137887,59.8,19.3,20.9
E00137888,40.1,42.2,17.7
E00137889,48,36.5,15.5
E00137890,88.9,2.7,8.4
E00137891,76.6,3.7,19.7
E00137892,79,1.9,19
E00137893,85.3,0.3,14.4
E00137894,72.2,3.8,24.1
E00137895,87.5,1.5,11
E00137896,70.5,6.2,23.3
E00137897,77.2,3.8,19
E00137898,83.9,4.8,11.3
E00137899,75.5,2.8,21.6
E00137900,81.4,3.4,15.2
E00137901,75.6,4.7,19.7
