areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00130843,98.7,1.3,0
E00130844,98.6,1.2,0.2
E00130846,98.6,1.4,0
E00130875,85,13.9,1.1
E00130876,95.9,2.7,1.4
E00130879,99.3,0.7,0
E00130880,95.8,3.7,0.5
E00130881,99.7,0.3,0
E00130882,96.5,3.5,0
E00130893,97.1,1.2,1.6
E00130900,95.5,3.8,0.7
E00130901,87.5,11.7,0.8
E00130902,97.7,1.9,0.5
E00130903,99.7,0.3,0
E00130904,97.1,2.9,0
E00130905,94.2,5.1,0.8
E00130906,99.7,0.3,0
E00130908,98.1,1.9,0
E00130909,96.3,3.4,0.3
E00130910,95,5,0
E00130911,99.3,0.7,0
E00130912,93.7,5.3,0.9
E00130913,95.7,3.7,0.6
E00130914,99.6,0.4,0
E00130915,99.5,0.5,0
E00130916,99.1,0.9,0
E00130918,97.2,2.8,0
E00130919,97.2,2.8,0
E00130921,97.6,2.4,0
E00130922,98.3,1.7,0
E00130923,100,0,0
E00130924,98.1,1.9,0
E00130925,97.7,2.3,0
E00130926,96.7,2.6,0.7
E00130927,96.7,2.8,0.6
E00130928,97.3,2.2,0.5
E00130929,97.9,2.1,0
E00130930,97.7,2,0.3
E00130931,90.7,7.2,2.2
E00130932,98,2,0
E00130933,96.9,3.1,0
E00130934,99.1,0.9,0
E00130935,97.8,1.8,0.4
E00130937,97.9,2.1,0
E00130938,97.4,2.1,0.4
E00130939,97.9,1,1
E00130941,99,1,0
E00130942,96.8,2.2,1.1
E00137088,96.3,3.7,0
E00137089,88.6,10.5,1
E00137090,98.6,1.4,0
E00137091,89.9,7.4,2.7
E00137092,98,1.6,0.3
E00137093,98.2,1.5,0.3
E00137094,99.5,0.5,0
E00137096,97.2,2.8,0
E00137097,96.3,3.7,0
E00137098,85.5,11.9,2.6
E00137099,90,8.9,1.1
E00137100,87,9.9,3.1
E00137101,86.9,10.9,2.2
E00137102,85.5,12.5,2.1
E00137103,82.1,14.4,3.5
E00137104,88.2,10.1,1.7
E00137105,73.5,21.2,5.2
E00137106,88.4,8.6,3
E00137126,75,15.3,9.7
E00137127,85.9,9.9,4.2
E00137128,79,16.9,4.1
E00137138,86.5,12,1.5
E00137139,84.2,14.1,1.7
E00137140,84.3,13.9,1.7
E00137142,87.2,11.5,1.4
E00137143,82.6,13.6,3.7
E00137144,78.2,17.5,4.4
E00137145,80.6,16.2,3.2
E00137146,82.2,13.8,3.9
E00137149,82,15.3,2.7
E00137150,87.8,10,2.3
E00137151,82.8,15.6,1.6
E00137152,68.6,20.6,10.8
E00137153,82.7,14.3,3
E00137155,99.5,0.5,0
E00137156,94.2,5.4,0.4
E00137157,77,16,7
E00137158,76.6,18.3,5.1
E00137159,70.9,20.6,8.4
E00137160,76.3,16.3,7.4
E00137161,67.6,23.5,9
E00137162,74.2,21.3,4.5
E00137163,78.7,14.7,6.6
E00137238,89.3,8.7,2
E00137302,98.7,1.3,0
E00137303,89.9,8.7,1.4
E00137304,99.1,0.9,0
E00137305,99.7,0.3,0
E00137306,99.5,0.5,0
E00137307,99,1,0
E00137308,98.2,1.8,0
E00137309,98.4,1.6,0
E00137310,95.1,3.9,1.1
E00137318,97.5,2.2,0.4
E00137319,98.2,1.6,0.2
E00137320,98.3,1.4,0.3
E00137321,97.3,2.4,0.3
E00137322,99.3,0.7,0
E00137323,98.5,1.5,0
E00137324,98.8,1.2,0
E00137325,99.6,0.4,0
E00137326,99.6,0.4,0
E00137327,98,2,0
E00137328,99.7,0.3,0
E00137329,98,1.7,0.3
E00137330,98.5,1.5,0
E00137332,98.5,0.9,0.6
E00137333,98,2,0
E00137334,100,0,0
E00137335,98.3,1.4,0.3
E00137342,99.6,0.4,0
E00137343,99.2,0.8,0
E00137344,99.7,0.3,0
E00137345,100,0,0
E00137346,99.5,0.5,0
E00137347,98.5,1.1,0.4
E00137348,98,2,0
E00137411,95.9,3.9,0.2
E00137412,96,2.8,1.3
E00137413,95.7,3.6,0.7
E00137414,99,1,0
E00137416,97.2,2.8,0
E00137418,96.8,3.2,0
E00137419,96.5,2.9,0.5
E00137420,94,6,0
E00137421,96.9,2.7,0.4
E00137422,96.8,2.5,0.6
E00137423,94.9,4.7,0.4
E00137424,99.1,0.9,0
E00137425,100,0,0
E00137426,99.4,0.6,0
E00137427,100,0,0
E00137428,99.2,0.8,0
E00137429,98.2,0.9,0.9
E00137430,98.2,1.8,0
E00137431,95.3,3.9,0.8
E00137432,98.7,1.3,0
E00137433,98.9,0.7,0.4
E00137434,99,0.7,0.3
E00137435,99,1,0
E00137436,100,0,0
E00137437,100,0,0
E00137438,96.9,3.1,0
E00137439,99,1,0
E00137440,97.4,1.8,0.9
E00137441,98.1,1.9,0
E00137442,99.6,0.4,0
E00137443,99.2,0.8,0
E00137455,99.7,0.3,0
E00137456,93.8,5.6,0.6
