areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00130843,28.8,71.2
E00130844,24.3,75.7
E00130846,24.6,75.4
E00130875,24.5,75.5
E00130876,33.3,66.7
E00130879,27.9,72.1
E00130880,28.8,71.2
E00130881,34.6,65.4
E00130882,25.4,74.6
E00130893,31,69
E00130900,27.8,72.2
E00130901,24.9,75.1
E00130902,37.3,62.7
E00130903,25.7,74.3
E00130904,35.7,64.3
E00130905,36.2,63.8
E00130906,34.3,65.7
E00130908,34.4,65.6
E00130909,27.6,72.4
E00130910,30.8,69.2
E00130911,21.9,78.1
E00130912,26.7,73.3
E00130913,31.7,68.3
E00130914,37.1,62.9
E00130915,26.1,73.9
E00130916,43.5,56.5
E00130918,23.4,76.6
E00130919,24.8,75.2
E00130921,29.8,70.2
E00130922,29.7,70.3
E00130923,38.1,61.9
E00130924,23.3,76.7
E00130925,35.3,64.7
E00130926,32.9,67.1
E00130927,29.8,70.2
E00130928,32.3,67.7
E00130929,28.1,71.9
E00130930,28.4,71.6
E00130931,23.8,76.2
E00130932,33.1,66.9
E00130933,39.2,60.8
E00130934,42.2,57.8
E00130935,34.6,65.4
E00130937,34.5,65.5
E00130938,23.5,76.5
E00130939,27.7,72.3
E00130941,26.7,73.3
E00130942,32,68
E00137088,17.2,82.8
E00137089,21.1,78.9
E00137090,23.5,76.5
E00137091,30,70
E00137092,32.5,67.5
E00137093,28.6,71.4
E00137094,24.1,75.9
E00137096,34.6,65.4
E00137097,18.8,81.2
E00137098,22.4,77.6
E00137099,26.6,73.4
E00137100,28.8,71.2
E00137101,28.1,71.9
E00137102,32.3,67.7
E00137103,27.9,72.1
E00137104,17.5,82.5
E00137105,24.5,75.5
E00137106,24.8,75.2
E00137126,27.2,72.8
E00137127,31.1,68.9
E00137128,20.6,79.4
E00137138,25.3,74.7
E00137139,19.3,80.7
E00137140,26.8,73.2
E00137142,28.9,71.1
E00137143,31.8,68.2
E00137144,25.3,74.7
E00137145,24.4,75.6
E00137146,27.2,72.8
E00137149,33.5,66.5
E00137150,25,75
E00137151,27.6,72.4
E00137152,22.8,77.2
E00137153,28.8,71.2
E00137155,28.1,71.9
E00137156,22.4,77.6
E00137157,20.5,79.5
E00137158,25.2,74.8
E00137159,23.2,76.8
E00137160,23.4,76.6
E00137161,20.7,79.3
E00137162,21.2,78.8
E00137163,26.6,73.4
E00137238,17.6,82.4
E00137302,28.9,71.1
E00137303,29,71
E00137304,32.4,67.6
E00137305,25.6,74.4
E00137306,21.8,78.2
E00137307,28,72
E00137308,33.3,66.7
E00137309,27.9,72.1
E00137310,34.2,65.8
E00137318,25.5,74.5
E00137319,28.4,71.6
E00137320,27.2,72.8
E00137321,28.7,71.3
E00137322,28.7,71.3
E00137323,25.3,74.7
E00137324,20.5,79.5
E00137325,35.3,64.7
E00137326,24.1,75.9
E00137327,21.3,78.7
E00137328,25.1,74.9
E00137329,31.1,68.9
E00137330,30.5,69.5
E00137332,22.4,77.6
E00137333,28,72
E00137334,33,67
E00137335,31.8,68.2
E00137342,38.3,61.7
E00137343,24.2,75.8
E00137344,31.6,68.4
E00137345,26.4,73.6
E00137346,36.5,63.5
E00137347,32.8,67.2
E00137348,25.4,74.6
E00137411,25.2,74.8
E00137412,27.7,72.3
E00137413,27.5,72.5
E00137414,28.3,71.7
E00137416,25.8,74.2
E00137418,31.9,68.1
E00137419,38.7,61.3
E00137420,37,63
E00137421,32.5,67.5
E00137422,21.7,78.3
E00137423,27.7,72.3
E00137424,34.3,65.7
E00137425,34,66
E00137426,29.8,70.2
E00137427,30.6,69.4
E00137428,28.7,71.3
E00137429,36.1,63.9
E00137430,36,64
E00137431,26.7,73.3
E00137432,29.8,70.2
E00137433,37.3,62.7
E00137434,31.9,68.1
E00137435,23.8,76.2
E00137436,28.9,71.1
E00137437,28.4,71.6
E00137438,32.8,67.2
E00137439,32.8,67.2
E00137440,35.6,64.4
E00137441,26.6,73.4
E00137442,37.3,62.7
E00137443,34.1,65.9
E00137455,30.2,69.8
E00137456,37.2,62.8
E00137457,34.3,65.7
E00137461,32.8,67.2
E00137462,26.8,73.2
E00137479,35.4,64.6
E00137482,41.6,58.4
E00137748,30.1,69.9
E00137749,27.2,72.8
E00137750,24.2,75.8
E00137751,23.7,76.3
E00137752,35.6,64.4
E00137753,30.2,69.8
E00137754,26.6,73.4
E00137755,32.5,67.5
E00137756,25.5,74.5
E00137757,24.3,75.7
E00137758,26.7,73.3
E00137759,29.7,70.3
E00137760,24.4,75.6
E00137761,25.5,74.5
E00137762,22.5,77.5
E00137763,30.3,69.7
E00137764,25.4,74.6
E00137765,20.4,79.6
E00137766,33.3,66.7
E00137767,30.3,69.7
E00137768,24.4,75.6
E00137769,22,78
E00137770,28.6,71.4
E00137771,20.7,79.3
E00137772,28.2,71.8
E00137773,24,76
E00137788,29.9,70.1
E00137789,24.9,75.1
E00137790,26.2,73.8
E00137791,28.7,71.3
E00137792,26.9,73.1
E00137793,33.3,66.7
E00137794,26.2,73.8
E00137795,27.5,72.5
E00137796,24.2,75.8
E00137797,22.5,77.5
E00137798,27.5,72.5
E00137799,29,71
E00137803,26.7,73.3
E00137817,29.2,70.8
E00137818,25.7,74.3
E00137819,32.1,67.9
E00137820,25.9,74.1
E00137822,24.1,75.9
E00137823,30.6,69.4
E00137824,24.2,75.8
E00137825,35.3,64.7
E00137826,24.2,75.8
E00137827,24.3,75.7
E00137828,35,65
E00137829,29.2,70.8
E00137830,34.7,65.3
E00137835,31.1,68.9
E00137843,32.8,67.2
E00137844,24.8,75.2
E00137845,33.3,66.7
E00137846,32.5,67.5
E00137847,28.9,71.1
E00137848,23.7,76.3
E00137849,33.9,66.1
E00137850,26.4,73.6
E00137851,33.3,66.7
E00137870,15,85
E00137871,23.6,76.4
E00137872,25,75
E00137874,24.6,75.4
