areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00130843,62.6,29.1,7.7,0.5,0
E00130844,51.5,32,15,1.5,0
E00130846,57.6,35.4,7.1,0,0
E00130875,44.1,36.6,17.2,2.1,0
E00130876,46.7,31.5,19.4,2.4,0
E00130879,50,27.6,14.5,7.9,0
E00130880,60.2,28.9,7.1,3.8,0
E00130881,31.9,40.7,23.7,3.7,0
E00130882,51.5,28.7,13.8,6,0
E00130893,38.5,35,16.2,9.4,0.9
E00130900,66.9,30.7,2.4,0,0
E00130901,47.4,36.3,14.5,1.7,0
E00130902,59.6,33,6.4,1.1,0
E00130903,59.3,31.1,9.6,0,0
E00130904,68.2,23.9,6.8,1.1,0
E00130905,62.6,29.3,5.7,2.4,0
E00130906,70.9,26.1,3,0,0
E00130908,68.3,29.2,2.5,0,0
E00130909,69.3,25.7,5,0,0
E00130910,38.5,41,16.7,3.8,0
E00130911,68.9,25.5,4.3,1.2,0
E00130912,48.4,34.7,12.2,4.7,0
E00130913,63.8,23,10.5,2.6,0
E00130914,69.2,21.2,9.6,0,0
E00130915,66.4,29.5,3.4,0.7,0
E00130916,41.7,40,18.3,0,0
E00130918,74.7,20,4.7,0.5,0
E00130919,40.3,31.2,22.1,6.5,0
E00130921,53.4,36.1,9.8,0.8,0
E00130922,65.9,21.1,12.2,0.8,0
E00130923,56.7,35.1,8.2,0,0
E00130924,51.5,33.8,14.7,0,0
E00130925,49.2,34.2,13.6,3,0
E00130926,52.9,31.6,14,1.5,0
E00130927,58.4,26.4,12.4,2.2,0.6
E00130928,67.1,23.8,7.9,1.2,0
E00130929,71.2,23,3.7,2.1,0
E00130930,55.6,31.5,9.7,3.2,0
E00130931,50.9,35.1,13.2,0.9,0
E00130932,36.4,34.9,24,4.7,0
E00130933,36.1,34.5,19.3,10.1,0
E00130934,44.1,32.4,19.1,3.7,0.7
E00130935,47.1,31.6,19.9,1.5,0
E00130937,26.2,50.8,23,0,0
E00130938,45,41.9,12.4,0.8,0
E00130939,49.6,36.3,14.1,0,0
E00130941,58.1,33.1,8.1,0.8,0
E00130942,28.6,38.3,26.4,6.6,0
E00137088,55.2,32.8,10.4,1.6,0
E00137089,32.4,38.6,20.7,8.3,0
E00137090,54.6,37.6,7.1,0.7,0
E00137091,37.9,35.7,22.1,4.3,0
E00137092,60.3,27.8,9.5,1.6,0.8
E00137093,66.9,23,10.1,0,0
E00137094,54.7,38.4,6.3,0.6,0
E00137096,32.8,43.1,19.8,4.3,0
E00137097,53.3,39.2,5.8,1.7,0
E00137098,41.3,35.5,19.8,3.3,0
E00137099,47.4,35.3,13.8,3.4,0
E00137100,33.1,37.2,19.8,9.9,0
E00137101,40.8,31.2,16.8,10.4,0.8
E00137102,33,43.1,15.6,7.3,0.9
E00137103,32.3,40.2,19.7,7.9,0
E00137104,27.5,35.3,24.5,12.7,0
E00137105,29.9,41.7,20.5,7.9,0
E00137106,38.7,35.5,21.8,4,0
E00137126,38.3,34,19.9,5.7,2.1
E00137127,26.4,41.8,19.1,11.8,0.9
E00137128,35.3,34,23.3,7.3,0
E00137138,52.8,32.8,12.8,1.6,0
E00137139,57.1,36.5,6.3,0,0
E00137140,44.8,34.9,13.8,6.5,0
E00137142,23.1,35.2,27.5,13.2,1.1
E00137143,35.9,35.9,20.4,7.8,0
E00137144,56.3,31.1,10.1,2.5,0
E00137145,50,38.2,9.9,2,0
E00137146,37.6,35.3,21.2,5.3,0.6
E00137149,33.3,38,22.5,5.4,0.8
E00137150,34.7,37.3,17.8,10.2,0
E00137151,29.4,45.2,15.9,9.5,0
E00137152,29.3,38.9,21.7,9.6,0.6
E00137153,36.1,38.5,18,7.4,0
E00137155,42.2,45.1,10.8,2,0
E00137156,44.1,43.1,7.8,4.9,0
E00137157,20.8,44.8,20.8,13,0.6
E00137158,28.1,37.8,21.5,12.6,0
E00137159,29.8,35.1,22.5,11.3,1.3
E00137160,29.7,34.4,24.2,10.9,0.8
E00137161,28.8,40,19.4,11.8,0
E00137162,44.5,32.2,16.4,6.8,0
E00137163,30.1,32.3,25.6,12,0
E00137238,38.3,42.6,14.8,4.3,0
E00137302,57.2,33.3,8.7,0.7,0
E00137303,61.2,26.5,10.2,2,0
E00137304,57.1,27.9,15,0,0
E00137305,62,34.5,2.8,0.7,0
E00137306,66,28.9,4.1,1,0
E00137307,65.9,24.6,8.7,0.8,0
E00137308,63.3,23.3,10,3.3,0
E00137309,60.3,29.3,9.5,0.9,0
E00137310,70,25.8,3.3,0.8,0
E00137318,56,36,8,0,0
E00137319,56.9,33.5,7.9,1.7,0
E00137320,71.9,20.7,7.4,0,0
E00137321,43.8,32.8,15.3,7.3,0.7
E00137322,59,30.1,8.4,2.4,0
E00137323,50.8,33.1,13.8,2.3,0
E00137324,62,34.1,3.9,0,0
E00137325,44,37.1,18.1,0.9,0
E00137326,51.5,36.9,10.8,0.8,0
E00137327,48.3,40.6,9.8,1.4,0
E00137328,63.9,32.3,3.8,0,0
E00137329,50.9,27.2,14.9,7,0
E00137330,52.9,35.7,10.7,0.7,0
E00137332,62.9,35.6,0.8,0.8,0
E00137333,66.7,27,6.3,0,0
E00137334,66.4,29.3,4.3,0,0
E00137335,76,20.9,3.1,0,0
E00137342,66,29,5,0,0
E00137343,65.7,24.8,8.8,0.7,0
E00137344,63.7,28.1,8.1,0,0
E00137345,57.9,31.7,6.9,3.4,0
E00137346,59.8,24.4,14.6,1.2,0
E00137347,62,31,7,0,0
E00137348,64.1,26.7,7.6,1.5,0
E00137411,66.4,28.3,4.9,0.4,0
E00137412,58.6,27.2,12.6,1.6,0
E00137413,50.9,35.3,13.2,0.6,0
E00137414,58.7,25.8,13.8,1.8,0
E00137416,53.6,32.1,10.5,3.8,0
E00137418,44.4,37.7,17.2,0.7,0
E00137419,57.3,33.6,9.2,0,0
E00137420,41.2,36.8,14.7,6.6,0.7
E00137421,35.5,41.3,19,4.1,0
E00137422,55.8,29.9,11.7,2.6,0
E00137423,63,30.3,5.3,0.5,1
E00137424,66.2,28.2,5.6,0,0
E00137425,61.6,30.1,6.8,1.4,0
E00137426,63.6,31.5,4.2,0.7,0
E00137427,59.2,33.8,5.4,1.5,0
E00137428,60,33.3,6.1,0.6,0
E00137429,61.6,30.4,7.2,0.7,0
E00137430,62.2,29.4,8.4,0,0
E00137431,57.1,33.9,7.1,1.8,0
E00137432,67.7,28,4.3,0,0
E00137433,60.9,33.6,4.5,0.9,0
E00137434,47.3,30.5,19.8,2.3,0
E00137435,59.6,30.7,9.3,0.4,0
E00137436,45.5,41.6,13,0,0
E00137437,62,32.9,3.8,1.3,0
E00137438,64.9,26.1,7.2,1.8,0
E00137439,55.4,28.5,15.6,0.5,0
E00137440,66,25.9,6.6,1.5,0
E00137441,49.3,35.1,13.4,2.2,0
E00137442,71.1,23.7,5.3,0,0
E00137443,67.6,23.4,7.6,1.4,0
E00137455,69.2,26.9,3.8,0,0
E00137456,72.7,21.2,4.5,1.5,0
E00137457,64.4,27.8,7.8,0,0
E00137461,67.6,28.4,3.4,0.7,0
E00137462,50.7,37.2,10.1,2,0
E00137479,54,37.3,8.7,0,0
E00137482,58.1,35.5,6.5,0,0
E00137748,51.8,35,10.9,2.2,0
E00137749,50,35.5,10.9,3.6,0
E00137750,50.3,35.6,12.6,1,0.5
E00137751,45.3,33.5,16.8,3.1,1.2
E00137752,59.2,33.6,4.8,2.4,0
E00137753,50,38.3,11.7,0,0
E00137754,54,35,10.2,0.7,0
E00137755,55,32.1,10.7,2.3,0
E00137756,52.4,36.3,7.3,4,0
E00137757,53.3,40.2,6.6,0,0
E00137758,54,36,8.7,0.7,0.7
E00137759,33.9,33.3,23,7.9,1.8
E00137760,40.4,33.5,18.1,7.4,0.5
E00137761,35.7,35,21,7.7,0.7
E00137762,36.7,34.2,22.5,5.8,0.8
E00137763,30.6,37.1,23.4,8.9,0
E00137764,38.1,34.9,18.3,8.7,0
E00137765,46,34.5,14.4,5,0
E00137766,37.4,35,22.8,4.9,0
E00137767,32.8,37.2,24.1,5.8,0
E00137768,32.4,39.8,22.2,5.6,0
E00137769,40.4,35.7,17.5,6.4,0
E00137770,38.2,40.7,17.1,4.1,0
E00137771,44.4,36.8,16,2.8,0
E00137772,27.5,38.9,22.1,11.5,0
E00137773,40.9,22.7,20.5,15.9,0
E00137788,58.7,35.7,4.8,0.8,0
E00137789,66.1,27.4,6.5,0,0
