areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00130843,97.1,1,2
E00130844,96.5,0.9,2.6
E00130846,91.9,4.1,4.1
E00130875,62,4,34
E00130876,93.3,0.7,6
E00130879,93.7,0.3,5.9
E00130880,92.6,1.8,5.6
E00130881,98.4,0.6,0.9
E00130882,90.9,1.4,7.7
E00130893,92.8,2,5.2
E00130900,93.3,1.7,5
E00130901,82.9,2.6,14.5
E00130902,96.3,0.9,2.8
E00130903,97,0.9,2.1
E00130904,96.1,1,2.8
E00130905,94.3,0,5.7
E00130906,95.3,1.9,2.8
E00130908,93.1,3.6,3.3
E00130909,92.7,3.1,4.1
E00130910,91.1,1.6,7.3
E00130911,92,2.8,5.3
E00130912,94.1,0.2,5.7
E00130913,90.1,0.3,9.7
E00130914,97.1,2.6,0.4
E00130915,95.9,1.6,2.6
E00130916,97.5,1.3,1.3
E00130918,93.7,0.7,5.6
E00130919,91.8,1.7,6.5
E00130921,97.3,0.4,2.3
E00130922,96,1,3
E00130923,98.6,0.9,0.5
E00130924,95.9,0.7,3.3
E00130925,95,1.3,3.7
E00130926,96.5,1,2.5
E00130927,93,0,7
E00130928,94.7,1.1,4.2
E00130929,93.8,2,4.3
E00130930,95.9,1,3.2
E00130931,88.7,0.7,10.7
E00130932,95.1,1.6,3.3
E00130933,94.8,1.3,3.9
E00130934,96.4,1.1,2.5
E00130935,96.5,0,3.5
E00130937,97.6,0,2.4
E00130938,96.6,0,3.4
E00130939,93.1,0.7,6.2
E00130941,96.2,1.3,2.5
E00130942,95.8,0.8,3.4
E00137088,94,2.5,3.5
E00137089,86.7,0.9,12.3
E00137090,96.9,0,3.1
E00137091,88.5,0,11.5
E00137092,95.5,1.6,2.9
E00137093,94.8,0.3,4.9
E00137094,95.6,1.4,3
E00137096,96.3,0.5,3.2
E00137097,91.9,2.6,5.5
E00137098,87.7,2.6,9.7
E00137099,87.9,2.1,9.9
E00137100,85.1,1.8,13.1
E00137101,86.3,2.2,11.4
E00137102,78.9,1.3,19.8
E00137103,80.8,0,19.2
E00137104,84,1.4,14.7
E00137105,75.7,1.8,22.5
E00137106,86.2,3.3,10.5
E00137126,74.3,1,24.6
E00137127,83.8,1.1,15
E00137128,77.4,0.6,22
E00137138,84.7,2.6,12.6
E00137139,83.2,3.4,13.4
E00137140,84.3,1.2,14.5
E00137142,84.9,2.7,12.4
E00137143,80.4,0.8,18.8
E00137144,75.5,2.1,22.4
E00137145,79.5,0.6,19.9
E00137146,79.3,1.5,19.2
E00137149,80.8,0.8,18.4
E00137150,86.2,0.9,12.9
E00137151,81.8,1.3,16.9
E00137152,66.6,1.7,31.7
E00137153,78.7,2.9,18.5
E00137155,96.8,0.5,2.7
E00137156,92.2,0.8,7
E00137157,74.7,3.6,21.7
E00137158,73.7,1.2,25.1
E00137159,67.2,1.1,31.7
E00137160,74.4,5,20.6
E00137161,68.8,3.5,27.7
E00137162,73.6,2.3,24
E00137163,77.5,2.5,20
E00137238,89,0,11
E00137302,94.6,1.3,4.1
E00137303,84.3,3.7,12
E00137304,96.7,0.3,3
E00137305,97.7,0.6,1.7
E00137306,96.4,0.4,3.1
E00137307,96.2,0.7,3.1
E00137308,97,0.4,2.6
E00137309,94.6,1.9,3.5
E00137310,94,1.8,4.2
E00137318,96.8,0.4,2.8
E00137319,97.1,1,1.9
E00137320,96.6,1.7,1.7
E00137321,95.3,1.4,3.4
E00137322,97.4,0.7,2
E00137323,95,0.4,4.6
E00137324,94.6,1.2,4.2
E00137325,97.6,0,2.4
E00137326,98.9,0.4,0.7
E00137327,94.9,1.9,3.2
E00137328,98.8,0.3,0.9
E00137329,97.8,1.6,0.6
E00137330,94.8,3.2,2
E00137332,94,1.5,4.5
E00137333,94.5,0.8,4.7
E00137334,95.1,2.8,2.1
E00137335,93.2,0.7,6.1
E00137342,97,0.4,2.5
E00137343,98.7,0.8,0.5
E00137344,98.4,0,1.6
E00137345,99.2,0.5,0.3
E00137346,94.5,0.5,5
E00137347,97.2,0.9,1.9
E00137348,93.6,3.2,3.2
E00137411,91.7,0.9,7.5
E00137412,94.3,0.8,4.9
E00137413,92,0.4,7.5
E00137414,97.9,0.6,1.5
E00137416,95.8,1.4,2.9
E00137418,96.3,0.3,3.4
E00137419,91.5,1.6,6.9
E00137420,89.6,1.1,9.4
E00137421,93.4,1.8,4.9
E00137422,96.9,0,3.1
E00137423,91.6,0.6,7.7
E00137424,97.4,0.3,2.3
E00137425,99,0.5,0.5
E00137426,97.4,1,1.6
E00137427,99,0.3,0.7
E00137428,97.7,0.5,1.8
E00137429,97.3,0.6,2.1
E00137430,97.9,0.6,1.5
E00137431,90.6,0,9.4
E00137432,97,0.4,2.6
E00137433,97.8,1.1,1.1
E00137434,95.8,0,4.2
E00137435,96.6,0.5,2.9
E00137436,98,0,2
E00137437,96.3,0.5,3.1
E00137438,96.6,0.4,3.1
E00137439,95.7,0.9,3.3
E00137440,96,2.1,1.9
E00137441,94.6,1.2,4.2
E00137442,95.2,2.4,2.4
E00137443,94.5,1.9,3.6
E00137455,96.6,1.3,2.2
E00137456,91.8,1.2,7
E00137457,93.9,2.5,3.5
E00137461,94.3,0.5,5.2
E00137462,97,0.8,2.2
E00137479,97.6,1,1.4
E00137482,94.5,1.1,4.4
E00137748,92.8,0.9,6.3
E00137749,92.7,1.7,5.6
E00137750,84.4,2.1,13.5
E00137751,87.5,2,10.5
E00137752,96.2,0.7,3.1
E00137753,94.8,0.7,4.5
E00137754,85.6,2.9,11.5
E00137755,94.3,0.9,4.8
E00137756,95.4,1.4,3.2
E00137757,92.4,0,7.6
E00137758,92.9,1,6.1
E00137759,91.5,1,7.5
E00137760,84.3,1.4,14.2
E00137761,88.1,1.1,10.8
E00137762,89.4,0,10.6
E00137763,79.6,2.2,18.2
E00137764,89.6,2.3,8.1
E00137765,80.6,1.4,17.9
E00137766,88.8,1,10.2
E00137767,83.4,0.7,15.9
E00137768,86.3,1.8,12
E00137769,82.7,2.4,14.9
E00137770,88.1,0.6,11.2
E00137771,78.6,0,21.4
E00137772,90.5,3.4,6.1
E00137773,64.9,2.6,32.5
E00137788,88.3,1.3,10.4
E00137789,91.4,2.4,6.2
E00137790,90.9,0,9.1
E00137791,94.2,0.5,5.2
E00137792,93.4,2.4,4.2
E00137793,95.1,0.3,4.6
E00137794,87.8,1.6,10.6
E00137795,95.3,0.3,4.4
E00137796,85.7,5.6,8.6
E00137797,87.7,2.5,9.7
E00137798,90.8,0,9.2
E00137799,91.7,1.6,6.7
E00137803,96.6,0.2,3.2
E00137817,97.3,1,1.8
E00137818,98.3,0.7,1
E00137819,95.3,2.4,2.4
E00137820,97.5,1.6,0.9
E00137822,95.8,0,4.2
E00137823,96.5,0.2,3.2
E00137824,95.2,0.9,3.9
E00137825,92.2,3.3,4.5
E00137826,96,0.8,3.3
E00137827,92.5,1.9,5.6
E00137828,96.6,0,3.4
E00137829,96.5,1.1,2.4
E00137830,99,1,0
E00137835,88.9,1.4,9.6
E00137843,88.4,1,10.5
E00137844,88.2,0.3,11.5
E00137845,97,0,3
E00137846,96.2,0.9,3
E00137847,88.2,2.4,9.5
E00137848,94.6,0.3,5.1
E00137849,93,1.8,5.1
E00137850,88.8,1.1,10
E00137851,88.2,1,10.7
E00137870,65.3,5,29.8
E00137871,65.5,2.1,32.3
E00137872,68.3,2.2,29.4
E00137874,72.7,1.4,26
E00137875,63.6,3.2,33.2
E00137876,76.5,3.2,20.3
E00137877,73.7,0.4,25.9
E00137878,78.1,4.4,17.5
E00137879,64.4,2.6,33
E00137880,66.6,0,33.4
E00137881,81.9,2.2,15.9
E00137882,72,3.1,24.8
E00137883,75,2.8,22.2
E00137884,70.3,1.1,28.6
E00137885,64.6,3.7,31.7
E00137886,83,2.1,14.9
E00137887,78.7,3.2,18.1
E00137888,55.3,4.6,40.1
E00137889,64.3,3,32.8
E00137890,97,0.3,2.7
E00137891,95.2,0.3,4.5
E00137892,98.1,0,1.9
E00137893,97.4,1.6,1
E00137894,95.9,0.8,3.4
E00137895,97.2,1.2,1.5
E00137896,92.1,0.3,7.6
E00137897,96.9,0,3.1
E00137898,94.5,0.3,5.2
E00137899,96.5,0.7,2.8
E00137900,94.1,0.5,5.4
E00137901,95.1,0.5,4.5
E00137902,76,1.9,22.1
E00137903,74.1,2.4,23.5
E00137904,86.3,2,11.7
E00137905,71.9,4.7,23.4
E00137906,73,1.2,25.8
E00137907,76.5,3,20.4
E00137908,89,2.4,8.5
E00137909,80.8,1.4,17.8
E00137911,88.2,1.1,10.8
E00137913,69,1.7,29.3
E00137914,85.8,2.3,12
E00137915,72,0.8,27.2
E00137916,88.3,2.7,8.9
E00137917,81.4,4,14.6
E00137918,69.4,2.8,27.8
E00137919,85.8,2,12.2
E00137920,73.8,2.1,24.1
E00137921,72.8,1.8,25.4
E00137922,90,2.6,7.4
E00137923,83.9,1.3,14.8
E00137924,78.9,3.2,17.9
E00137925,82.9,1,16
