areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00130843,97.8,1.6,0.5,0
E00130844,97,2.5,0,0.5
E00130846,98,2,0,0
E00130875,98.6,0,0.7,0.7
E00130876,95.2,2.4,0,2.4
E00130879,98.7,0.7,0,0.7
E00130880,96.2,0.5,0.5,2.9
E00130881,98.5,1.5,0,0
E00130882,95.8,1.2,0.6,2.4
E00130893,95.7,1.7,0.9,1.7
E00130900,94.5,3.1,0,2.4
E00130901,87.6,4.7,0.9,6.9
E00130902,95.8,3.2,1.1,0
E00130903,99.3,0.7,0,0
E00130904,96.6,1.1,0.6,1.7
E00130905,95,1.7,0,3.3
E00130906,99.2,0.8,0,0
E00130908,95.8,2.5,0,1.7
E00130909,94.2,3.6,0.7,1.4
E00130910,96.2,0,0,3.8
E00130911,98.2,1.8,0,0
E00130912,93.5,2.8,0,3.7
E00130913,92.9,3.8,0.6,2.6
E00130914,98.1,1.9,0,0
E00130915,98.6,1.4,0,0
E00130916,98.3,0.8,0,0.8
E00130918,95.8,2.1,0,2.1
E00130919,94.1,3.9,0.7,1.3
E00130921,97,1.5,0,1.5
E00130922,96.1,2.4,0,1.6
E00130923,100,0,0,0
E00130924,97.1,1.5,0,1.5
E00130925,98.5,0.5,0,1
E00130926,94.8,2.2,0,3
E00130927,95,1.7,2.2,1.1
E00130928,95.2,1.8,0,3
E00130929,96.3,1.7,0,2.1
E00130930,95.2,4,0,0.8
E00130931,89.6,3.5,1.7,5.2
E00130932,96.8,2.4,0.8,0
E00130933,98.3,0,0.8,0.8
E00130934,98.5,1.5,0,0
E00130935,97.8,1.5,0,0.7
E00130937,99.2,0,0,0.8
E00130938,97.6,0,0.8,1.6
E00130939,97.1,0.7,0,2.2
E00130941,97.6,2.4,0,0
E00130942,96.1,2.2,0,1.7
E00137088,96.8,1.6,0,1.6
E00137089,88.4,2.7,4.1,4.8
E00137090,97.8,0.7,0,1.4
E00137091,90.7,2.1,1.4,5.7
E00137092,98.4,0,0,1.6
E00137093,97.9,0,1.4,0.7
E00137094,98.7,1.3,0,0
E00137096,97.4,1.7,0.9,0
E00137097,95.9,2.5,0,1.7
E00137098,86.7,1.7,2.5,9.2
E00137099,90.4,3.5,0.9,5.3
E00137100,86,4.1,3.3,6.6
E00137101,89.1,2.3,0.8,7.8
E00137102,83.3,2.8,2.8,11.1
E00137103,77.5,6.2,5.4,10.9
E00137104,88.5,2.9,1.9,6.7
E00137105,73,1.6,5.6,19.8
E00137106,89.4,2.4,0,8.1
E00137126,73.6,4.3,5,17.1
E00137127,80,7.3,2.7,10
E00137128,80.3,3.9,1.3,14.5
E00137138,83.3,4,3.2,9.5
E00137139,79.5,8.7,3.9,7.9
E00137140,83.1,5.6,2.2,9.1
E00137142,86.7,3.3,4.4,5.6
E00137143,82.5,2.9,2.9,11.7
E00137144,78.5,3.3,2.5,15.7
E00137145,79.1,5.2,2.6,13.1
E00137146,81.9,3.5,1.8,12.9
E00137149,76.9,6.9,2.3,13.8
E00137150,85.7,4.2,0.8,9.2
E00137151,78.2,4,2.4,15.3
E00137152,69.8,5,3.1,22
E00137153,81.5,6.5,4,8.1
E00137155,99,1,0,0
E00137156,95.1,2.9,1,1
E00137157,76.5,3.3,3.9,16.3
E00137158,76.9,3.7,3.7,15.7
E00137159,74.3,3.3,2.6,19.7
E00137160,76.6,5.5,4.7,13.3
E00137161,69.5,6.6,3.6,20.4
E00137162,75.2,3.4,2.8,18.6
E00137163,79.2,5.4,0,15.4
E00137238,92,1.8,0,6.2
E00137302,97.9,1.4,0,0.7
E00137303,83.8,12.1,1,3
E00137304,98.6,0.7,0,0.7
E00137305,99.3,0.7,0,0
E00137306,99,1,0,0
E00137307,98.4,1.6,0,0
E00137308,96.7,2.2,1.1,0
E00137309,97.4,0.9,0.9,0.9
E00137310,92.5,5.8,0,1.7
E00137318,95.2,1.6,0,3.2
E00137319,97.9,0.4,0.4,1.3
E00137320,98.4,0.8,0,0.8
E00137321,96.4,0.7,0,2.9
E00137322,98.8,0.6,0,0.6
E00137323,96.9,2.3,0.8,0
E00137324,96.9,1.6,0,1.6
E00137325,99.1,0.9,0,0
E00137326,99.2,0.8,0,0
E00137327,97.2,2.1,0,0.7
E00137328,99.2,0.8,0,0
E00137329,95.8,3.4,0,0.8
E00137330,97.1,2.1,0.7,0
E00137332,97,0.8,1.5,0.8
E00137333,96.5,2.7,0,0.9
E00137334,100,0,0,0
E00137335,97.7,0,1.5,0.8
E00137342,99,1,0,0
E00137343,99.3,0,0.7,0
E00137344,99.3,0.7,0,0
E00137345,100,0,0,0
E00137346,98.8,1.2,0,0
E00137347,98.4,0.5,0,1.1
E00137348,96.2,2.3,0,1.5
E00137411,96.4,2.3,0,1.4
E00137412,94.8,3.1,0,2.1
E00137413,95.3,1.2,1.2,2.4
E00137414,98.2,0.9,0.4,0.4
E00137416,96.1,1.4,0,2.4
E00137418,96.7,0.7,0,2.6
E00137419,95.4,3.1,0,1.5
E00137420,92.6,2.9,0.7,3.7
E00137421,95.9,0.8,0,3.3
E00137422,96.1,1.3,0,2.6
E00137423,94.2,2.4,1,2.4
E00137424,98.6,1.4,0,0
E00137425,100,0,0,0
E00137426,98.6,1.4,0,0
E00137427,100,0,0,0
E00137428,98.2,1.8,0,0
E00137429,97.1,1.4,0,1.4
E00137430,97.9,0.7,0.7,0.7
E00137431,94.6,1.8,1.8,1.8
E00137432,96.8,3.2,0,0
E00137433,97.3,0.9,0.9,0.9
E00137434,99.2,0,0,0.8
E00137435,98.7,0.4,0,0.9
E00137436,100,0,0,0
E00137437,100,0,0,0
E00137438,94.6,3.6,0,1.8
E00137439,98.4,1.1,0,0.5
E00137440,97.5,0.5,1,1
E00137441,97.8,0.7,0.7,0.7
E00137442,99.1,0.9,0,0
E00137443,97.9,2.1,0,0
E00137455,99.2,0.8,0,0
E00137456,90.9,3,3,3
E00137457,96.7,2.2,0,1.1
E00137461,96.6,0.7,0,2.8
E00137462,98.6,0.7,0,0.7
E00137479,96.9,2.4,0,0.8
E00137482,100,0,0,0
E00137748,97.8,0,0,2.2
E00137749,89.1,6.5,1.4,2.9
E00137750,85.4,2.6,1.6,10.4
E00137751,91.3,0.6,1.3,6.9
E00137752,96.8,2.4,0.8,0
E00137753,96.7,0.8,0.8,1.7
E00137754,91.9,2.2,0.7,5.2
E00137755,98.5,0,0.8,0.8
E00137756,96,1.6,0,2.4
E00137757,91.3,6.3,0,2.4
E00137758,93.3,3.3,0,3.3
E00137759,88.4,1.2,2.4,7.9
E00137760,83,4.3,3.7,9
E00137761,89.4,2.8,5,2.8
E00137762,91.7,4.1,1.7,2.5
E00137763,83.9,4,3.2,8.9
E00137764,92,3.2,2.4,2.4
E00137765,79.9,5,3.6,11.5
E00137766,89.4,0.8,2.4,7.3
E00137767,83.8,3.7,2.9,9.6
E00137768,85.2,5.6,2.8,6.5
E00137769,88.3,1.8,1.8,8.2
E00137770,86.1,2.5,1.6,9.8
E00137771,81,2.7,2,14.3
E00137772,90.7,1.6,2.3,5.4
E00137773,78.8,3,3,15.2
E00137788,87.3,4.8,1.6,6.3
E00137789,86.3,5.6,1.6,6.5
E00137790,89.4,5,1.2,4.3
E00137791,88.4,6.6,1.7,3.3
E00137792,91.4,4.3,0,4.3
E00137793,92.2,3.4,3.4,0.9
E00137794,84.9,6.2,3.4,5.5
E00137795,92.7,2.4,1.6,3.3
E00137796,87.4,1.6,2.4,8.7
E00137797,90.6,0.8,2.3,6.3
E00137798,92.7,1.6,1.6,4
E00137799,93.6,0.9,0.9,4.5
E00137803,98.7,0,0,1.3
E00137817,99.4,0.6,0,0
E00137818,99.3,0,0,0.7
E00137819,97.9,2.1,0,0
E00137820,100,0,0,0
E00137822,94.2,2.2,0.7,2.9
E00137823,98.7,0,0.6,0.6
E00137824,96.1,0.7,1.3,2
E00137825,94.2,2.6,0,3.2
E00137826,97.2,2.3,0.5,0
E00137827,93,2.5,0,4.4
E00137828,97.7,0.6,1.2,0.6
E00137829,95.1,4.2,0,0.7
E00137830,99.1,0,0,0.9
E00137835,94.1,1,3,2
E00137843,90.3,3.5,2.7,3.5
E00137844,89.4,4.9,0.8,4.9
E00137845,92.8,2.2,0.7,4.3
E00137846,98.5,0.8,0,0.8
E00137847,92.2,3.1,0,4.7
E00137848,93.4,3.7,1.5,1.5
E00137849,95.8,2.5,1.7,0
E00137850,93.3,2.5,0,4.2
E00137851,91.7,1.9,3.2,3.2
E00137870,75.2,2.3,0,22.5
E00137871,72.5,6.5,4.3,16.7
E00137872,73.2,7.2,4.6,15
