areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00130843,89.8,0.5,9.5,0.2
E00130844,89.6,0.2,9.5,0.7
E00130846,90.5,0,9.5,0
E00130875,74.6,0,7.5,17.9
E00130876,87.2,0.7,9.8,2.4
E00130879,83.4,0.7,15.2,0.7
E00130880,90.5,0,9.1,0.5
E00130881,96,0,3.7,0.3
E00130882,87.3,0.3,11,1.4
E00130893,91.5,0,8.5,0
E00130900,85.5,0.7,12.5,1.4
E00130901,85.7,0,11.7,2.6
E00130902,88.1,0.5,11,0.5
E00130903,90.6,0,8.8,0.6
E00130904,92.5,0.3,7,0.3
E00130905,84.1,0,15.9,0
E00130906,91.9,0,7.5,0.6
E00130908,92.1,1.2,6,0.6
E00130909,91.9,0,7.9,0.3
E00130910,86.3,0,9.7,4
E00130911,86.4,0,13.6,0
E00130912,90.7,0,8.6,0.7
E00130913,85.7,0,12.3,2
E00130914,96,0,4,0
E00130915,93.5,0.3,6.3,0
E00130916,93.7,0.4,5.9,0
E00130918,84.5,0.2,15.3,0
E00130919,87.6,0,10.3,2.1
E00130921,94.5,0.4,5.1,0
E00130922,86.2,0,13.8,0
E00130923,93.5,0,6.5,0
E00130924,88.7,0,10.6,0.8
E00130925,90.9,0,8.4,0.7
E00130926,88,0.9,10.7,0.3
E00130927,87.6,0,12.1,0.3
E00130928,87.6,0.8,9.4,2.2
E00130929,71.2,0,28.3,0.5
E00130930,90.4,0.6,8.7,0.3
E00130931,89.2,0.7,9.8,0.3
E00130932,92.1,0.3,7.5,0
E00130933,92.6,0.4,6.9,0
E00130934,95.5,0,4.2,0.3
E00130935,93.6,0.4,5.7,0.4
E00130937,84.6,0,15.4,0
E00130938,94.1,0,5.5,0.4
E00130939,95.9,0,4.1,0
E00130941,90.4,0,9.6,0
E00130942,93.1,0.3,6.4,0.3
E00137088,96,0,2.5,1.4
E00137089,87.5,0,10.9,1.6
E00137090,96,0.6,3.4,0
E00137091,93.4,0,5.5,1.2
E00137092,93.5,0.3,6.1,0
E00137093,88.8,0.3,9.7,1.1
E00137094,90.5,0.5,9,0
E00137096,94,0.5,5.5,0
E00137097,93,0,5.2,1.9
E00137098,91.2,0,8.8,0
E00137099,94.6,0,5.4,0
E00137100,90.6,0.3,9.1,0
