geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00080972,80.1,13.1,4.2,1.8,0.9
E00080973,70.9,18.1,7.5,2.7,0.8
E00080974,84,13,1.9,1.1,0
E00080975,56.2,27.4,7.8,2.4,6.2
E00080977,69,18.5,4.8,5.1,2.7
E00080979,75.9,19.4,2.9,1.6,0.3
E00080982,73.9,17.3,3.5,2.5,2.8
E00080984,75.9,14,5,2.3,2.7
E00080985,66,20.9,4.6,2.9,5.6
E00080986,69.9,20.1,4.4,3.5,2.1
E00080987,73.3,17.3,6.4,2.6,0.4
E00080988,80,14.3,2,1.3,2.3
E00080990,70,16.7,7.7,5,0.7
E00080992,71,18.9,5.4,4,0.7
E00080993,81.8,9.1,2.7,3.9,2.4
E00080994,79.4,16.8,1.4,1.6,0.8
E00080995,75.4,19.9,3.3,0.9,0.6
E00080997,87.4,11.2,0.3,1,0
E00080999,63.2,19.4,8.3,7.3,1.7
E00081002,73.6,13.1,5.9,3,4.5
E00081008,87.2,10.1,2.4,0.3,0
E00081009,87.9,10.6,0.3,1.2,0
E00081010,91.9,5.9,1.9,0.4,0
E00081011,67,13.2,6.6,6.3,6.9
E00081012,64.6,18.9,9.8,4.6,2.1
E00081013,73.3,15.3,5.9,0.8,4.7
E00081014,63.3,19,8.3,5.8,3.7
E00081015,70.8,19.8,4.9,1.5,3
E00081016,70.1,21.2,1.7,3.5,3.5
E00081018,80.4,11.4,1.9,3.2,3.2
E00081021,96.2,3.4,0.2,0.2,0
E00081022,95.8,4.2,0,0,0
E00081023,91.2,7.8,1.1,0,0
E00081024,96.3,2.9,0.4,0,0.4
E00081025,96.1,3.2,0.4,0.4,0
E00081026,92.1,6.7,0.4,0.4,0.4
E00081027,91.6,8,0,0.4,0
E00081028,96.6,2,0.3,0.6,0.6
E00081029,97.1,2.9,0,0,0
E00081030,96.2,3.5,0,0.3,0
E00081032,94.4,4.5,0,1.1,0
E00081033,94.6,3.7,1.1,0.3,0.3
E00081034,97.9,1.4,0.4,0.4,0
E00081035,98.6,1.4,0,0,0
E00081036,92.5,6.4,0.3,0.7,0
E00081037,92.2,6.8,0.7,0.2,0
E00081216,88.8,8.8,1.3,0,1.1
E00081220,88.7,7.6,2,1.7,0
E00081222,90.1,8.5,1.1,0.3,0
E00081223,92,6.5,1.2,0,0.3
E00081224,90.7,6.3,1.2,0.6,1.2
E00081225,90.7,7.4,1.2,0.8,0
E00081424,67.7,10.5,4.8,2.2,14.7
E00081426,72.9,14.8,6.1,5.2,0.9
E00081444,88.3,7,0.7,2,2
E00081445,87.6,6.5,4,1.1,0.7
E00081446,88.2,7.2,0.9,2.3,1.4
E00081447,82.7,11.2,3.7,2.4,0
E00081448,83.9,5.9,3.8,6.5,0
E00081449,88,7,2.3,0.9,1.8
E00081450,78.2,12.7,4.6,2.5,2.1
E00081451,81.6,12.8,1.3,1.6,2.6
E00081452,89.7,6.9,0.9,0.6,2
E00081453,85.5,8,5,1.1,0.4
E00081454,76.5,15.1,3.4,3.8,1.3
E00081455,81.2,14.8,1.5,0.9,1.5
E00081456,85.1,9,5.2,0.3,0.3
E00081457,85.9,9,3.3,0.3,1.5
E00081458,83.9,12.8,1.1,0.4,1.8
E00081459,86,8.1,1.5,3.5,0.9
E00081461,88.5,7.4,3.4,0,0.6
E00081462,82.8,13.9,1.8,0.4,1.1
E00081463,83.4,10.1,4.9,1,0.6
E00081464,80.9,15.7,1.8,1.5,0
E00081465,83.7,13,1.4,1.4,0.4
