geography_code,disability_3a-001,disability_3a-002
E00080972,18.2,81.8
E00080973,19.9,80.1
E00080974,20.2,79.8
E00080975,15.6,84.4
E00080977,12.8,87.2
E00080979,14.7,85.3
E00080982,29.5,70.5
E00080984,15.4,84.6
E00080985,19.5,80.5
E00080986,15.4,84.6
E00080987,21.3,78.7
E00080988,11,89
E00080990,17.3,82.7
E00080992,16.1,83.9
E00080993,15.5,84.5
E00080994,16,84
E00080995,16.5,83.5
E00080997,25.9,74.1
E00080999,13.2,86.8
E00081002,13.5,86.5
E00081008,25.2,74.8
E00081009,15.1,84.9
E00081010,54.6,45.4
E00081011,18.8,81.3
E00081012,18.4,81.6
E00081013,21.8,78.2
E00081014,18.7,81.3
E00081015,19.3,80.7
E00081016,13.2,86.8
E00081018,36.1,63.9
E00081021,18.4,81.6
E00081022,19.4,80.6
E00081023,11.1,88.9
E00081024,12.1,87.9
E00081025,15.9,84.1
E00081026,20.2,79.8
E00081027,24,76
E00081028,18.2,81.8
E00081029,14.6,85.4
E00081030,22,78
E00081032,11.5,88.5
E00081033,18.3,81.7
E00081034,17,83
E00081035,13.2,86.8
E00081036,16.4,83.6
E00081037,10.9,89.1
E00081216,17.1,82.9
E00081220,16.2,83.8
E00081222,18.6,81.4
E00081223,28.6,71.4
E00081224,22.8,77.2
E00081225,24.9,75.1
E00081424,19.6,80.4
E00081426,16.2,83.8
E00081444,28.1,71.9
E00081445,18.5,81.5
E00081446,24.5,75.5
E00081447,16.3,83.7
E00081448,27.4,72.6
E00081449,19.4,80.6
E00081450,17.8,82.2
E00081451,16.4,83.6
E00081452,21.3,78.7
E00081453,21,79
E00081454,18.6,81.4
E00081455,13.6,86.4
E00081456,14.2,85.8
E00081457,13.2,86.8
E00081458,15.2,84.8
E00081459,11.9,88.1
E00081461,13.5,86.5
E00081462,18.8,81.2
E00081463,16.2,83.8
E00081464,13,87
E00081465,19.3,80.7
E00081466,14.8,85.2
E00081467,19.1,80.9
E00081468,14.3,85.7
E00081469,19.7,80.3
E00081470,15.6,84.4
E00081471,22.5,77.5
E00081472,21.8,78.2
E00081473,21.5,78.5
E00081474,25.5,74.5
E00081475,13.2,86.8
E00081476,15.5,84.5
E00081477,18.3,81.7
E00081478,13.9,86.1
E00081479,24.3,75.7
E00081480,14.5,85.5
E00081481,17.2,82.8
E00081482,21.8,78.2
E00081483,14.2,85.8
E00081485,20.7,79.3
E00081486,19.9,80.1
E00081487,19.2,80.8
E00081488,23.7,76.3
E00081489,9.7,90.3
E00081490,16.4,83.6
E00081491,24.2,75.8
E00081492,19.3,80.7
E00081493,12.6,87.4
E00081494,15.8,84.2
E00081495,26.6,73.4
E00081496,15.1,84.9
E00081497,13.4,86.6
E00081498,18.8,81.3
E00081499,12,88
E00081500,15.1,84.9
E00081501,18.3,81.7
E00081502,17.8,82.2
E00081503,18.6,81.4
E00081504,11.6,88.4
E00081505,15.5,84.5
E00081506,14.9,85.1
E00081507,19.5,80.5
E00081508,27.2,72.8
E00081509,19.9,80.1
E00081510,16.3,83.7
E00081511,10.5,89.5
E00081512,20.2,79.8
E00081513,12.1,87.9
E00081514,13.1,86.9
E00081515,12.8,87.2
E00081516,14.9,85.1
E00081517,20.5,79.5
E00081518,10.1,89.9
E00081519,18.3,81.7
E00081520,12.2,87.8
E00081521,17.4,82.6
E00081522,12.9,87.1
E00081523,13,87
E00081524,13.3,86.7
E00081525,20.2,79.8
E00081526,25.8,74.2
E00081527,23.8,76.2
E00081528,11.5,88.5
E00081529,19.8,80.2
E00081530,24.4,75.6
E00081531,11.5,88.5
E00081532,11.5,88.5
E00081534,13.1,86.9
E00081535,14,86
E00081536,16.5,83.5
E00081537,15.8,84.2
E00081538,33,67
E00081539,17.1,82.9
E00081540,28.8,71.2
E00081541,12.1,87.9
