geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00080972,10.5,20.3,58.2,11.1
E00080973,11.2,15.3,62.9,10.6
E00080974,9.3,20.4,63,7.4
E00080975,6.7,18,61.3,13.9
E00080977,12,22.6,51.9,13.5
E00080979,9.7,20.6,60,9.7
E00080982,13.5,19.8,62.2,4.5
E00080984,11,26.5,57.4,5.1
E00080985,19.3,17.9,50,12.9
E00080986,12.6,25.8,53,8.6
E00080987,10.8,24.5,51,13.7
E00080988,9.3,18.6,60,12.1
E00080990,9.2,22.5,57.7,10.6
E00080992,9.3,13,70.5,7.3
E00080993,10.3,25.4,55.6,8.7
E00080994,9.7,20.6,62.4,7.3
E00080995,13.5,20.3,56.8,9.5
E00080997,12,13.9,69.4,4.6
E00080999,13.5,14.9,58.9,12.8
E00081002,8.3,16.7,64.1,10.9
E00081008,12.6,19.8,59.5,8.1
E00081009,10.2,18.6,61,10.2
E00081010,15.1,28.3,45.3,11.3
E00081011,9.9,10.5,66.9,12.7
E00081012,4.6,10.6,70.9,13.9
E00081013,12.4,16.8,60.2,10.6
E00081014,11.6,22.6,59.6,6.2
E00081015,6.9,22,59,12.1
E00081016,8.5,13.3,69.1,9.1
E00081018,15.8,22.8,47.4,14
E00081021,12.2,24.8,47.8,15.2
E00081022,8.4,26,55,10.7
E00081023,11.9,14.9,60.8,12.4
E00081024,15.6,17.8,59.3,7.4
E00081025,9.9,17.2,59.6,13.2
E00081026,12.3,22.6,49.1,16
E00081027,9.5,19,57.9,13.5
E00081028,7.2,21.7,61.4,9.6
E00081029,13.2,16.1,58.6,12.1
E00081030,7.1,14.1,61.5,17.3
E00081032,8.9,17.3,62.4,11.4
E00081033,9.2,12.7,57.8,20.2
E00081034,6.4,12.8,67.3,13.5
E00081035,12.2,16.8,60.9,10.2
E00081036,16.3,13.8,61.9,8.1
E00081037,13.3,15.8,54.7,16.3
E00081216,7.8,18.7,63.2,10.4
E00081220,8.6,14.7,65.6,11
E00081222,13,23,54.7,9.3
E00081223,8.9,18.9,62.1,10.1
E00081224,8.6,18.5,55.6,17.2
E00081225,8.3,21.3,59.3,11.1
E00081424,18.4,16,52.1,13.5
E00081426,9.1,17.4,60.3,13.2
E00081444,5.6,15,65.4,14
E00081445,5.4,16.3,65.3,12.9
E00081446,12.7,19.1,60,8.2
E00081447,8.1,14.2,64.2,13.5
E00081448,11.4,11.4,63.3,13.9
E00081449,14.5,18.8,58,8.7
E00081450,8.9,15.9,65,10.2
E00081451,9.8,15.7,66,8.5
E00081452,9.6,11.3,68.4,10.7
E00081453,12.6,13.3,66.7,7.4
E00081454,10.9,16.3,62.8,10.1
E00081455,9.3,18.7,61.3,10.7
E00081456,6.1,18.4,59.5,16
E00081457,14.8,13.2,63,9
E00081458,10.3,17.2,61.4,11
E00081459,8,19.9,62.7,9.5
E00081461,9.8,23.9,58.7,7.6
E00081462,9.9,14.5,61.1,14.5
E00081463,10.5,16.4,62.5,10.5
E00081464,7.3,10.3,70.9,11.5
E00081465,11.6,17.4,53.6,17.4
E00081466,5.3,17.2,65.6,11.9
E00081467,8.2,23.5,58.8,9.4
E00081468,13.7,17,55.6,13.7
E00081469,10.6,16.6,62.9,9.9
E00081470,8.8,17.5,56.2,17.5
E00081471,5.8,21.5,58.7,14
E00081472,7.1,18.3,61,13.7
E00081473,15.5,12.9,59.4,12.3
E00081474,15.3,28.8,47.7,8.1
E00081475,8.1,15.7,65,11.2
E00081476,7.1,20.4,64.3,8.2
E00081477,7.9,18.8,58.8,14.5
E00081478,11.1,11.9,62.2,14.8
E00081479,9,18.9,62.3,9.9
E00081480,8.8,17.1,58,16
E00081481,12.3,21.6,55.6,10.5
E00081482,9.7,16.9,60.5,12.9
E00081483,10.6,21.3,57.5,10.6
E00081485,12,16,57.3,14.7
E00081486,12.6,22.2,58.5,6.7
E00081487,9.7,16.1,66.1,8.1
E00081488,13.1,9.3,61.7,15.9
E00081489,12.9,19.9,55.6,11.7
E00081490,6.3,22.6,59.7,11.3
E00081491,9.8,19.1,58.4,12.7
E00081492,8.3,14.7,63.3,13.8
E00081493,9.9,16.9,63.4,9.9
E00081494,4.7,25,60.9,9.4
E00081495,9.2,19.8,62.6,8.4
E00081496,7.4,17.6,63.2,11.8
E00081497,8.6,21.6,52.5,17.3
E00081498,11.7,18.8,57.1,12.3
E00081499,11,14.4,63.7,11
E00081500,13.9,22.9,58.3,4.9
E00081501,12.8,19.7,53.8,13.7
E00081502,4.9,18.5,61.7,14.8
