geography_code,in_full_time_education-001,in_full_time_education-002
E00080972,21.5,78.5
E00080973,24,76
E00080974,21.4,78.6
E00080975,24.1,75.9
E00080977,29.8,70.2
E00080979,27.1,72.9
E00080982,23.6,76.4
E00080984,34.3,65.7
E00080985,26.4,73.6
E00080986,30.5,69.5
E00080987,24.4,75.6
E00080988,19.3,80.7
E00080990,26.5,73.5
E00080992,23.8,76.2
E00080993,24.1,75.9
E00080994,29.7,70.3
E00080995,23.9,76.1
E00080997,31.5,68.5
E00080999,22.8,77.2
E00081002,19.9,80.1
E00081008,25.7,74.3
E00081009,16.8,83.2
E00081010,7.5,92.5
E00081011,20.1,79.9
E00081012,15.3,84.7
E00081013,19.7,80.3
E00081014,24,76
E00081015,21.2,78.8
E00081016,20.5,79.5
E00081018,10.5,89.5
E00081021,22.1,77.9
E00081022,16,84
E00081023,15.2,84.8
E00081024,16.4,83.6
E00081025,17.5,82.5
E00081026,15.4,84.6
E00081027,8.7,91.3
E00081028,21.5,78.5
E00081029,17.5,82.5
E00081030,17.5,82.5
E00081032,15.7,84.3
E00081033,17.6,82.4
E00081034,12.4,87.6
E00081035,21,79
E00081036,15.6,84.4
E00081037,18.7,81.3
E00081216,22.1,77.9
E00081220,21.5,78.5
E00081222,23.3,76.7
E00081223,22.5,77.5
E00081224,25.6,74.4
E00081225,15.4,84.6
E00081424,43,57
E00081426,15.4,84.6
E00081444,21.9,78.1
E00081445,17.4,82.6
E00081446,22,78
E00081447,15.6,84.4
E00081448,11,89
E00081449,32.3,67.7
E00081450,18.5,81.5
E00081451,21.1,78.9
E00081452,20.2,79.8
E00081453,16.3,83.7
E00081454,17,83
E00081455,22,78
E00081456,18.9,81.1
E00081457,23.9,76.1
E00081458,20,80
E00081459,20.2,79.8
E00081461,22.1,77.9
E00081462,12.5,87.5
E00081463,19.9,80.1
E00081464,17.7,82.3
E00081465,19.2,80.8
E00081466,21.1,78.9
E00081467,21.5,78.5
E00081468,26.1,73.9
E00081469,22,78
E00081470,21.5,78.5
E00081471,22.9,77.1
E00081472,19.2,80.8
E00081473,20.8,79.2
E00081474,17.4,82.6
E00081475,18.7,81.3
E00081476,23.3,76.7
E00081477,20.1,79.9
E00081478,19,81
E00081479,17.4,82.6
E00081480,20.5,79.5
E00081481,18.9,81.1
E00081482,24,76
E00081483,25.1,74.9
E00081485,14.9,85.1
E00081486,22.7,77.3
E00081487,20.3,79.7
E00081488,15.1,84.9
E00081489,16.5,83.5
E00081490,23.9,76.1
E00081491,18,82
E00081492,16.1,83.9
E00081493,13.9,86.1
E00081494,16.2,83.8
E00081495,13.4,86.6
E00081496,20,80
E00081497,13.3,86.7
E00081498,15.9,84.1
E00081499,13.3,86.7
E00081500,17.5,82.5
E00081501,18.3,81.7
E00081502,11.6,88.4
E00081503,14.4,85.6
E00081504,21.9,78.1
E00081505,17.5,82.5
E00081506,25.6,74.4
E00081507,25.3,74.7
E00081508,15.2,84.8
E00081509,20.3,79.7
E00081510,18.7,81.3
E00081511,17.9,82.1
E00081512,19.5,80.5
E00081513,19.5,80.5
E00081514,18.7,81.3
E00081515,22,78
E00081516,11.1,88.9
E00081517,18,82
E00081518,7.8,92.2
E00081519,17.8,82.2
E00081520,13.1,86.9
E00081521,21.6,78.4
E00081522,20.9,79.1
E00081523,22.8,77.2
E00081524,18,82
E00081525,10.5,89.5
E00081526,29.6,70.4
E00081527,14.4,85.6
E00081528,19.9,80.1
E00081529,21.5,78.5
E00081530,10.3,89.7
E00081531,22.3,77.7
E00081532,17.3,82.7
E00081534,23.2,76.8
E00081535,18.4,81.6
E00081536,21,79
E00081537,19.5,80.5
E00081538,18.1,81.9
E00081539,23.5,76.5
E00081540,4.3,95.7
E00081541,11.2,88.8
E00081542,20,80
E00081543,20.6,79.4
E00081544,15.4,84.6
E00081545,15.2,84.8
E00081546,15.2,84.8
E00081547,11.3,88.7
E00081548,15.2,84.8
E00081550,18.8,81.2
E00081551,17.1,82.9
E00081552,19.5,80.5
E00081555,25.8,74.2
E00081556,18.1,81.9
E00081557,19.9,80.1
E00081558,21.5,78.5
E00081574,23.3,76.7
E00081583,22.8,77.2
E00081584,14.4,85.6
E00081586,22.3,77.7
E00081588,22.4,77.6
E00081590,23.2,76.8
E00081630,31.3,68.7
E00081631,29,71
E00081632,20.6,79.4
E00081633,20.3,79.7
E00081634,24.9,75.1
E00081635,19.3,80.7
E00081636,22.1,77.9
E00081637,30.3,69.7
E00081638,33.1,66.9
E00081639,31.1,68.9
E00081640,19.8,80.2
E00081641,28,72
E00081642,19.1,80.9
E00081643,17.2,82.8
E00081644,22.6,77.4
E00081645,30.4,69.6
E00081646,24.1,75.9
E00081647,20.3,79.7
E00081649,19.7,80.3
E00081650,18.8,81.2
E00081651,26,74
E00081652,22.2,77.8
E00081653,23.7,76.3
E00081654,17.7,82.3
E00081655,25.4,74.6
E00081656,20.8,79.2
E00081657,21.2,78.8
E00081658,30.3,69.7
E00081660,19.3,80.7
E00081662,13.7,86.3
E00081663,13.2,86.8
E00081664,12.1,87.9
E00081665,20.4,79.6
E00081666,21,79
E00081667,22.3,77.7
E00081668,16.7,83.3
E00081669,25,75
E00081670,14.6,85.4
E00081671,18.3,81.7
E00081672,21.1,78.9
E00081673,26.6,73.4
E00081674,31.4,68.6
E00081718,15.8,84.2
E00081720,18.5,81.5
E00081722,15.1,84.9
E00081726,22.3,77.7
E00081727,24.2,75.8
E00081728,24.9,75.1
E00081729,23.6,76.4
E00081730,21.7,78.3
E00081732,22.4,77.6
E00081733,22.6,77.4
E00081734,23.5,76.5
E00081735,27.6,72.4
E00081736,20.3,79.7
E00081737,21.2,78.8
E00081739,25,75
E00081741,17.6,82.4
E00081742,20.7,79.3
E00081743,21.1,78.9
E00081745,20.6,79.4
E00123222,15.6,84.4
E00123223,24.3,75.8
E00123224,19.2,80.8
E00123225,18.5,81.5
E00123226,15.1,84.9
E00123227,13.8,86.2
E00123228,14,86
E00123229,12,88
E00123230,11.2,88.8
E00123231,18.4,81.6
E00123232,21.6,78.4
E00123233,13.8,86.2
E00123234,18.5,81.5
E00123235,16.1,83.9
E00123236,17.2,82.8
E00123237,20.8,79.2
E00123238,15.6,84.4
E00123241,15,85
E00123243,19.7,80.3
E00123244,15.7,84.3
E00123246,20.5,79.5
E00123247,20,80
E00123248,17.2,82.8
E00123367,19.2,80.8
E00123368,36,64
E00123369,18.5,81.5
E00123370,14.2,85.8
E00123371,16.2,83.8
E00123372,17.6,82.4
E00123533,17.6,82.4
E00123537,17.9,82.1
E00123542,19.2,80.8
E00123543,22.2,77.8
E00123790,14.5,85.5
E00123795,16,84
E00125463,16,84
E00125465,19.4,80.6
E00125466,16,84
E00125467,13.2,86.8
E00125469,18.6,81.4
E00125470,17.2,82.8
E00125471,17.3,82.7
E00125472,18.9,81.1
E00125474,15.5,84.5
E00125475,9.9,90.1
E00125476,17.1,82.9
E00125477,22,78
E00125478,14.7,85.3
E00125479,16.9,83.1
E00125480,13.2,86.8
E00125481,21.7,78.3
E00125482,20.2,79.8
E00125483,21.2,78.8
E00125484,15.6,84.4
E00125485,18.5,81.5
E00125486,16.7,83.3
E00125487,18.8,81.2
E00125488,18,82
E00125489,18.9,81.1
E00125490,16.3,83.7
E00125491,14.2,85.8
E00125514,19.8,80.2
E00125515,14.6,85.4
E00125516,17.9,82.1
E00125517,17,83
E00125518,17.1,82.9
E00125519,16,84
E00125520,13.7,86.3
E00125521,10.8,89.2
E00125522,13.8,86.2
E00125523,22.9,77.1
E00125524,14.7,85.3
E00125553,12,88
E00125554,18,82
E00125555,23.8,76.2
E00125556,19.2,80.8
E00125557,18,82
E00125558,18.3,81.7
E00125559,13.1,86.9
E00125560,16.3,83.7
E00125562,16.7,83.3
E00125564,17.1,82.9
E00125565,18.8,81.2
E00125566,17.2,82.8
E00125567,14.9,85.1
E00125568,18.3,81.7
E00125570,18,82
E00125571,15.1,84.9
E00125572,10.9,89.1
E00125574,23.6,76.4
E00125576,18.9,81.1
E00125577,13.6,86.4
E00125578,18.3,81.7
E00125584,21.3,78.7
E00125585,31.9,68.1
E00125586,18.9,81.1
E00125587,39.3,60.7
E00125588,15,85
E00125589,25.2,74.8
E00125590,24,76
E00125591,23.2,76.8
E00125684,19.9,80.1
E00125686,15.3,84.7
E00125687,20.6,79.4
E00125688,19,81
E00125690,18.3,81.7
E00125691,12.8,87.2
E00125692,16.4,83.6
E00125693,15.1,84.9
E00125694,13.1,86.9
E00125695,10.5,89.5
E00125696,13.8,86.2
E00125697,15,85
E00125698,19.8,80.2
E00125699,12.3,87.7
E00125700,23,77
E00125701,19.6,80.4
E00125702,14.2,85.8
E00125703,14.9,85.1
E00125704,19.1,80.9
E00125705,19.6,80.4
E00125706,18.6,81.4
E00125720,8.9,91.1
E00125721,25.4,74.6
E00125722,21.7,78.3
E00125723,17,83
E00125724,22.5,77.5
E00125725,19,81
E00125726,20.5,79.5
E00125727,21.5,78.5
E00125728,12.3,87.7
E00125729,33,67
E00125730,15.6,84.4
E00125731,19.9,80.1
E00125732,15.1,84.9
E00125733,14.5,85.5
E00125734,17.2,82.8
E00125735,14.6,85.4
E00125736,13.8,86.2
E00125737,16.1,83.9
E00125738,14.3,85.7
E00125739,11.5,88.5
E00125740,18.1,81.9
E00125741,19.3,80.7
E00125742,16.7,83.3
