geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00080972,90,0,9.4,0.6
E00080973,85.1,0,14.6,0.3
E00080974,93.1,0.8,5.8,0.3
E00080975,88.9,0,8.7,2.4
E00080977,86.7,3.3,8.8,1.2
E00080979,94.7,0,4.5,0.8
E00080982,86.3,0,12.1,1.6
E00080984,88.2,0,10.1,1.7
E00080985,86.5,2.3,9.9,1.3
E00080986,93.3,0,6.4,0.3
E00080987,97.7,0,1.9,0.4
E00080988,90.6,0.3,7,2
E00080990,92.5,0,5.8,1.7
E00080992,85.1,0.5,13.9,0.5
E00080993,88.4,0,11.6,0
E00080994,94,0,6,0
E00080995,93.4,0,6.6,0
E00080997,96.3,0,3.1,0.7
E00080999,84.3,0.7,14.2,0.7
E00081002,89.6,0,8.5,1.8
E00081008,94.5,0.3,4.6,0.6
E00081009,94.9,0,5.1,0
E00081010,87.8,0,12.2,0
E00081011,76.9,3.5,14.5,5.2
E00081012,81.9,0.7,15.3,2.1
E00081013,85.4,1.2,9.5,4
E00081014,90.1,0.6,8.6,0.6
E00081015,91.4,0,7.3,1.2
E00081016,87.4,0.3,10,2.4
E00081018,85.9,0,12.8,1.3
E00081021,95,0,4.2,0.8
E00081022,94.8,0,4.9,0.3
E00081023,93.2,0.3,6.5,0
E00081024,96.7,0,2.9,0.4
E00081025,94.7,0.4,4.9,0
E00081026,93.6,0.4,5.7,0.4
E00081027,96.9,0,2.7,0.4
E00081028,91.6,0,8.4,0
E00081029,93.7,0.9,5.4,0
E00081030,95.9,0,4.1,0
E00081032,88.8,0,9.5,1.7
E00081033,91.8,0,8,0.3
E00081034,93.2,0,6.4,0.4
E00081035,92.9,0.3,6.6,0.3
E00081036,91,0.3,8.6,0
E00081037,94.6,0.2,5.1,0
E00081216,97.3,0,2.4,0.3
E00081220,89.9,0,10.1,0
E00081222,92,0,7.7,0.3
E00081223,91.9,0,8.1,0
E00081224,95.2,0,4.5,0.3
E00081225,93.4,0,6.2,0.4
E00081424,55.9,1.8,33.5,8.9
E00081426,83.7,1.3,14.1,0.9
E00081444,81.8,0.3,16.8,1
E00081445,87.7,0.4,11.9,0
E00081446,94.1,0,5.9,0
E00081447,88.3,0,11.3,0.3
E00081448,83.3,0,16.7,0
E00081449,91.1,0.3,8.3,0.3
E00081450,91,0,8.6,0.4
E00081451,91.8,1,4.2,2.9
E00081452,88.7,0.3,10.7,0.3
E00081453,91.9,0,8.1,0
E00081454,91.1,0.9,7.7,0.4
E00081455,86.8,0.6,11.9,0.6
E00081456,87.1,0,10.8,2.1
E00081457,95,0,5,0
E00081458,91.6,0,8.4,0
E00081459,90.9,0.6,8.5,0
E00081461,94.7,0.3,5,0
E00081462,91.6,0.7,7,0.7
E00081463,90.5,0.3,8.9,0.3
E00081464,93.9,0,6.1,0
E00081465,96.4,0,3.6,0
E00081466,93.3,0,6.7,0
E00081467,94.3,0,5.7,0
E00081468,94.7,0,5,0.3
E00081469,93.1,0,6.9,0
E00081470,93.9,0,5.1,1
E00081471,93.4,0,6.6,0
E00081472,83.7,1.1,13.3,1.9
E00081473,79.9,2.5,17.4,0.3
E00081474,87.9,0,12.1,0
E00081475,83.8,0.5,14,1.6
E00081476,84.1,0.3,15.7,0
E00081477,91.6,0.6,7.8,0
E00081478,94.7,0.3,5,0
E00081479,89.4,0,10.2,0.4
E00081480,97.2,0.3,2.2,0.3
E00081481,93.2,0.3,5.8,0.7
E00081482,90.1,0,9.9,0
E00081483,94.8,1.1,3.7,0.3
E00081485,93.3,0.3,6.4,0
E00081486,92.7,0.4,7,0
E00081487,89.8,0,9.8,0.4
E00081488,92.7,0,6.9,0.4
E00081489,91.3,0.3,7.8,0.6
E00081490,89.2,0,10.8,0
E00081491,93.4,0,6.4,0.3
E00081492,95.5,0,4.5,0
E00081493,94.7,0,4.9,0.4
E00081494,95,0,5,0
E00081495,91.1,0.3,8.3,0.3
E00081496,89.7,0.3,9.8,0.3
E00081497,97.6,0,2.4,0
E00081498,92,0,8,0
E00081499,92.2,0.4,7.4,0
E00081500,95.3,0,4.7,0
E00081501,93.8,0.7,5.2,0.3
E00081502,95.2,0,4.8,0
E00081503,91.5,0,8.5,0
E00081504,93.8,0.3,5.4,0.5
E00081505,91.9,0.6,7.4,0
E00081506,90.8,0,9.2,0
E00081507,89,0.9,9,1.2
E00081508,91.2,0.3,7.9,0.6
E00081509,89.4,0,8.7,1.9
E00081510,95.1,0,4.9,0
E00081511,89,0.3,10.8,0
E00081512,89.8,0,8.2,2
E00081513,96.3,0,3.7,0
E00081514,93.4,0.3,5.9,0.3
E00081515,94.5,1.1,4.1,0.3
E00081516,87.2,0,10.9,1.9
E00081517,93.5,0,5.2,1.3
E00081518,85,0,14.2,0.8
E00081519,94.4,0.7,4.9,0
E00081520,80.1,0,19.1,0.8
E00081521,92.4,0,7.6,0
E00081522,93,0.3,6.3,0.3
E00081523,85.9,0,14.1,0
E00081524,90.1,0,9,0.9
E00081525,90.8,1.9,7.3,0
E00081526,88.9,0.3,9.1,1.7
E00081527,94.1,0,5.9,0
E00081528,90.5,0.4,9.2,0
E00081529,89.4,0,8.2,2.4
E00081530,89.3,0.4,10.3,0
E00081531,88.1,0,11.6,0.3
E00081532,95.2,0.3,4.5,0
E00081534,91.6,0,8.4,0
E00081535,94,0.5,5.4,0
E00081536,94.7,0,5.3,0
E00081537,88.3,0,11.7,0
E00081538,90.4,0,9.6,0
E00081539,95.5,0,4.5,0
E00081540,80.3,0,19.7,0
E00081541,80.2,2.4,15.6,1.9
E00081542,82.5,0.3,15.1,2.2
E00081543,83,1.6,14.7,0.7
E00081544,86.8,0,12.9,0.3
E00081545,85.9,0,13.7,0.4
E00081546,87.7,0.4,11.6,0.4
E00081547,85,1,13.7,0.3
E00081548,87.2,0.8,9.7,2.3
E00081550,95.2,1.8,2.7,0.3
E00081551,93.1,0,6.9,0
E00081552,85.6,0,14.1,0.3
E00081555,90.9,0,8.8,0.3
E00081556,91.6,0.3,5.3,2.8
E00081557,88.2,0,10.1,1.7
E00081558,90.8,0.3,9,0
E00081574,92.2,0,7.8,0
E00081583,88.1,0,11.6,0.3
E00081584,93.7,0,6,0.3
E00081586,87.1,0.6,11,1.3
E00081588,92,0.6,7.4,0
E00081590,90.1,0.3,7.9,1.7
