geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00053355,47.5,50,0.8,1.6
E00053390,63.4,27.6,4.9,4.1
E00053394,42.6,51.6,0.8,4.9
E00053395,59.8,37.6,0,2.6
E00053396,42.1,42.8,5.5,9.7
E00053905,31.5,35.5,8.1,25
E00054305,52.4,41.9,0,5.7
E00054306,50.8,48.4,0,0.8
E00054307,52.3,35.3,0.7,11.8
E00054309,53.2,40.9,0,5.8
E00054310,29.2,34.3,24.1,12.4
E00054311,55.6,39.8,0,4.6
E00054312,48.4,48.4,2.4,0.8
E00054313,43.7,27.6,10.9,17.8
E00054315,52.4,30.1,13.3,4.2
E00054317,42,44,4.7,9.3
E00054318,65.4,26.5,0.7,7.4
E00054319,53.6,31.4,1.4,13.6
E00054320,53.8,34.3,0.7,11.2
E00054321,34.7,36.1,17.4,11.8
E00054322,44.3,45.9,0.8,9
E00054323,39.7,29.8,5,25.6
E00054324,53.2,45.2,0,1.6
E00054325,33.9,45.7,0.8,19.7
E00054326,41,38.2,0.7,20.1
E00054327,60.3,34.9,0,4.8
E00054328,28.7,29.3,5.3,36.7
E00054329,46.2,26.5,10.6,16.7
E00054331,24.8,22.6,40.1,12.4
E00054332,28.7,51.2,13.2,7
E00054333,39.6,42.4,2.1,16
E00054334,38,30.2,26.4,5.4
E00054335,45.9,21.3,21.3,11.5
E00054336,56.7,37.3,2.7,3.3
E00054337,44,40.4,3.7,11.9
E00054338,54.5,41.3,0.8,3.3
E00054339,45.9,47.7,0,6.3
E00054340,54.5,39.3,0.9,5.4
E00054341,34.3,34.3,25.3,6.1
E00054342,41.2,45.1,0,13.7
E00056750,33.8,25.5,20,20.7
E00056751,40.9,52.7,0,6.4
E00056752,37.2,30.5,0,32.3
E00056753,15.1,6.6,46.7,31.6
E00056754,32.4,31.7,0,36
E00056755,32.9,29,21.9,16.1
E00056756,17.8,31.8,50.4,0
E00056757,31.4,60,2.3,6.4
E00056758,32.1,59.3,0.6,8
E00056759,36.5,50,1.9,11.5
E00056760,38.3,43.5,5.2,13
E00056761,35.7,45.2,2.4,16.7
E00056762,42.2,42.8,1.1,13.9
E00056763,48.5,44,0.7,6.7
E00056764,52.7,42,0.8,4.6
E00056765,51.7,31.1,0,17.2
E00056766,20.7,26.6,27.2,25.5
E00056767,65.9,29.3,0,4.9
E00056768,24.7,36.4,27.3,11.7
E00056769,18.5,34.5,37,10.1
E00056770,49.2,36.7,5.5,8.6
E00056771,36.4,22.7,32.6,8.3
E00056772,27.4,56.2,4.1,12.3
E00056773,43.3,46.7,1.7,8.3
E00056775,46.6,38.1,4.2,11
E00056776,30.9,25.7,23.5,19.9
E00056777,34.7,33.1,25,7.3
E00056778,47.8,30.4,4.3,17.4
E00056779,48.5,43.6,3,5
E00056780,62.8,32.1,2.6,2.6
E00056781,47.4,37,8.9,6.7
E00056782,47.8,29.4,3.7,19.1
E00056783,33.9,46.3,2.5,17.4
E00056784,13.9,39.3,7.4,39.3
E00056787,39.1,29.3,25,6.5
E00056788,27.3,25.8,34.8,12.1
E00056789,31.7,15.9,38.1,14.3
E00056790,52.2,31.9,6,9.9
E00056792,19.2,32.8,35.2,12.8
E00056793,48.4,44.4,0,7.1
E00056794,58,39.3,0.9,1.8
E00056795,18.2,23.5,51.5,6.8
E00056796,18.6,24.8,45.1,11.5
E00056797,39.3,36.6,4.5,19.6
E00056798,55.2,37.1,2.9,4.8
E00056799,28.7,25.2,34.8,11.3
E00056800,56.9,21.1,9.2,12.8
E00056801,48.6,39.4,0.9,11
E00056802,53.2,44.4,1.6,0.8
E00056803,57,33.3,4.4,5.3
E00056804,46.8,43.2,3.6,6.3
E00056805,34.1,31.1,20.7,14.1
E00056806,14,9.6,68.4,7.9
E00056807,57.1,37.1,0,5.7
E00056808,59.2,38.8,1,1
E00056809,35,25.5,26.3,13.1
E00056810,25.2,50.5,21.5,2.8
E00056811,48.8,49.6,1.6,0
E00056812,32.5,24.5,25.2,17.9
E00056813,50.9,46.6,1.7,0.9
E00056814,26.3,34.2,28.1,11.4
E00056815,32.6,46.2,0.8,20.5
E00056816,12.7,29.1,49.4,8.9
E00056817,63,31.2,0,5.8
E00056818,30.9,42.3,1,25.8
E00056819,6.5,7.4,64.8,21.3
E00056820,47.9,29.9,1.7,20.5
E00056821,53,38,0,9
E00056822,43.2,48,0.7,8.1
E00056823,35.5,40.4,12.1,12.1
E00056825,41.8,24.3,18.1,15.8
E00056827,14.1,33.3,40.4,12.1
E00056828,45.7,42.4,6.5,5.4
E00056829,23.9,47.8,18.6,9.7
E00056830,8.8,15.2,70.4,5.6
E00056831,57.9,25.2,1.9,15
E00056832,38.8,34.1,1.6,25.6
E00056833,37.9,50.5,1.1,10.5
E00056834,33.7,41.6,6.6,18.1
E00056835,48.6,43,1.4,7
E00056836,42.6,44.3,0,13.1
E00056837,45.7,39,2.9,12.4
E00057334,54.9,40.2,3.3,1.6
E00057335,54.9,33.8,0,11.3
E00057336,51.6,39.1,0.8,8.6
E00057337,51.1,43.5,0,5.3
E00057338,11.9,19.4,58.2,10.4
E00057339,50,39.6,4.2,6.3
E00057342,50.7,30.6,0,18.7
E00057343,36.4,45.7,1.3,16.6
E00057349,58.7,35.3,0,6
E00057350,49.5,40.6,6.9,3
E00057351,10.1,17.2,58.6,14.1
E00057352,50,40,1.7,8.3
E00057353,37,57,4.2,1.8
E00057354,47.8,49.6,0,2.6
E00057355,41.1,49.2,5.1,4.6
E00057356,12.7,9.1,69.1,9.1
E00057357,13,18.1,52.2,16.7
E00057358,60.9,32.6,0,6.5
E00057359,56.8,37.9,0,5.3
E00057361,48.7,44.5,0,6.7
E00057362,56.3,37.9,0,5.7
E00057363,4.9,0.7,89.4,4.9
E00057364,11,8.7,73.2,7.1
E00057365,57.9,33.7,2.1,6.3
E00057366,73.6,19.2,0.8,6.4
E00057367,36.2,55.2,2.6,6
E00057368,19.4,14.8,41.7,24.1
E00057369,78.6,16.1,0.9,4.5
E00057370,16.7,17.3,49.3,16.7
E00057372,55.7,36.6,0.8,6.9
E00057374,34.8,34.8,23.5,6.8
E00057375,51.7,36.4,2.8,9.1
E00057376,45,40.5,3.1,11.5
E00057378,60,34.6,0.8,4.6
E00057379,41.8,48.9,0.7,8.5
E00057380,41.8,53.3,0,4.9
E00057384,50.8,42.3,0,6.9
E00057713,53.8,44.4,0,1.7
E00058304,49.2,37.5,3.9,9.4
E00058305,22.5,28.8,22.5,26.1
E00058306,31.7,46,11.9,10.3
E00058307,27.1,49.2,11,12.7
E00058309,56.2,27,10.2,6.6
