geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00053355,4.8,38.7,42.7,13.7
E00053390,14.5,49.2,29,7.3
E00053394,5.7,44.7,42.3,7.3
E00053395,3.4,31.6,47.9,17.1
E00053396,11,47.9,30.8,10.3
E00053905,8.3,41.7,40,10
E00054305,4.8,25.7,50.5,19
E00054306,2.4,47.2,39.8,10.6
E00054307,11.6,52.3,31.6,4.5
E00054309,6.5,42.9,43.5,7.1
E00054310,23.4,53.3,21.9,1.5
E00054311,11.3,40.6,38.7,9.4
E00054312,4.7,37,43.3,15
E00054313,13.5,47.8,32,6.7
E00054315,21,39.5,29.3,10.2
E00054317,8,54,30.7,7.3
E00054318,16.5,55.4,20.1,7.9
E00054319,14.7,47.6,30.1,7.7
E00054320,5,48.6,36.4,10
E00054321,18.2,40.6,32.2,9.1
E00054322,12.3,47.5,34.4,5.7
E00054323,15,51.7,28.3,5
E00054324,0,35.7,45.2,19
E00054325,7.2,47.2,33.6,12
E00054326,11,48.6,30.1,10.3
E00054327,9.5,39.7,35.7,15.1
E00054328,24.7,51.1,22.1,2.1
E00054329,17.4,53.8,21.2,7.6
E00054331,26.8,51.4,16.7,5.1
E00054332,11,40.2,37,11.8
E00054333,12.2,51,28.6,8.2
E00054334,25.2,33.1,34.6,7.1
E00054335,27.9,50,17.2,4.9
E00054336,9.3,40,38,12.7
E00054337,9.2,45.9,31.2,13.8
E00054338,2.5,35.5,47.1,14.9
E00054339,4.5,32.7,53.6,9.1
E00054340,4.4,31.6,45.6,18.4
E00054341,19.4,35.7,37.8,7.1
E00054342,8.2,40.8,40.8,10.2
E00056750,25.2,41.3,26.6,7
E00056751,10.8,42.3,36,10.8
E00056752,12.1,44.4,36.3,7.2
E00056753,50.3,39.9,9.2,0.7
E00056754,20.9,47.5,28.8,2.9
E00056755,25.8,43.2,21.9,9
E00056756,18.6,42.6,31,7.8
E00056757,4.5,42.3,45,8.2
E00056758,6.1,33.5,50.6,9.8
E00056759,6.6,47.2,39.6,6.6
E00056760,11.3,47,33.9,7.8
E00056761,12.7,52.4,30.2,4.8
E00056762,12.2,40.3,38.1,9.4
