geography_code,sex-001,sex-002
E00053355,51,49
E00053390,54,46
E00053394,51.4,48.6
E00053395,49.7,50.3
E00053396,52.7,47.3
E00053905,48.4,51.6
E00054305,49.5,50.5
E00054306,54,46
E00054307,55.4,44.6
E00054309,47.9,52.1
E00054310,52.9,47.1
E00054311,50.6,49.4
E00054312,53.3,46.7
E00054313,49.6,50.4
E00054315,53.2,46.8
E00054317,50.6,49.4
E00054318,51.3,48.7
E00054319,50.3,49.7
E00054320,52.3,47.7
E00054321,49.4,50.6
E00054322,51.2,48.8
E00054323,51.4,48.6
E00054324,51.4,48.6
E00054325,52.6,47.4
E00054326,52.5,47.5
E00054327,51,49
E00054328,49.2,50.8
E00054329,56.5,43.5
E00054331,46.7,53.3
E00054332,50,50
E00054333,49.7,50.3
E00054334,57.3,42.7
E00054335,53.3,46.7
E00054336,49.3,50.7
E00054337,51,49
E00054338,46.8,53.2
E00054339,49.8,50.2
E00054340,47.6,52.4
E00054341,52.1,47.9
E00054342,42.7,57.3
E00056750,50,50
E00056751,46.9,53.1
E00056752,55.3,44.7
E00056753,50,50
E00056754,49.5,50.5
E00056755,52.9,47.1
E00056756,53,47
E00056757,49.6,50.4
E00056758,50.2,49.8
E00056759,52.7,47.3
E00056760,52.2,47.8
E00056761,55.6,44.4
E00056762,51.4,48.6
E00056763,49.5,50.5
E00056764,47.5,52.5
E00056765,49.4,50.6
E00056766,49.6,50.4
E00056767,51,49
E00056768,49.9,50.1
E00056769,54,46
E00056770,52.1,47.9
E00056771,52.6,47.4
E00056772,49.9,50.1
E00056773,51.2,48.8
E00056775,51.1,48.9
E00056776,58.2,41.8
E00056777,54.6,45.4
E00056778,52.2,47.8
E00056779,51.3,48.7
E00056780,52.5,47.5
E00056781,47,53
E00056782,53,47
E00056783,52.4,47.6
E00056784,51.6,48.4
E00056787,51,49
E00056788,52.8,47.2
E00056789,54.7,45.3
E00056790,53.6,46.4
E00056792,53.9,46.1
E00056793,49.4,50.6
E00056794,48.7,51.3
E00056795,49.6,50.4
E00056796,49.8,50.2
E00056797,57,43
E00056798,52.1,47.9
E00056799,54.6,45.4
E00056800,56.2,43.8
E00056801,52.7,47.3
E00056802,46.7,53.3
E00056803,52.5,47.5
E00056804,53.6,46.4
E00056805,58.4,41.6
E00056806,49.6,50.4
E00056807,52,48
E00056808,49,51
E00056809,46.9,53.1
E00056810,54.2,45.8
E00056811,52.4,47.6
E00056812,55.1,44.9
E00056813,49,51
E00056814,51.7,48.3
E00056815,52,48
E00056816,53.1,46.9
E00056817,51.7,48.3
E00056818,50.5,49.5
E00056819,46.8,53.2
E00056820,53.5,46.5
E00056821,54.1,45.9
E00056822,48.1,51.9
E00056823,45.7,54.3
E00056825,53.9,46.1
E00056827,52,48
E00056828,53.2,46.8
E00056829,51.2,48.8
E00056830,54,46
E00056831,56.2,43.8
E00056832,47.7,52.3
E00056833,51,49
E00056834,51,49
E00056835,52.4,47.6
E00056836,54.9,45.1
E00056837,49,51
E00057334,52.9,47.1
E00057335,52,48
E00057336,54.8,45.2
E00057337,54.8,45.2
E00057338,49.5,50.5
E00057339,54.9,45.1
E00057342,46.9,53.1
E00057343,51.6,48.4
E00057349,50,50
E00057350,52,48
E00057351,46.6,53.4
E00057352,44.8,55.2
E00057353,49.2,50.8
E00057354,51.8,48.2
E00057355,54,46
E00057356,53.6,46.4
E00057357,51.5,48.5
E00057358,52.6,47.4
E00057359,49.2,50.8
E00057361,52,48
E00057362,51.7,48.3
E00057363,53.5,46.5
E00057364,45.8,54.2
E00057365,57.9,42.1
E00057366,56.1,43.9
E00057367,52.8,47.2
E00057368,55.5,44.5
E00057369,58.6,41.4
E00057370,49,51
E00057372,52.1,47.9
E00057374,51.1,48.9
E00057375,50.6,49.4
E00057376,54,46
E00057378,53.7,46.3
E00057379,47.7,52.3
E00057380,49.1,50.9
E00057384,53.6,46.4
E00057713,51.2,48.8
E00058304,58.1,41.9
E00058305,51.3,48.7
E00058306,51.4,48.6
E00058307,51.2,48.8
E00058309,49.7,50.3
E00058310,51.9,48.1
E00058311,53.9,46.1
E00058312,53.3,46.7
E00058313,53.6,46.4
E00058314,53,47
E00058317,52,48
E00058318,50.7,49.3
E00058319,52.7,47.3
E00058320,50.9,49.1
E00058321,51.1,48.9
E00058322,53,47
E00058323,50.2,49.8
E00058325,53.4,46.6
E00058326,51.3,48.7
E00058327,51.6,48.4
E00058328,53.4,46.6
E00058329,59.4,40.6
E00058330,51.8,48.2
E00058331,49.6,50.4
E00058332,49.7,50.3
E00058333,54.5,45.5
E00058334,52.8,47.2
E00058335,51.4,48.6
E00058336,53,47
E00058337,51.2,48.8
E00058338,51.1,48.9
E00058339,49.9,50.1
E00058340,50,50
E00058341,53,47
E00058342,53,47
E00058343,50.6,49.4
E00058344,53.9,46.1
E00058345,51.8,48.2
E00058347,51.4,48.6
E00058348,52,48
E00058349,55.6,44.4
E00058350,48.6,51.4
E00058351,58.5,41.5
E00058352,50.5,49.5
E00058353,56.8,43.2
E00058354,52.1,47.9
E00058355,53.2,46.8
E00058356,45,55
E00058357,52.7,47.3
E00058358,53.7,46.3
E00058359,48.7,51.3
E00058360,48.4,51.6
E00058361,49.7,50.3
E00058362,53.5,46.5
E00058363,54.2,45.8
E00058364,50.6,49.4
E00058365,48.9,51.1
E00058366,51.7,48.3
E00058367,53.5,46.5
E00058368,51.8,48.2
E00058369,54.8,45.2
E00058370,53.7,46.3
E00058371,52.9,47.1
E00058372,51.5,48.5
E00058373,50.9,49.1
E00058374,54.5,45.5
E00058375,52.6,47.4
E00058376,48.1,51.9
E00058377,42.3,57.7
E00058378,52.2,47.8
E00058379,42.4,57.6
E00058380,55.6,44.4
E00058381,51,49
E00058382,55.6,44.4
E00058383,51.1,48.9
E00058384,48.4,51.6
E00058385,51.8,48.2
E00058386,51.2,48.8
E00141195,53.3,46.7
E00141197,51.2,48.8
E00141236,54.6,45.4
E00141237,50.3,49.7
E00141240,53.6,46.4
E00141243,50.3,49.7
E00141247,51.5,48.5
E00141248,51.8,48.2
E00165673,50.5,49.5
E00165674,54.1,45.9
E00165696,52,48
E00170575,51,49
E00170576,45.7,54.3
E00170587,48.7,51.3
E00170589,54.2,45.8
E00170590,49.1,50.9
E00170888,49.8,50.2
E00170889,51.9,48.1
E00176203,49.6,50.4
E00176205,52.8,47.2
E00187049,53.8,46.2
E00187065,49.3,50.7
E00187075,51.5,48.5
E00187080,57.6,42.4
E00187087,57.9,42.1
E00187096,46.3,53.7
E00187131,53.4,46.6
E00187151,46.2,53.8
