geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00053355,90.6,8.1,1.3
E00053390,82.3,10.9,6.8
E00053394,84,11.7,4.3
E00053395,89.4,8.3,2.3
E00053396,85.4,11.1,3.5
E00053905,87.1,9.4,3.5
E00054305,90.4,8.5,1.1
E00054306,90.1,8.1,1.9
E00054307,87.2,10.8,2
E00054309,88.3,10.4,1.3
E00054310,79.3,16.1,4.6
E00054311,83.3,12.5,4.2
E00054312,86.6,11.8,1.6
E00054313,83.5,13.5,3
E00054315,83.2,12.8,4
E00054317,85.2,11.6,3.2
E00054318,81.7,13.3,4.9
E00054319,89.5,8,2.5
E00054320,87.9,9,3.1
E00054321,85.8,10.1,4
E00054322,87.4,8.9,3.8
E00054323,83.7,11.8,4.5
E00054324,91.6,7.2,1.2
E00054325,91.4,6.6,2
E00054326,85.5,10.7,3.8
E00054327,84.9,11.8,3.3
E00054328,83.3,10.8,5.9
E00054329,74.2,16.6,9.2
E00054331,80.9,12.9,6.3
E00054332,85.1,12.7,2.2
E00054333,88.3,8.8,2.8
E00054334,77.7,15.6,6.7
E00054335,79.5,16,4.5
E00054336,86.3,10.3,3.4
E00054337,86.9,10,3.1
E00054338,92.6,6.1,1.3
E00054339,91.5,6.5,2
E00054340,86.4,11.2,2.4
E00054341,88.9,8.9,2.1
E00054342,84.6,12,3.4
E00056750,84.7,12.8,2.6
E00056751,87.5,10.5,2.1
E00056752,87.6,10.7,1.7
E00056753,64.2,19.5,16.4
E00056754,86.1,12.4,1.5
E00056755,76.4,18.5,5.1
E00056756,80.9,12.2,6.9
E00056757,92,7,0.9
E00056758,89.6,7.9,2.5
E00056759,91,6.1,2.9
E00056760,88.5,9.7,1.8
E00056761,86.7,10,3.2
E00056762,87.6,9.2,3.3
E00056763,87.7,10.2,2.1
E00056764,89,9.5,1.5
E00056765,87.6,10.6,1.8
E00056766,86,9.7,4.3
E00056767,79.1,17,4
E00056768,84,11.2,4.8
E00056769,79.4,12.6,8.1
E00056770,82.2,13.9,3.9
E00056771,81.5,14.4,4.1
E00056772,88.8,9.4,1.8
E00056773,87.3,10.7,2
E00056775,84.4,12.6,3
E00056776,73.3,17.2,9.5
E00056777,83.4,14.7,1.9
E00056778,86.6,8,5.4
E00056779,86.1,10.5,3.5
E00056780,87,9.6,3.4
E00056781,84.4,13.1,2.5
E00056782,83.8,10.4,5.8
E00056783,86.1,11.1,2.8
E00056784,86.1,11.2,2.8
E00056787,78.5,18.2,3.3
E00056788,77.8,14.1,8.1
E00056789,70.5,18,11.5
E00056790,77.8,17.1,5.1
E00056792,84.7,10,5.3
E00056793,91.4,6.7,1.9
E00056794,89.3,7.7,3
E00056795,72.1,17.4,10.5
E00056796,71.1,21.8,7.1
E00056797,89.3,9.2,1.5
E00056798,86.5,10.5,3
E00056799,75.3,14,10.7
E00056800,62,22.4,15.6
E00056801,85,12.9,2.1
E00056802,90.2,8.7,1.2
E00056803,80.7,13.4,5.9
E00056804,91.7,7.3,1
E00056805,70.7,20.3,9
E00056806,64.6,21.5,13.8
E00056807,87.4,10.8,1.8
E00056808,86.3,9.2,4.4
E00056809,74.9,17.9,7.2
E00056810,91.2,7.7,1.1
E00056811,89.5,8,2.6
E00056812,77.6,16.5,5.9
E00056813,92.1,5.9,2.1
E00056814,82.2,9.8,8
E00056815,90.8,9.2,0
E00056816,66.9,19,14.1
E00056817,85,11.6,3.4
E00056818,88.4,8.5,3
E00056819,71.3,20.1,8.6
E00056820,78.5,15.5,5.9
E00056821,86.9,10.4,2.7
E00056822,88.6,8.7,2.7
E00056823,81.8,13.7,4.5
E00056825,75.8,17.3,6.9
E00056827,80.6,13.3,6.1
E00056828,87.3,9.3,3.4
E00056829,84.8,10.2,5.1
E00056830,79.3,14.6,6.1
E00056831,80.9,14.5,4.6
E00056832,86.9,10,3.1
E00056833,88,8.7,3.3
E00056834,90.6,7,2.3
E00056835,88.5,8.6,2.9
E00056836,86.7,9.2,4.2
E00056837,84.7,12.9,2.4
E00057334,85.1,11.4,3.6
E00057335,82.6,13.9,3.5
E00057336,84.4,12,3.7
E00057337,87.2,11.1,1.7
E00057338,74.3,13.5,12.2
E00057339,78.9,15.2,5.9
E00057342,88.9,8.7,2.4
E00057343,90,8.6,1.5
E00057349,84,14.4,1.5
E00057350,88,6.8,5.2
E00057351,76,13.7,10.3
E00057352,86.7,10.3,2.9
E00057353,92.1,7.2,0.7
E00057354,86.6,11.4,2
E00057355,89.8,8.1,2.1
E00057356,73.8,15,11.3
E00057357,74.6,15.8,9.6
E00057358,83.4,14.7,1.9
E00057359,86.3,11.3,2.5
E00057361,88.1,8.4,3.4
E00057362,85.4,11.8,2.8
E00057363,66.8,17.7,15.5
E00057364,64.4,23.4,12.2
E00057365,81.2,14.9,4
E00057366,76,17.2,6.8
E00057367,83.4,13.3,3.3
E00057368,70.8,21.2,8
E00057369,61.3,31.7,7
E00057370,81,11.5,7.5
E00057372,82.3,14.8,3
E00057374,80.4,12.4,7.1
E00057375,85,12,3.1
E00057376,84.6,8.7,6.8
E00057378,90.1,8.3,1.6
E00057379,88.7,10.1,1.2
E00057380,91.6,6.4,2
E00057384,84.3,11.7,4
E00057713,89.8,8.2,2
E00058304,78,18.1,4
E00058305,77.9,16.4,5.8
E00058306,84.7,12.5,2.8
E00058307,84.7,11.2,4.1
E00058309,76,17.7,6.3
E00058310,80.1,13.9,5.9
E00058311,86.8,10.7,2.5
E00058312,87.6,12.4,0
E00058313,86.1,11.8,2.1
E00058314,78.6,15.4,6
E00058317,78.4,15.5,6.1
E00058318,90.2,8.9,0.9
E00058319,83.9,9.6,6.5
E00058320,88.2,8.8,2.9
E00058321,89.1,8.1,2.8
E00058322,91.2,7.7,1.1
E00058323,90.3,8.5,1.2
E00058325,87.5,8.2,4.3
E00058326,88.1,9.2,2.7
E00058327,89.4,8.3,2.3
E00058328,87.7,9.9,2.4
E00058329,76.6,18.7,4.8
E00058330,88.7,8.7,2.6
E00058331,91.4,6.6,1.9
E00058332,92,5.7,2.3
E00058333,86.8,9.8,3.5
E00058334,82.1,13.7,4.1
E00058335,66.2,25.2,8.6
E00058336,85.4,11.5,3.1
E00058337,80.3,14.5,5.2
E00058338,85.5,10.8,3.7
E00058339,88,9.2,2.8
E00058340,87.5,9,3.5
E00058341,84.2,12.5,3.2
E00058342,75.7,17.4,6.8
E00058343,85,9.8,5.1
E00058344,83.4,12.7,3.9
E00058345,75.3,20.7,4.1
E00058347,87.1,10.5,2.3
E00058348,91.3,5.8,2.9
E00058349,68.1,22.9,9
E00058350,88.4,8.8,2.8
E00058351,68.7,16,15.3
E00058352,76.4,18,5.6
E00058353,75.1,18.5,6.4
E00058354,87,9.8,3.2
E00058355,87.2,9.8,3
E00058356,83.4,10.3,6.3
E00058357,79.5,15.9,4.7
E00058358,84,11.3,4.8
E00058359,82.5,13.4,4.1
E00058360,87.3,10.7,2
E00058361,84.1,12.9,2.9
E00058362,71.5,15.3,13.2
E00058363,83.8,12.3,4
E00058364,84.7,13.1,2.3
E00058365,82.7,13.3,4
E00058366,87.7,9.6,2.8
E00058367,84,13.1,2.9
E00058368,81.8,15.8,2.4
E00058369,86.9,10.6,2.5
E00058370,77.1,13.2,9.8
E00058371,84.6,11.9,3.5
E00058372,81.4,13.4,5.2
E00058373,83.1,12.4,4.5
E00058374,82.7,12,5.3
E00058375,88.2,10.9,0.9
E00058376,86.9,8.9,4.1
E00058377,51.5,31.5,17
E00058378,82,12.9,5.1
E00058379,71.1,16,12.8
E00058380,71.6,20.4,8
E00058381,85,11.3,3.7
E00058382,81.5,10.9,7.6
E00058383,90.3,7.5,2.2
