geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00057427,98.4,1.6,0
E00057428,99,0.7,0.3
E00057429,98.7,0.4,0.8
E00057902,93.8,4.9,1.3
E00057903,87.5,10.9,1.6
E00057904,89.4,8.3,2.3
E00057905,99.4,0.6,0
E00057911,97.4,2.6,0
E00057913,85.8,10.8,3.5
E00057914,96.6,3.4,0
E00057916,89.1,10.1,0.7
E00057917,91.4,5.7,2.9
E00057918,99.1,0.9,0
E00057919,92,7.5,0.6
E00057920,88.3,10.2,1.5
E00057935,92.2,5.7,2.1
E00057936,91.6,6.9,1.5
E00057937,97.3,1.7,1
E00057938,90.5,8.5,1
E00057939,94.1,4.1,1.9
E00057940,97,2.4,0.6
E00057941,96.6,2.7,0.7
E00057942,92.1,6.4,1.4
E00057943,92.8,6.3,1
E00057944,84.8,12.5,2.7
E00057945,98.8,0.6,0.6
E00057946,86.4,10.3,3.4
E00057947,88.6,9.1,2.3
E00057949,87.4,10.8,1.8
E00057950,96.3,2,1.7
E00057951,88.8,8.2,3
E00057952,91.5,6.8,1.7
E00057955,97.7,1.3,1
E00057956,77.7,20.2,2.1
E00057957,96.3,3,0.7
E00057959,96.1,3.2,0.6
E00057960,95.9,4.1,0
E00057961,99.5,0.2,0.2
E00057962,98,1.7,0.3
E00057963,98.4,1.6,0
E00057965,97.5,2.3,0.2
E00057966,99.2,0.4,0.4
E00057967,99.5,0.5,0
E00057968,98.2,1.8,0
E00057969,97.6,2,0.4
E00057970,99.6,0.4,0
E00058126,99.6,0.4,0
E00058127,99,0.7,0.3
E00058128,97,2.7,0.2
E00058129,99.6,0.4,0
E00058130,99.4,0.6,0
E00058131,99,1,0
E00058132,98.1,0.9,0.9
E00058133,95.1,3.6,1.2
E00058134,98.9,0.4,0.7
E00058136,98.5,1.5,0
E00058137,95.2,4.4,0.4
E00058138,97.8,2.2,0
E00058139,99.6,0.4,0
E00058140,99.6,0.4,0
E00058141,96.6,3.1,0.3
E00058142,99.1,0.6,0.3
E00058143,97.9,1.8,0.3
E00058145,99.4,0.6,0
E00058147,98.4,1.2,0.4
E00058148,98,1.3,0.7
E00058149,96.6,2.6,0.7
E00058150,100,0,0
E00058151,98,1.3,0.7
E00058152,98.8,0.9,0.3
E00058153,100,0,0
E00058154,99.4,0.3,0.3
E00058155,98.5,1.1,0.4
E00058156,99.4,0.6,0
E00058158,97.3,2.4,0.3
E00058159,98.5,1.5,0
E00058160,99.4,0.3,0.3
E00058161,98.4,0.9,0.6
E00058163,99.4,0.6,0
E00058164,98.8,1.2,0
E00058165,98.8,1.2,0
E00058166,98.3,0.9,0.9
E00058167,100,0,0
E00058168,97.7,2.3,0
E00058169,99.7,0.3,0
E00058170,98,0.8,1.2
E00058171,98.7,1.3,0
E00058172,97.5,1.7,0.7
E00058173,98.7,1.3,0
E00058174,99.3,0.4,0.4
E00058175,95.9,3.8,0.3
E00058186,94.1,5.1,0.8
E00058213,93.4,6.6,0
E00058223,98.5,1.5,0
E00058224,96.9,2.1,1
E00058605,89.4,3.1,7.4
E00058606,100,0,0
E00058627,89.4,8.9,1.7
E00058628,98.2,0.9,0.9
E00058629,99.6,0.4,0
E00058630,99.7,0.3,0
E00058631,96.4,3.6,0
E00058632,97.7,1.2,1.2
E00058633,99.1,0.9,0
E00058634,95.3,3.7,0.9
E00058636,98.4,1.3,0.3
